Team,contestantId,playerId,Short Name,Player Name,Age,Position_x,Nationality,Position_y,total accurate back zone pass_Total,total accurate cross_Total,total accurate fwd zone pass_Total,total accurate long balls_Total,total accurate pass_Total,total aerial won_Total,total att assist_Total,total attempt_Total,total attempts ibox_Total,total attempts obox_Total,total blocked scoring att_Total,total contest_Total,total dribbles attempted_Total,total duels won_Total,total effective clearance_Total,total goals_Total,total mins played,total ontarget attempt_Total,total touches in opposition box_Total,total was fouled_Total,total won contest_Total,total won tackle_Total,total assists_Total,total interception_Total,total big chances saved_Total,total direct setpiece goals_Total,pass_success_pct_Total,long_balls_success_pct_Total,cross_success_pct_Total,dribble_success_pct_Total,attempt_success_pct_Total,duel_success_pct_Total,aerial_success_pct_Total,tackle_success_pct_Total,xG_Total,xA_Total,CreatedOwnShot_Total,Total Carries_Total,Total Carry xT_Total,Total Final Third Carries_Total,passes_into_final_third_Total,progressive_passes_Total,xT_pass_Total,forward_passes_Total,total accurate back zone pass_p90,total accurate cross_p90,total accurate fwd zone pass_p90,total accurate long balls_p90,total accurate pass_p90,total aerial won_p90,total att assist_p90,total attempt_p90,total attempts ibox_p90,total attempts obox_p90,total blocked scoring att_p90,total contest_p90,total dribbles attempted_p90,total duels won_p90,total effective clearance_p90,total goals_p90,total ontarget attempt_p90,total touches in opposition box_p90,total was fouled_p90,total won contest_p90,total won tackle_p90,total assists_p90,total interception_p90,total big chances saved_p90,total direct setpiece goals_p90,pass_success_pct_p90,long_balls_success_pct_p90,cross_success_pct_p90,dribble_success_pct_p90,attempt_success_pct_p90,duel_success_pct_p90,aerial_success_pct_p90,tackle_success_pct_p90,xG_p90,xA_p90,CreatedOwnShot_p90,Total Carries_p90,Total Carry xT_p90,Total Final Third Carries_p90,passes_into_final_third_p90,progressive_passes_p90,xT_pass_p90,forward_passes_p90,Pos.,total accurate back zone pass_TotalPR,total accurate cross_TotalPR,total accurate fwd zone pass_TotalPR,total accurate long balls_TotalPR,total accurate pass_TotalPR,total aerial won_TotalPR,total att assist_TotalPR,total attempt_TotalPR,total attempts ibox_TotalPR,total attempts obox_TotalPR,total blocked scoring att_TotalPR,total contest_TotalPR,total dribbles attempted_TotalPR,total duels won_TotalPR,total effective clearance_TotalPR,total goals_TotalPR,total ontarget attempt_TotalPR,total touches in opposition box_TotalPR,total was fouled_TotalPR,total won contest_TotalPR,total won tackle_TotalPR,total assists_TotalPR,total interception_TotalPR,total big chances saved_TotalPR,total direct setpiece goals_TotalPR,pass_success_pct_TotalPR,long_balls_success_pct_TotalPR,cross_success_pct_TotalPR,dribble_success_pct_TotalPR,attempt_success_pct_TotalPR,duel_success_pct_TotalPR,aerial_success_pct_TotalPR,tackle_success_pct_TotalPR,xG_TotalPR,xA_TotalPR,CreatedOwnShot_TotalPR,Total Carries_TotalPR,Total Carry xT_TotalPR,Total Final Third Carries_TotalPR,passes_into_final_third_TotalPR,progressive_passes_TotalPR,xT_pass_TotalPR,forward_passes_TotalPR,total accurate back zone pass_p90PR,total accurate cross_p90PR,total accurate fwd zone pass_p90PR,total accurate long balls_p90PR,total accurate pass_p90PR,total aerial won_p90PR,total att assist_p90PR,total attempt_p90PR,total attempts ibox_p90PR,total attempts obox_p90PR,total blocked scoring att_p90PR,total contest_p90PR,total dribbles attempted_p90PR,total duels won_p90PR,total effective clearance_p90PR,total goals_p90PR,total ontarget attempt_p90PR,total touches in opposition box_p90PR,total was fouled_p90PR,total won contest_p90PR,total won tackle_p90PR,total assists_p90PR,total interception_p90PR,total big chances saved_p90PR,total direct setpiece goals_p90PR,pass_success_pct_p90PR,long_balls_success_pct_p90PR,cross_success_pct_p90PR,dribble_success_pct_p90PR,attempt_success_pct_p90PR,duel_success_pct_p90PR,aerial_success_pct_p90PR,tackle_success_pct_p90PR,xG_p90PR,xA_p90PR,CreatedOwnShot_p90PR,Total Carries_p90PR,Total Carry xT_p90PR,Total Final Third Carries_p90PR,passes_into_final_third_p90PR,progressive_passes_p90PR,xT_pass_p90PR,forward_passes_p90PR,League
Aberdeen,841zp0njrq63yv4fvw6lgf60q,axnmil0bg1giwhoa31tks7ljp,S. Armstrong,Stuart Armstrong,34.0,Midfielder,Scotland,Midfielder,98.0,8.0,132.0,12.0,222.0,1.0,11.0,3.0,0.0,3.0,0.0,8.0,8.0,17.0,5.0,0.0,381.0,1.0,9.0,6.0,1.0,5.0,0.0,3.0,0.0,0.0,87.06,50.0,28.57,12.5,33.33,45.95,25.0,55.56,0.1899048478207144,1.1719226585679738,2.0,11.0,0.25995725,9.0,32.0,34.0,0.8836439300000002,133.0,23.1496062992126,1.889763779527559,31.18110236220472,2.8346456692913384,52.44094488188976,0.2362204724409448,2.598425196850393,0.7086614173228346,0.0,0.7086614173228346,0.0,1.889763779527559,1.889763779527559,4.015748031496063,1.1811023622047243,0.0,0.2362204724409448,2.125984251968504,1.4173228346456692,0.2362204724409448,1.1811023622047243,0.0,0.7086614173228346,0.0,0.0,87.06,50.0,28.57,12.5,33.33,45.95,25.0,55.56,0.0448594128710349,0.2768321240711749,0.4724409448818897,2.598425196850393,0.0614072244094488,2.125984251968504,7.559055118110236,8.031496062992126,0.2087347866141732,31.41732283464567,CM/AM,100,100,93,80,100,20,93,30,17,63,17,67,60,60,80,33,47,50,93,30,67,37,80,53,53,93,70,67,13,63,53,43,40,20,100,47,90,87,100,100,93,93,100,100,93,93,80,100,20,93,13,17,47,17,67,67,47,73,33,33,40,93,13,47,37,80,53,53,93,70,67,13,63,53,43,40,13,100,40,87,87,100,100,100,100,100,Premiership
Aberdeen,841zp0njrq63yv4fvw6lgf60q,cs5ejx87ge8am8ir8w0lj4wk5,C. Cadden,Chris Cadden,30.0,Defender,Scotland,Defender,87.0,1.0,84.0,5.0,170.0,5.0,0.0,6.0,4.0,2.0,3.0,6.0,9.0,21.0,22.0,0.0,613.0,1.0,12.0,3.0,1.0,6.0,0.0,4.0,0.0,0.0,72.34,23.81,4.35,16.67,16.67,44.68,38.46,50.0,0.5255329058930118,0.0,4.0,5.0,0.102493,1.0,11.0,16.0,0.49782836,71.0,12.773246329526918,0.1468189233278956,12.33278955954323,0.734094616639478,24.95921696574225,0.734094616639478,0.0,0.8809135399673736,0.5872756933115824,0.2936378466557912,0.4404567699836868,0.8809135399673736,1.3213703099510603,3.0831973898858074,3.2300163132137034,0.0,0.1468189233278956,1.7618270799347473,0.4404567699836868,0.1468189233278956,0.8809135399673736,0.0,0.5872756933115824,0.0,0.0,72.34,23.81,4.35,16.67,16.67,44.68,38.46,50.0,0.0771581754165922,0.0,0.5872756933115824,0.734094616639478,0.015047911908646,0.1468189233278956,1.6150081566068517,2.349102773246329,0.073090623817292,10.424143556280589,RB/RCB,57,33,67,20,53,43,7,83,87,77,87,73,80,43,73,53,67,80,33,23,47,43,47,40,53,7,27,27,13,63,20,20,27,87,7,100,40,33,20,20,33,40,53,40,33,27,13,20,27,7,80,87,67,80,53,73,13,60,53,60,67,20,13,20,43,20,40,53,7,27,27,13,63,20,20,27,87,7,100,27,27,13,7,27,20,20,Premiership
Aberdeen,841zp0njrq63yv4fvw6lgf60q,ehv4rise2fx4u1wepwtwllb6x,C. Ronan,Connor Ronan,28.0,Midfielder,Republic of Ireland,Midfielder,68.0,7.0,71.0,14.0,132.0,2.0,7.0,4.0,1.0,3.0,2.0,2.0,2.0,11.0,4.0,1.0,342.0,1.0,8.0,2.0,1.0,3.0,1.0,1.0,0.0,0.0,81.99,53.85,23.33,50.0,25.0,35.48,33.33,50.0,0.221058359516246,0.7359126575261837,3.0,4.0,0.10346649,0.0,17.0,17.0,0.35973873,69.0,17.894736842105264,1.842105263157895,18.68421052631579,3.68421052631579,34.73684210526316,0.5263157894736842,1.842105263157895,1.0526315789473684,0.2631578947368421,0.7894736842105263,0.5263157894736842,0.5263157894736842,0.5263157894736842,2.894736842105264,1.0526315789473684,0.2631578947368421,0.2631578947368421,2.1052631578947367,0.5263157894736842,0.2631578947368421,0.7894736842105263,0.2631578947368421,0.2631578947368421,0.0,0.0,81.99,53.85,23.33,50.0,25.0,35.48,33.33,50.0,0.0581732525042752,0.1936612256647852,0.7894736842105263,1.0526315789473684,0.0272280236842105,0.0,4.473684210526316,4.473684210526316,0.0946680868421052,18.157894736842103,CM/AM,93,93,60,90,80,33,60,40,37,63,57,20,20,33,57,73,47,40,33,30,47,87,30,53,53,67,80,47,67,50,20,57,23,33,87,67,50,47,10,80,67,47,80,93,87,80,93,87,33,67,40,33,60,53,13,13,27,60,80,40,33,33,20,40,93,20,53,53,67,80,47,67,50,20,57,23,27,67,73,27,40,10,80,73,40,80,Premiership
Aberdeen,841zp0njrq63yv4fvw6lgf60q,eosd8dmfqtaol3dnkypyswn3d,T. Olusanya,Toyosi Olusanya,28.0,Attacker,England,Striker,8.0,2.0,38.0,0.0,44.0,4.0,8.0,4.0,4.0,0.0,2.0,10.0,10.0,24.0,1.0,0.0,503.0,0.0,23.0,12.0,2.0,5.0,0.0,0.0,0.0,0.0,75.86,0.0,66.67,20.0,0.0,29.63,18.18,83.33,0.3863448164809235,0.5939145961299999,0.0,7.0,0.24358033,3.0,1.0,2.0,0.20486516,11.0,1.4314115308151094,0.3578528827037773,6.79920477137177,0.0,7.872763419483101,0.7157057654075547,1.4314115308151094,0.7157057654075547,0.7157057654075547,0.0,0.3578528827037773,1.7892644135188869,1.7892644135188869,4.294234592445329,0.1789264413518886,0.0,0.0,4.11530815109344,2.1471172962226643,0.3578528827037773,0.8946322067594434,0.0,0.0,0.0,0.0,75.86,0.0,66.67,20.0,0.0,29.63,18.18,83.33,0.0691273031476801,0.106267025152485,0.0,1.252485089463221,0.0435829616302186,0.5367793240556661,0.1789264413518886,0.3578528827037773,0.0366557940357852,1.968190854870776,ST,11,82,52,15,33,45,86,8,15,17,36,79,77,80,23,15,5,73,92,44,89,36,20,50,52,68,15,97,21,5,21,24,94,6,79,12,71,76,73,21,23,48,32,3,76,36,15,9,30,64,3,3,17,24,48,48,48,15,15,5,45,79,30,79,36,20,50,52,68,15,97,21,5,21,24,94,3,64,12,55,58,64,15,15,36,12,Premiership
Celtic,dvnjvad3p09dugr79gktlrtll,2r893xoeuqhgoe2w2auhqb696,K. Høgh,Kasper Høgh,25.0,Attacker,Denmark,Striker,25.0,0.0,18.0,3.0,43.0,9.0,5.0,14.0,14.0,0.0,2.0,1.0,1.0,14.0,3.0,3.0,303.0,6.0,27.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,65.15,75.0,0.0,100.0,42.86,41.18,56.25,0.0,1.7722646282897048,0.4114844140142476,0.0,1.0,0.10805102,1.0,2.0,0.0,0.04070651,11.0,7.425742574257426,0.0,5.346534653465347,0.8910891089108911,12.772277227722771,2.6732673267326734,1.4851485148514851,4.158415841584159,4.158415841584159,0.0,0.594059405940594,0.297029702970297,0.297029702970297,4.158415841584159,0.8910891089108911,0.8910891089108911,1.7821782178217822,8.01980198019802,0.8910891089108911,0.297029702970297,0.0,0.0,0.297029702970297,0.0,0.0,65.15,75.0,0.0,100.0,42.86,41.18,56.25,0.0,0.5264152361256549,0.1222230932715587,0.0,0.297029702970297,0.0320943623762376,0.297029702970297,0.594059405940594,0.0,0.0120910425742574,3.267326732673267,ST,74,29,18,71,30,82,55,74,86,17,36,8,6,33,55,86,74,86,27,26,11,36,53,50,52,18,91,29,98,62,62,97,11,82,58,12,17,38,33,38,6,12,32,85,29,12,85,45,88,67,94,100,17,48,9,6,45,64,100,94,94,30,27,11,36,64,50,52,18,91,29,98,62,62,97,11,97,73,12,12,42,36,42,6,12,39,Premiership
Celtic,dvnjvad3p09dugr79gktlrtll,3bvr4z5z4cyb8fadfwtgxrx0p,A. Trusty,Auston Trusty,28.0,Defender,USA,Defender,308.0,0.0,178.0,17.0,486.0,22.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,29.0,32.0,0.0,560.0,0.0,3.0,2.0,0.0,4.0,0.0,3.0,2.0,0.0,93.1,54.84,0.0,0.0,0.0,54.72,64.71,80.0,0.1574396175274313,0.0,0.0,7.0,0.14651783,5.0,42.0,43.0,0.75981106,311.0,49.5,0.0,28.607142857142858,2.732142857142857,78.10714285714286,3.5357142857142856,0.1607142857142857,0.1607142857142857,0.1607142857142857,0.0,0.0,0.0,0.1607142857142857,4.660714285714286,5.142857142857142,0.0,0.0,0.4821428571428571,0.3214285714285714,0.0,0.6428571428571428,0.0,0.4821428571428571,0.3214285714285714,0.0,93.1,54.84,0.0,0.0,0.0,54.72,64.71,80.0,0.0253027956740514,0.0,0.0,1.125,0.0235475083928571,0.8035714285714286,6.75,6.910714285714286,0.1221124917857142,49.98214285714285,CB,86,50,100,52,95,71,40,24,31,43,31,24,55,60,43,40,26,24,38,26,50,45,14,100,52,100,90,50,26,26,14,38,74,33,17,43,81,81,100,95,95,86,90,76,50,100,43,95,52,43,24,33,43,31,24,52,38,14,40,26,24,33,26,48,45,14,100,52,100,90,50,26,26,14,38,74,33,17,43,81,81,95,100,100,86,81,Premiership
Celtic,dvnjvad3p09dugr79gktlrtll,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,Benjamin Nygren,25.0,Attacker,Sweden,Striker,60.0,4.0,148.0,5.0,204.0,5.0,21.0,17.0,14.0,3.0,5.0,9.0,9.0,22.0,2.0,3.0,486.0,7.0,27.0,8.0,4.0,4.0,3.0,2.0,0.0,0.0,86.08,55.56,30.77,44.44,41.18,42.31,38.46,66.67,2.007961716546342,1.704354166669651,3.0,23.0,0.65088426,12.0,22.0,28.0,0.8890200499999996,98.0,11.11111111111111,0.7407407407407407,27.407407407407405,0.9259259259259258,37.77777777777778,0.9259259259259258,3.888888888888889,3.148148148148148,2.592592592592593,0.5555555555555555,0.9259259259259258,1.6666666666666663,1.6666666666666663,4.0740740740740735,0.3703703703703703,0.5555555555555555,1.2962962962962965,5.0,1.4814814814814814,0.7407407407407407,0.7407407407407407,0.5555555555555555,0.3703703703703703,0.0,0.0,86.08,55.56,30.77,44.44,41.18,42.31,38.46,66.67,0.3718447623233967,0.3156211419758613,0.5555555555555555,4.259259259259259,0.1205341222222222,2.222222222222222,4.0740740740740735,5.185185185185185,0.1646333425925925,18.148148148148145,ST,100,89,100,95,100,56,100,94,86,76,91,68,64,70,41,86,88,86,74,77,76,98,73,50,52,91,79,85,64,58,67,67,76,85,100,70,100,100,100,100,100,97,100,100,88,100,88,100,45,100,67,73,67,79,45,42,42,30,79,82,58,64,73,58,97,70,50,52,91,79,85,64,58,67,67,76,70,100,55,100,100,100,100,100,97,100,Premiership
Celtic,dvnjvad3p09dugr79gktlrtll,7kyxr0ntcthtbohvozw93v52i,Haissem Hassan,Haissem Yousry Fouad Hassan,24.0,Attacker,Egypt,Striker,28.0,7.0,75.0,10.0,96.0,3.0,8.0,10.0,7.0,3.0,0.0,19.0,22.0,19.0,2.0,0.0,303.0,5.0,22.0,4.0,10.0,1.0,1.0,1.0,0.0,0.0,78.05,66.67,17.95,52.63,50.0,50.0,75.0,50.0,0.743527490407851,1.04301755609656,5.0,38.0,1.1479328199999996,4.0,5.0,16.0,1.3099112300000002,27.0,8.316831683168317,2.07920792079208,22.27722772277228,2.9702970297029703,28.514851485148515,0.8910891089108911,2.376237623762376,2.9702970297029703,2.07920792079208,0.8910891089108911,0.0,5.643564356435643,6.534653465346534,5.643564356435643,0.594059405940594,0.0,1.4851485148514851,6.534653465346534,1.188118811881188,2.9702970297029703,0.297029702970297,0.297029702970297,0.297029702970297,0.0,0.0,78.05,66.67,17.95,52.63,50.0,50.0,75.0,50.0,0.2208497496260943,0.3098071948801663,1.4851485148514851,11.287128712871286,0.3409701445544553,1.188118811881188,1.4851485148514851,4.752475247524752,0.3890825435643565,8.01980198019802,RW,43,86,57,100,57,57,57,29,57,50,14,100,100,36,64,29,86,57,29,100,29,50,29,57,57,29,79,43,86,100,86,93,57,29,86,50,100,100,71,50,86,100,29,57,86,100,86,71,57,57,86,57,57,14,100,100,71,71,29,100,86,43,100,29,57,29,57,57,29,79,43,86,100,86,93,57,57,86,71,100,100,57,57,100,100,43,Premiership
Celtic,dvnjvad3p09dugr79gktlrtll,8byxqwq7ktyxn5rfbj4p0m0o9,L. Scales,Liam Scales,28.0,Defender,Republic of Ireland,Defender,145.0,2.0,153.0,11.0,296.0,14.0,6.0,7.0,5.0,2.0,2.0,3.0,3.0,27.0,20.0,1.0,446.0,2.0,9.0,6.0,2.0,2.0,0.0,6.0,0.0,0.0,87.32,36.67,33.33,66.67,28.57,61.36,58.33,40.0,0.817439965272617,0.5502937154049099,1.0,6.0,0.1332799499999999,1.0,29.0,39.0,1.0964080999999994,167.0,29.26008968609865,0.4035874439461883,30.87443946188341,2.219730941704036,59.73094170403587,2.825112107623318,1.210762331838565,1.412556053811659,1.0089686098654709,0.4035874439461883,0.4035874439461883,0.6053811659192825,0.6053811659192825,5.448430493273542,4.035874439461884,0.2017937219730941,0.4035874439461883,1.816143497757848,1.210762331838565,0.4035874439461883,0.4035874439461883,0.0,1.210762331838565,0.0,0.0,87.32,36.67,33.33,66.67,28.57,61.36,58.33,40.0,0.1649542530819182,0.1110458170099594,0.2017937219730941,1.210762331838565,0.0268950571748878,0.2017937219730941,5.852017937219731,7.869955156950672,0.2212482713004483,33.699551569506724,LB/LCB,88,38,100,79,100,91,65,88,91,68,88,41,38,74,62,85,71,65,74,56,24,44,76,50,50,100,88,76,79,53,76,59,18,94,65,47,62,59,26,100,100,71,94,88,41,100,71,100,88,71,82,82,65,88,41,35,71,59,88,71,59,76,59,24,44,76,50,50,100,88,76,79,53,76,59,18,88,65,41,59,47,24,88,94,82,94,Premiership
Celtic,dvnjvad3p09dugr79gktlrtll,8i5ee4fmkqhl1rcuo31qomxud,K. Tierney,Kieran Tierney,29.0,Defender,Scotland,Defender,101.0,8.0,100.0,11.0,193.0,3.0,10.0,7.0,5.0,2.0,2.0,1.0,1.0,11.0,11.0,0.0,317.0,4.0,10.0,1.0,1.0,4.0,2.0,3.0,0.0,0.0,85.4,50.0,34.78,100.0,57.14,55.0,50.0,66.67,0.6959494439349383,1.1908527488495513,1.0,8.0,0.23796398,3.0,22.0,25.0,1.67608323,93.0,28.67507886435332,2.271293375394322,28.391167192429023,3.123028391167193,54.79495268138801,0.8517350157728707,2.8391167192429023,1.987381703470032,1.4195583596214512,0.5678233438485805,0.5678233438485805,0.2839116719242902,0.2839116719242902,3.123028391167193,3.123028391167193,0.0,1.135646687697161,2.8391167192429023,0.2839116719242902,0.2839116719242902,1.135646687697161,0.5678233438485805,0.8517350157728707,0.0,0.0,85.4,50.0,34.78,100.0,57.14,55.0,50.0,66.67,0.1975881702023484,0.3380969949415129,0.2839116719242902,2.271293375394322,0.0675607514195583,0.8517350157728707,6.246056782334385,7.097791798107256,0.4758595921135646,26.40378548895899,LB/LCB,76,88,79,79,71,18,94,88,91,68,88,15,9,12,26,35,94,76,15,35,53,100,41,50,50,88,100,82,97,85,59,32,68,88,94,47,74,76,65,88,76,100,82,82,100,94,100,94,24,94,94,94,82,94,6,6,18,35,35,94,94,12,41,71,100,47,50,50,88,100,82,97,85,59,32,68,100,100,53,88,88,82,94,88,100,88,Premiership
Celtic,dvnjvad3p09dugr79gktlrtll,bw54pvr1y4oqojpg8h1oj302c,C. Donovan,Colby Donovan,20.0,Defender,Scotland,Defender,135.0,5.0,135.0,14.0,265.0,11.0,2.0,3.0,1.0,2.0,1.0,6.0,7.0,33.0,15.0,0.0,499.0,1.0,7.0,1.0,5.0,12.0,0.0,9.0,0.0,0.0,86.04,53.85,31.25,83.33,33.33,62.26,61.11,75.0,0.3223740965171613,0.223694323300477,2.0,15.0,0.38787651,4.0,29.0,35.0,0.9456956,136.0,24.34869739478958,0.9018036072144288,24.34869739478958,2.5250501002004007,47.79559118236473,1.983967935871744,0.3607214428857715,0.5410821643286573,0.1803607214428857,0.3607214428857715,0.1803607214428857,1.0821643286573146,1.2625250501002003,5.95190380761523,2.705410821643287,0.0,0.1803607214428857,1.2625250501002003,0.1803607214428857,0.9018036072144288,2.164328657314629,0.0,1.623246492985972,0.0,0.0,86.04,53.85,31.25,83.33,33.33,62.26,61.11,75.0,0.0581436246223337,0.0403456695331521,0.3607214428857715,2.705410821643287,0.0699576871743487,0.7214428857715431,5.230460921843688,6.312625250501002,0.1705663406813627,24.529058116232463,RB/RCB,73,73,80,73,87,77,37,57,33,77,50,73,70,73,40,53,67,53,7,87,93,43,70,40,53,93,87,73,87,83,60,67,90,67,40,80,80,87,70,93,100,73,93,87,53,93,67,93,80,40,53,33,73,47,73,67,60,33,53,73,47,7,80,87,43,80,40,53,93,87,73,87,83,60,67,90,73,33,80,80,93,67,93,93,80,93,Premiership
Celtic,dvnjvad3p09dugr79gktlrtll,c4dvhy1z0op9iwj9aqdgzh0q1,C. Carter-Vickers,Cameron Carter-Vickers,28.0,Defender,USA,Defender,309.0,0.0,141.0,18.0,450.0,34.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,53.0,40.0,0.0,540.0,0.0,1.0,8.0,0.0,9.0,0.0,6.0,0.0,0.0,89.29,50.0,0.0,0.0,0.0,76.81,82.93,81.82,0.1153809490197149,0.1499338414956103,2.0,3.0,0.0562173,3.0,25.0,33.0,0.6350379899999994,313.0,51.5,0.0,23.5,3.0,75.0,5.666666666666667,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,8.833333333333334,6.666666666666667,0.0,0.0,0.1666666666666666,1.3333333333333333,0.0,1.5,0.0,1.0,0.0,0.0,89.29,50.0,0.0,0.0,0.0,76.81,82.93,81.82,0.0192301581699524,0.0249889735826017,0.3333333333333333,0.5,0.0093695499999999,0.5,4.166666666666667,5.5,0.1058396649999999,52.16666666666666,CB,93,50,90,62,86,86,64,45,12,100,31,24,21,90,62,40,26,7,95,26,100,45,45,45,52,67,79,50,26,26,95,90,81,24,71,100,55,45,76,86,86,76,95,81,50,90,52,81,95,62,38,12,100,31,24,21,100,43,40,26,5,95,26,95,45,38,45,52,67,79,50,26,26,95,90,81,24,62,100,52,52,83,76,86,62,90,Premiership
Celtic,dvnjvad3p09dugr79gktlrtll,clj0vy9st6zmjavz5yf8dbac4,C. Durán,Camilo Durán,24.0,Attacker,Colombia,Striker,21.0,0.0,63.0,1.0,84.0,3.0,7.0,20.0,18.0,2.0,4.0,10.0,10.0,19.0,1.0,3.0,458.0,10.0,33.0,10.0,3.0,3.0,3.0,0.0,0.0,0.0,80.77,50.0,0.0,30.0,50.0,47.5,50.0,75.0,2.23723151290832,0.6462813932409817,7.0,9.0,0.26417783,4.0,5.0,13.0,0.6511180699999998,32.0,4.1266375545851535,0.0,12.37991266375546,0.1965065502183406,16.506550218340614,0.5895196506550219,1.3755458515283845,3.930131004366813,3.537117903930131,0.3930131004366812,0.7860262008733625,1.9650655021834065,1.9650655021834065,3.733624454148472,0.1965065502183406,0.5895196506550219,1.9650655021834065,6.4847161572052405,1.9650655021834065,0.5895196506550219,0.5895196506550219,0.5895196506550219,0.0,0.0,0.0,80.77,50.0,0.0,30.0,50.0,47.5,50.0,75.0,0.4396306466413729,0.1269985270560881,1.3755458515283845,1.7685589519650655,0.0519126740174672,0.7860262008733625,0.9825327510917032,2.554585152838428,0.1279489657205239,6.2882096069869,ST,55,29,85,45,85,32,76,97,97,58,80,79,77,58,23,86,100,91,88,64,59,98,20,50,52,82,70,29,45,85,94,91,83,94,88,92,80,82,83,61,83,94,80,39,29,76,36,61,24,61,91,91,52,67,58,55,30,18,82,100,88,76,48,52,100,20,50,52,82,70,29,45,85,94,91,83,85,76,91,73,82,79,55,82,88,67,Premiership
Celtic,dvnjvad3p09dugr79gktlrtll,cx59kxpqiabi3c5vl9mxvlyhh,C. McGregor,Callum McGregor,33.0,Midfielder,Scotland,Midfielder,189.0,0.0,206.0,3.0,395.0,4.0,3.0,9.0,3.0,6.0,4.0,6.0,6.0,26.0,8.0,0.0,540.0,1.0,8.0,4.0,3.0,10.0,0.0,10.0,0.0,0.0,91.44,27.27,0.0,50.0,11.11,54.17,44.44,66.67,0.8006182071165775,0.1525379008495983,5.0,12.0,0.23954562,4.0,37.0,26.0,0.6149152199999999,221.0,31.5,0.0,34.333333333333336,0.5,65.83333333333333,0.6666666666666666,0.5,1.5,0.5,1.0,0.6666666666666666,1.0,1.0,4.333333333333333,1.3333333333333333,0.0,0.1666666666666666,1.3333333333333333,0.6666666666666666,0.5,1.6666666666666667,0.0,1.6666666666666667,0.0,0.0,91.44,27.27,0.0,50.0,11.11,54.17,44.44,66.67,0.1334363678527629,0.025422983474933,0.8333333333333334,2.0,0.03992427,0.6666666666666666,6.166666666666667,4.333333333333333,0.1024858699999999,36.833333333333336,DM/CM,94,30,96,17,96,37,30,91,67,93,96,52,48,56,50,41,54,74,30,65,74,46,89,50,52,93,11,30,72,37,74,39,57,96,22,94,78,74,57,89,70,63,93,89,30,93,7,93,26,19,81,52,89,81,41,37,33,33,41,43,56,19,56,52,46,85,50,52,93,11,30,72,37,74,39,57,78,11,89,78,70,48,89,41,44,96,Premiership
Celtic,dvnjvad3p09dugr79gktlrtll,jko3tgda9h65vcc014uof42y,M. Baur,Mika Baur,22.0,Midfielder,Germany,Midfielder,57.0,5.0,139.0,10.0,191.0,4.0,9.0,3.0,2.0,1.0,0.0,6.0,6.0,24.0,8.0,1.0,370.0,3.0,7.0,4.0,1.0,7.0,0.0,4.0,0.0,0.0,88.84,62.5,21.74,16.67,100.0,51.06,36.36,46.67,0.3405424332025862,0.8609872417924294,1.0,13.0,0.28898385,6.0,28.0,29.0,1.0965140799999995,100.0,13.864864864864868,1.2162162162162162,33.810810810810814,2.4324324324324325,46.45945945945947,0.972972972972973,2.189189189189189,0.7297297297297298,0.4864864864864865,0.2432432432432432,0.0,1.4594594594594597,1.4594594594594597,5.837837837837839,1.945945945945946,0.2432432432432432,0.7297297297297298,1.7027027027027029,0.972972972972973,0.2432432432432432,1.7027027027027029,0.0,0.972972972972973,0.0,0.0,88.84,62.5,21.74,16.67,100.0,51.06,36.36,46.67,0.0828346459141426,0.209429329084645,0.2432432432432432,3.1621621621621623,0.0702933689189189,1.4594594594594597,6.810810810810811,7.054054054054054,0.266719641081081,24.324324324324326,LM/LCM,75,100,100,75,100,62,88,38,38,38,25,25,25,50,75,75,100,38,62,25,62,38,75,62,62,100,75,100,25,100,25,25,25,50,75,25,100,75,100,100,100,100,100,100,100,100,75,100,50,100,50,50,50,25,25,25,50,75,75,75,50,50,25,50,38,75,62,62,100,75,100,25,100,25,25,25,50,100,25,75,75,75,100,100,100,100,Premiership
