Team,contestantId,playerId,Short Name,Player Name,Age,Position_x,Nationality,Position_y,total accurate back zone pass_Total,total accurate fwd zone pass_Total,total accurate long balls_Total,total accurate pass_Total,total att assist_Total,total big chances saved_Total,total contest_Total,total dribbles attempted_Total,total duels won_Total,total effective clearance_Total,total mins played,total won contest_Total,total aerial won_Total,total assists_Total,total attempt_Total,total attempts ibox_Total,total attempts obox_Total,total blocked scoring att_Total,total goals_Total,total interception_Total,total ontarget attempt_Total,total touches in opposition box_Total,total was fouled_Total,total accurate cross_Total,total won tackle_Total,total direct setpiece goals_Total,pass_success_pct_Total,long_balls_success_pct_Total,cross_success_pct_Total,dribble_success_pct_Total,attempt_success_pct_Total,duel_success_pct_Total,aerial_success_pct_Total,tackle_success_pct_Total,xG_Total,xA_Total,CreatedOwnShot_Total,Total Carries_Total,Total Carry xT_Total,Total Final Third Carries_Total,passes_into_final_third_Total,progressive_passes_Total,xT_pass_Total,forward_passes_Total,total accurate back zone pass_p90,total accurate fwd zone pass_p90,total accurate long balls_p90,total accurate pass_p90,total att assist_p90,total big chances saved_p90,total contest_p90,total dribbles attempted_p90,total duels won_p90,total effective clearance_p90,total won contest_p90,total aerial won_p90,total assists_p90,total attempt_p90,total attempts ibox_p90,total attempts obox_p90,total blocked scoring att_p90,total goals_p90,total interception_p90,total ontarget attempt_p90,total touches in opposition box_p90,total was fouled_p90,total accurate cross_p90,total won tackle_p90,total direct setpiece goals_p90,pass_success_pct_p90,long_balls_success_pct_p90,cross_success_pct_p90,dribble_success_pct_p90,attempt_success_pct_p90,duel_success_pct_p90,aerial_success_pct_p90,tackle_success_pct_p90,xG_p90,xA_p90,CreatedOwnShot_p90,Total Carries_p90,Total Carry xT_p90,Total Final Third Carries_p90,passes_into_final_third_p90,progressive_passes_p90,xT_pass_p90,forward_passes_p90,Pos.,total accurate back zone pass_TotalPR,total accurate fwd zone pass_TotalPR,total accurate long balls_TotalPR,total accurate pass_TotalPR,total att assist_TotalPR,total big chances saved_TotalPR,total contest_TotalPR,total dribbles attempted_TotalPR,total duels won_TotalPR,total effective clearance_TotalPR,total won contest_TotalPR,total aerial won_TotalPR,total assists_TotalPR,total attempt_TotalPR,total attempts ibox_TotalPR,total attempts obox_TotalPR,total blocked scoring att_TotalPR,total goals_TotalPR,total interception_TotalPR,total ontarget attempt_TotalPR,total touches in opposition box_TotalPR,total was fouled_TotalPR,total accurate cross_TotalPR,total won tackle_TotalPR,total direct setpiece goals_TotalPR,pass_success_pct_TotalPR,long_balls_success_pct_TotalPR,cross_success_pct_TotalPR,dribble_success_pct_TotalPR,attempt_success_pct_TotalPR,duel_success_pct_TotalPR,aerial_success_pct_TotalPR,tackle_success_pct_TotalPR,xG_TotalPR,xA_TotalPR,CreatedOwnShot_TotalPR,Total Carries_TotalPR,Total Carry xT_TotalPR,Total Final Third Carries_TotalPR,passes_into_final_third_TotalPR,progressive_passes_TotalPR,xT_pass_TotalPR,forward_passes_TotalPR,total accurate back zone pass_p90PR,total accurate fwd zone pass_p90PR,total accurate long balls_p90PR,total accurate pass_p90PR,total att assist_p90PR,total big chances saved_p90PR,total contest_p90PR,total dribbles attempted_p90PR,total duels won_p90PR,total effective clearance_p90PR,total won contest_p90PR,total aerial won_p90PR,total assists_p90PR,total attempt_p90PR,total attempts ibox_p90PR,total attempts obox_p90PR,total blocked scoring att_p90PR,total goals_p90PR,total interception_p90PR,total ontarget attempt_p90PR,total touches in opposition box_p90PR,total was fouled_p90PR,total accurate cross_p90PR,total won tackle_p90PR,total direct setpiece goals_p90PR,pass_success_pct_p90PR,long_balls_success_pct_p90PR,cross_success_pct_p90PR,dribble_success_pct_p90PR,attempt_success_pct_p90PR,duel_success_pct_p90PR,aerial_success_pct_p90PR,tackle_success_pct_p90PR,xG_p90PR,xA_p90PR,CreatedOwnShot_p90PR,Total Carries_p90PR,Total Carry xT_p90PR,Total Final Third Carries_p90PR,passes_into_final_third_p90PR,progressive_passes_p90PR,xT_pass_p90PR,forward_passes_p90PR,League
RB Leipzig,9gefq4dz9b2hl8rqrxwrlrzmp,1j0a3ml1zglc9s31yentfckb9,C. Nkunku,Christopher Nkunku,28,Attacker,France,Striker,23.0,61.0,1.0,84.0,5.0,0.0,5.0,5.0,12.0,0.0,249.0,2.0,3.0,1.0,8.0,8.0,0.0,2.0,1.0,0.0,4.0,11.0,5.0,0.0,1.0,0.0,92.31,100.0,0.0,40.0,50.0,57.14,75.0,50.0,0.9201685624690136,0.3421928953345068,1.0,7.0,0.15113645,2.0,7.0,13.0,0.37028021,36.0,8.313253012048193,22.04819277108433,0.3614457831325301,30.36144578313253,1.8072289156626504,0.0,1.8072289156626504,1.8072289156626504,4.337349397590361,0.0,0.7228915662650602,1.0843373493975903,0.3614457831325301,2.891566265060241,2.891566265060241,0.0,0.7228915662650602,0.3614457831325301,0.0,1.4457831325301205,3.975903614457832,1.8072289156626504,0.0,0.3614457831325301,0.0,92.31,100.0,0.0,40.0,50.0,57.14,75.0,50.0,0.332591046675547,0.1236841790365687,0.3614457831325301,2.5301204819277108,0.0546276325301204,0.7228915662650602,2.5301204819277108,4.698795180722891,0.1338362204819277,13.012048192771084,LW,77,82,36,73,68,55,32,27,27,23,27,73,64,50,82,18,41,59,18,82,27,64,27,18,55,100,95,27,45,77,91,91,23,82,64,32,41,18,50,91,100,55,73,82,91,36,82,73,55,45,45,55,23,27,82,64,64,82,18,45,73,18,82,36,73,27,9,55,100,95,27,45,77,91,91,23,82,64,45,55,27,55,100,100,73,82,Bundesliga
RB Leipzig,9gefq4dz9b2hl8rqrxwrlrzmp,23l48u4w5nj4036whjm3s49gp,R. Baku,Ridle Baku,28,Defender,Germany,Defender,62.0,113.0,10.0,174.0,1.0,0.0,11.0,12.0,20.0,13.0,263.0,5.0,5.0,0.0,5.0,3.0,2.0,2.0,2.0,2.0,2.0,11.0,6.0,1.0,2.0,0.0,82.46,52.63,9.09,45.45,40.0,60.61,83.33,50.0,0.6060978275630382,0.1259342591490252,2.0,9.0,0.19956258,8.0,14.0,17.0,0.54018902,84.0,21.216730038022813,38.66920152091255,3.422053231939164,59.543726235741445,0.3422053231939164,0.0,3.76425855513308,4.106463878326997,6.844106463878328,4.448669201520913,1.711026615969582,1.711026615969582,0.0,1.711026615969582,1.0266159695817492,0.6844106463878328,0.6844106463878328,0.6844106463878328,0.6844106463878328,0.6844106463878328,3.76425855513308,2.0532319391634983,0.3422053231939164,0.6844106463878328,0.0,82.46,52.63,9.09,45.45,40.0,60.61,83.33,50.0,0.20740990296834,0.0430953738532785,0.6844106463878328,3.0798479087452475,0.0682913771863117,2.737642585551331,4.790874524714829,5.817490494296578,0.1848555581749049,28.74524714828897,RB/RCB,57,100,93,90,26,52,95,95,74,71,93,69,33,90,83,86,93,98,29,90,100,93,43,21,52,57,86,38,43,67,57,100,24,95,29,90,98,90,100,95,93,57,86,62,100,100,100,24,52,95,95,90,76,95,76,33,100,95,90,95,100,33,90,100,90,52,24,52,57,86,38,43,67,57,100,24,100,29,90,100,95,100,100,100,62,100,Bundesliga
RB Leipzig,9gefq4dz9b2hl8rqrxwrlrzmp,2uz1cmslnjjzsgfcgji26kqg9,D. Raum,David Raum,28,Defender,Germany,Defender,87.0,143.0,7.0,215.0,17.0,0.0,2.0,2.0,4.0,9.0,360.0,0.0,1.0,0.0,3.0,0.0,3.0,2.0,0.0,5.0,1.0,5.0,0.0,15.0,3.0,0.0,89.58,50.0,33.33,0.0,33.33,22.22,0.0,100.0,0.1341495278900661,1.887788534876022,1.0,16.0,0.37507329,5.0,25.0,21.0,1.0854133600000009,104.0,21.75,35.75,1.75,53.75,4.25,0.0,0.5,0.5,1.0,2.25,0.0,0.25,0.0,0.75,0.0,0.75,0.5,0.0,1.25,0.25,1.25,0.0,3.75,0.75,0.0,89.58,50.0,33.33,0.0,33.33,22.22,0.0,100.0,0.0335373819725165,0.4719471337190055,0.25,4.0,0.0937683225,1.25,6.25,5.25,0.2713533400000002,26.0,LB/LCB,80,100,88,100,100,50,25,22,8,35,15,10,32,50,12,88,80,40,60,62,42,8,100,38,52,90,80,82,15,62,5,8,98,25,95,60,90,85,88,98,85,95,95,70,95,80,90,100,50,20,20,5,30,15,5,32,42,12,85,70,40,55,50,35,8,100,28,52,90,80,82,15,62,5,8,98,25,95,50,85,80,75,90,80,90,75,Bundesliga
RB Leipzig,9gefq4dz9b2hl8rqrxwrlrzmp,307whzq643o50rd4g8niobyay,N. Seiwald,Nicolas Seiwald,25,Midfielder,Austria,Midfielder,31.0,62.0,2.0,93.0,1.0,0.0,1.0,1.0,6.0,3.0,203.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,3.0,0.0,89.42,33.33,0.0,100.0,0.0,54.55,0.0,60.0,0.0,0.0468579238233411,0.0,3.0,0.0609883799999999,3.0,13.0,7.0,0.27006391,56.0,13.74384236453202,27.48768472906404,0.8866995073891626,41.23152709359606,0.4433497536945813,0.0,0.4433497536945813,0.4433497536945813,2.6600985221674875,1.3300492610837438,0.4433497536945813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7733990147783252,0.0,0.8866995073891626,0.0,0.0,1.3300492610837438,0.0,89.42,33.33,0.0,100.0,0.0,54.55,0.0,60.0,0.0,0.0207744489857177,0.0,1.3300492610837438,0.0270391832512314,1.3300492610837438,5.763546798029557,3.103448275862069,0.1197327679802955,24.82758620689655,DM/CM,14,43,21,19,19,50,31,29,5,17,57,10,43,7,17,17,21,40,38,24,36,7,29,52,52,76,24,29,95,24,64,12,67,10,24,19,31,29,79,52,33,57,24,14,76,24,62,29,50,43,43,19,24,71,10,43,7,17,17,21,40,71,24,38,7,29,69,52,76,24,29,95,24,64,12,67,10,33,19,50,43,95,90,52,67,71,Bundesliga
RB Leipzig,9gefq4dz9b2hl8rqrxwrlrzmp,3e4s03gec7n4fe7llngv6hel0,T. Gomis,Tidiam Gomis,20,Attacker,France,Striker,16.0,48.0,3.0,63.0,6.0,0.0,16.0,16.0,11.0,1.0,229.0,4.0,1.0,2.0,10.0,8.0,2.0,3.0,1.0,0.0,2.0,15.0,4.0,1.0,2.0,0.0,80.77,100.0,33.33,25.0,20.0,32.35,14.29,100.0,0.961145550958178,0.4438546682848948,2.0,6.0,0.19384061,3.0,5.0,5.0,0.41939924,21.0,6.2882096069869,18.8646288209607,1.1790393013100438,24.75982532751092,2.3580786026200875,0.0,6.2882096069869,6.2882096069869,4.323144104803494,0.3930131004366812,1.572052401746725,0.3930131004366812,0.7860262008733625,3.930131004366813,3.14410480349345,0.7860262008733625,1.1790393013100438,0.3930131004366812,0.0,0.7860262008733625,5.895196506550219,1.572052401746725,0.3930131004366812,0.7860262008733625,0.0,80.77,100.0,33.33,25.0,20.0,32.35,14.29,100.0,0.3777427929529957,0.1744406993259412,0.7860262008733625,2.3580786026200875,0.0761818991266375,1.1790393013100438,1.9650655021834065,1.9650655021834065,0.1648293956331878,8.253275109170307,RW,75,100,62,100,100,62,75,75,75,38,50,50,100,100,100,50,88,75,25,75,75,75,75,75,62,75,100,88,50,62,50,50,88,100,75,62,75,75,75,50,50,50,50,75,75,50,75,100,62,100,100,75,25,75,25,100,75,100,75,75,75,25,75,75,100,75,75,62,75,100,88,50,62,50,50,88,100,75,75,75,75,75,75,50,50,75,Bundesliga
RB Leipzig,9gefq4dz9b2hl8rqrxwrlrzmp,4j9ug0ng9dhx6xwhdwx6fafx0,E. Banzuzi,Ezechiel Banzuzi,21,Midfielder,Netherlands,Midfielder,43.0,80.0,5.0,122.0,3.0,0.0,3.0,3.0,19.0,5.0,330.0,1.0,4.0,1.0,5.0,4.0,1.0,0.0,0.0,1.0,2.0,7.0,5.0,1.0,6.0,0.0,87.14,83.33,100.0,33.33,40.0,47.5,80.0,66.67,0.6254719381475583,0.2425360163072936,2.0,8.0,0.16146164,1.0,15.0,12.0,0.3142460799999999,54.0,11.727272727272728,21.81818181818182,1.3636363636363638,33.27272727272727,0.8181818181818182,0.0,0.8181818181818182,0.8181818181818182,5.181818181818182,1.3636363636363638,0.2727272727272727,1.090909090909091,0.2727272727272727,1.3636363636363638,1.090909090909091,0.2727272727272727,0.0,0.0,0.2727272727272727,0.5454545454545455,1.9090909090909087,1.3636363636363638,0.2727272727272727,1.6363636363636365,0.0,87.14,83.33,100.0,33.33,40.0,47.5,80.0,66.67,0.170583255858425,0.0661461862656255,0.5454545454545455,2.181818181818182,0.0440349927272727,0.2727272727272727,4.090909090909091,3.272727272727273,0.0857034763636363,14.727272727272728,LM/LCM,67,100,100,100,33,67,33,33,67,67,33,100,67,67,67,33,33,50,50,67,67,67,33,100,67,100,100,100,33,67,33,100,100,67,33,50,67,33,33,100,100,33,100,67,100,100,100,33,67,33,33,67,67,33,100,67,67,67,33,33,50,67,67,67,67,33,100,67,100,100,100,33,67,33,100,100,67,33,67,67,33,33,100,100,33,100,Bundesliga
RB Leipzig,9gefq4dz9b2hl8rqrxwrlrzmp,6zf7dbi1xepyxdohsnrunu5m,N. El Aynaoui,Neil El Aynaoui,25,Midfielder,Morocco,Midfielder,48.0,76.0,1.0,124.0,2.0,0.0,3.0,3.0,11.0,4.0,255.0,1.0,1.0,0.0,7.0,5.0,2.0,1.0,0.0,5.0,2.0,10.0,5.0,0.0,1.0,0.0,91.18,25.0,0.0,33.33,28.57,52.38,50.0,25.0,0.6784235355756125,0.0952465539703459,2.0,6.0,0.12589136,3.0,13.0,11.0,0.2640302499999999,67.0,16.941176470588236,26.823529411764703,0.3529411764705882,43.76470588235294,0.7058823529411764,0.0,1.0588235294117647,1.0588235294117647,3.882352941176471,1.4117647058823528,0.3529411764705882,0.3529411764705882,0.0,2.4705882352941173,1.7647058823529411,0.7058823529411764,0.3529411764705882,0.0,1.7647058823529411,0.7058823529411764,3.5294117647058822,1.7647058823529411,0.0,0.3529411764705882,0.0,91.18,25.0,0.0,33.33,28.57,52.38,50.0,25.0,0.2394436007913926,0.0336164308130632,0.7058823529411764,2.117647058823529,0.0444322447058823,1.0588235294117647,4.588235294117647,3.882352941176471,0.0931871470588235,23.64705882352941,DM/CM,21,67,12,38,43,50,67,67,31,31,57,29,43,95,95,69,57,40,50,86,95,79,29,7,52,86,14,29,50,52,50,64,7,90,43,86,67,67,79,52,57,48,57,29,71,14,71,52,50,76,76,48,38,67,38,43,95,95,76,67,40,67,90,100,90,29,10,52,86,14,29,50,52,50,64,7,95,48,90,81,71,86,67,67,62,67,Bundesliga
RB Leipzig,9gefq4dz9b2hl8rqrxwrlrzmp,8mkkchf0ysdf78r0lncd73klw,A. Nusa,Antonio Nusa,21,Midfielder,Norway,Midfielder,18.0,76.0,2.0,92.0,7.0,0.0,21.0,22.0,26.0,0.0,342.0,12.0,0.0,2.0,10.0,7.0,3.0,1.0,2.0,1.0,5.0,18.0,9.0,2.0,2.0,0.0,77.97,33.33,33.33,57.14,50.0,55.32,0.0,40.0,0.7970243815953622,0.5949833040964181,8.0,17.0,0.53726192,4.0,6.0,8.0,0.6246818699999999,33.0,4.736842105263158,20.0,0.5263157894736842,24.21052631578948,1.842105263157895,0.0,5.526315789473684,5.789473684210527,6.842105263157895,0.0,3.1578947368421053,0.0,0.5263157894736842,2.631578947368421,1.842105263157895,0.7894736842105263,0.2631578947368421,0.5263157894736842,0.2631578947368421,1.3157894736842106,4.736842105263158,2.368421052631579,0.5263157894736842,0.5263157894736842,0.0,77.97,33.33,33.33,57.14,50.0,55.32,0.0,40.0,0.209743258314569,0.1565745537095837,2.1052631578947367,4.473684210526316,0.1413847157894736,1.0526315789473684,1.5789473684210529,2.1052631578947367,0.1643899657894736,8.68421052631579,LM/LCM,33,67,33,33,100,67,100,100,100,33,100,33,100,100,100,83,67,100,50,100,100,100,67,67,67,67,67,67,100,100,67,33,67,100,100,100,100,100,83,50,67,100,33,33,67,33,33,100,67,100,100,100,33,100,33,100,100,100,67,67,100,33,100,100,100,67,67,67,67,67,67,100,100,67,33,67,100,100,100,100,100,67,33,67,100,33,Bundesliga
RB Leipzig,9gefq4dz9b2hl8rqrxwrlrzmp,eapihgte8ydc4g6hzygsx2e39,W. Orbán,Willi Orbán,33,Defender,Hungary,Defender,153.0,159.0,11.0,312.0,0.0,0.0,1.0,1.0,20.0,27.0,360.0,1.0,14.0,0.0,8.0,8.0,0.0,1.0,1.0,3.0,2.0,11.0,3.0,0.0,2.0,0.0,92.31,61.11,0.0,100.0,25.0,66.67,70.0,100.0,1.10444579592158,0.0,0.0,10.0,0.19457734,5.0,39.0,37.0,0.5233996999999998,211.0,38.25,39.75,2.75,78.0,0.0,0.0,0.25,0.25,5.0,6.75,0.25,3.5,0.0,2.0,2.0,0.0,0.25,0.25,0.75,0.5,2.75,0.75,0.0,0.5,0.0,92.31,61.11,0.0,100.0,25.0,66.67,70.0,100.0,0.276111448980395,0.0,0.0,2.5,0.048644335,1.25,9.75,9.25,0.1308499249999999,52.75,CB,87,97,67,100,13,48,55,55,60,62,65,78,42,97,98,38,67,92,17,92,90,72,45,35,50,83,83,45,88,68,82,83,90,100,20,38,88,83,92,97,97,90,100,80,97,62,97,13,48,47,47,60,60,58,73,42,97,98,38,58,83,17,85,90,63,45,30,50,83,83,45,88,68,82,83,90,100,20,38,83,80,88,97,97,87,97,Bundesliga
Freiburg,6k5zscdm9ufw0tguvzyjlp5hq,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,Yuito Suzuki,24,Midfielder,Japan,Midfielder,26.0,62.0,2.0,88.0,8.0,0.0,15.0,15.0,12.0,2.0,323.0,7.0,1.0,0.0,8.0,7.0,1.0,2.0,4.0,1.0,5.0,14.0,2.0,0.0,1.0,0.0,88.89,100.0,0.0,46.67,62.5,36.36,50.0,50.0,1.2170477890241702,0.50368652771423,1.0,7.0,0.16901075,6.0,12.0,8.0,0.23630756,49.0,7.244582043343653,17.275541795665635,0.5572755417956656,24.520123839009287,2.2291021671826625,0.0,4.179566563467492,4.179566563467492,3.343653250773994,0.5572755417956656,1.9504643962848296,0.2786377708978328,0.0,2.2291021671826625,1.9504643962848296,0.2786377708978328,0.5572755417956656,1.1145510835913313,0.2786377708978328,1.393188854489164,3.900928792569659,0.5572755417956656,0.0,0.2786377708978328,0.0,88.89,100.0,0.0,46.67,62.5,36.36,50.0,50.0,0.3391154830098307,0.1403460913135625,0.2786377708978328,1.9504643962848296,0.0470927786377708,1.671826625386997,3.343653250773994,2.2291021671826625,0.0658442117647058,13.653250773993808,CM/AM,33,52,28,44,80,52,94,93,39,24,94,26,33,74,85,22,54,100,20,96,76,19,15,20,50,78,100,15,41,89,7,59,35,96,41,31,31,30,80,59,28,15,48,22,44,26,33,78,52,96,93,30,22,96,30,33,74,89,19,59,100,15,96,74,15,15,15,50,78,100,15,41,89,7,59,35,93,37,33,26,26,81,59,22,15,48,Bundesliga
Freiburg,6k5zscdm9ufw0tguvzyjlp5hq,5a9y4yka5m1ft3f4e16f3ycfe,P. Treu,Philipp Treu,25,Defender,Germany,Defender,73.0,35.0,3.0,105.0,2.0,0.0,0.0,0.0,16.0,4.0,283.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,4.0,3.0,3.0,8.0,0.0,86.07,37.5,50.0,0.0,100.0,80.0,50.0,66.67,0.0621097711286665,0.2085577885934408,0.0,4.0,0.0963738,1.0,3.0,3.0,0.3129924299999999,36.0,23.215547703180214,11.130742049469966,0.9540636042402828,33.3922261484099,0.6360424028268551,0.0,0.0,0.0,5.088339222614841,1.2720848056537102,0.0,0.3180212014134275,0.0,0.3180212014134275,0.3180212014134275,0.0,0.0,0.0,0.6360424028268551,0.3180212014134275,1.2720848056537102,0.9540636042402828,0.9540636042402828,2.5441696113074204,0.0,86.07,37.5,50.0,0.0,100.0,80.0,50.0,66.67,0.0197522240338515,0.0663257984926136,0.0,1.2720848056537102,0.0306489116607773,0.3180212014134275,0.9540636042402828,0.9540636042402828,0.099538228621908,11.448763250883392,RB/RCB,71,17,21,52,45,52,10,7,45,14,12,31,33,26,40,29,31,45,29,67,43,48,64,86,52,71,55,79,12,100,100,60,48,24,52,29,55,52,33,19,17,38,36,71,19,24,57,48,52,10,7,48,14,12,29,33,29,43,29,31,45,29,62,48,52,62,90,52,71,55,79,12,100,100,60,48,29,57,29,57,62,33,19,14,33,33,Bundesliga
Freiburg,6k5zscdm9ufw0tguvzyjlp5hq,6a0w73agnkslcc6gea1jxxzvt,N. Beste,Niklas Beste,27,Midfielder,Germany,Midfielder,27.0,46.0,4.0,63.0,7.0,0.0,6.0,6.0,12.0,5.0,272.0,4.0,0.0,1.0,4.0,2.0,2.0,1.0,0.0,1.0,1.0,3.0,5.0,10.0,1.0,0.0,81.82,80.0,47.62,66.67,25.0,54.55,0.0,33.33,0.2266444070188635,1.0255125465020496,2.0,4.0,0.07958466,1.0,3.0,10.0,0.6703188800000001,29.0,8.933823529411764,15.220588235294118,1.3235294117647058,20.84558823529412,2.3161764705882355,0.0,1.9852941176470589,1.9852941176470589,3.9705882352941178,1.6544117647058825,1.3235294117647058,0.0,0.3308823529411764,1.3235294117647058,0.6617647058823529,0.6617647058823529,0.3308823529411764,0.0,0.3308823529411764,0.3308823529411764,0.9926470588235294,1.6544117647058825,3.308823529411765,0.3308823529411764,0.0,81.82,80.0,47.62,66.67,25.0,54.55,0.0,33.33,0.0749926346753592,0.3393240043572958,0.6617647058823529,1.3235294117647058,0.0263331595588235,0.3308823529411764,0.9926470588235294,3.308823529411765,0.2217966882352941,9.595588235294118,RM/RCM,50,50,69,56,75,56,69,69,31,62,81,19,81,56,50,75,56,44,38,56,19,75,100,19,56,88,75,75,100,50,81,19,12,38,75,69,44,38,50,31,81,75,31,62,62,88,38,75,56,62,62,38,62,75,19,88,50,50,75,50,44,25,50,25,62,100,12,56,88,75,75,100,50,81,19,12,38,75,62,50,38,50,25,88,62,38,Bundesliga
Freiburg,6k5zscdm9ufw0tguvzyjlp5hq,6o2v57d92t1mejod24gmufcut,P. Lienhart,Philipp Lienhart,30,Defender,Austria,Defender,133.0,104.0,15.0,237.0,3.0,0.0,0.0,0.0,18.0,19.0,339.0,0.0,11.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,2.0,5.0,0.0,2.0,0.0,90.11,46.88,0.0,0.0,0.0,64.29,68.75,100.0,0.0612499422287978,0.2626065313627794,0.0,14.0,0.28617436,6.0,34.0,28.0,0.57807557,155.0,35.309734513274336,27.61061946902655,3.982300884955752,62.92035398230089,0.7964601769911505,0.0,0.0,0.0,4.778761061946903,5.04424778761062,0.0,2.920353982300885,0.0,0.2654867256637168,0.2654867256637168,0.0,0.0,0.0,1.0619469026548674,0.0,0.5309734513274337,1.327433628318584,0.0,0.5309734513274337,0.0,90.11,46.88,0.0,0.0,0.0,64.29,68.75,100.0,0.0162610466094153,0.0697185481494104,0.0,3.7168141592920354,0.0759754938053097,1.592920353982301,9.026548672566372,7.433628318584071,0.1534713902654867,41.150442477876105,CB,60,87,92,80,90,48,22,22,52,30,23,57,42,27,40,38,25,42,30,33,25,92,45,35,50,72,52,45,23,33,68,80,90,20,93,38,97,93,97,93,90,93,77,63,83,87,77,90,48,22,22,57,37,23,57,42,37,50,38,25,42,33,33,27,90,45,37,50,72,52,45,23,33,68,80,90,20,93,38,97,93,97,93,90,90,77,Bundesliga
Freiburg,6k5zscdm9ufw0tguvzyjlp5hq,84mp3eqt1ckw107hwxpby9cd1,M. Ginter,Matthias Ginter,32,Defender,Germany,Defender,142.0,92.0,10.0,234.0,8.0,0.0,2.0,2.0,31.0,20.0,360.0,1.0,17.0,3.0,9.0,8.0,1.0,2.0,0.0,4.0,0.0,10.0,8.0,0.0,4.0,0.0,90.35,62.5,0.0,50.0,0.0,72.09,65.38,66.67,0.971994772170657,0.3870826331101819,1.0,12.0,0.26393664,5.0,20.0,23.0,0.5155375599999997,151.0,35.5,23.0,2.5,58.5,2.0,0.0,0.5,0.5,7.75,5.0,0.25,4.25,0.75,2.25,2.0,0.25,0.5,0.0,1.0,0.0,2.5,2.0,0.0,1.0,0.0,90.35,62.5,0.0,50.0,0.0,72.09,65.38,66.67,0.2429986930426642,0.0967706582775454,0.25,3.0,0.06598416,1.25,5.0,5.75,0.1288843899999999,37.75,CB,72,80,53,77,100,48,75,75,97,37,65,87,100,100,98,82,93,42,30,33,87,100,45,70,50,77,88,45,55,33,100,67,45,97,97,83,93,90,92,70,78,87,73,67,73,48,73,100,48,75,75,93,33,58,83,100,100,98,80,87,42,23,33,87,100,45,65,50,77,88,45,55,33,100,67,45,97,97,80,93,90,88,70,75,83,73,Bundesliga
Freiburg,6k5zscdm9ufw0tguvzyjlp5hq,bytrobr8rfp9zwbxzopr4vgno,D. Scherhant,Derry Scherhant,23,Attacker,Germany,Striker,16.0,41.0,0.0,51.0,9.0,0.0,12.0,12.0,10.0,3.0,302.0,3.0,1.0,2.0,12.0,4.0,8.0,5.0,1.0,1.0,3.0,21.0,2.0,6.0,2.0,0.0,77.27,0.0,28.57,25.0,25.0,28.57,25.0,50.0,0.7443535882187922,0.9838946677278582,5.0,7.0,0.2924221,0.0,2.0,6.0,0.62635226,17.0,4.768211920529801,12.218543046357617,0.0,15.19867549668874,2.6821192052980134,0.0,3.576158940397351,3.576158940397351,2.980132450331126,0.8940397350993378,0.8940397350993378,0.2980132450331125,0.5960264900662251,3.576158940397351,1.1920529801324502,2.3841059602649004,1.490066225165563,0.2980132450331125,0.2980132450331125,0.8940397350993378,6.258278145695364,0.5960264900662251,1.7880794701986755,0.5960264900662251,0.0,77.27,0.0,28.57,25.0,25.0,28.57,25.0,50.0,0.2218272282771234,0.293213642700355,1.490066225165563,2.086092715231788,0.0871456589403973,0.0,0.5960264900662251,1.7880794701986755,0.1866612695364238,5.066225165562914,LW,36,45,14,36,86,55,64,59,14,64,36,36,82,95,36,100,100,59,55,50,82,27,100,50,55,36,14,82,27,27,9,36,23,73,100,86,41,73,18,36,50,100,36,36,36,14,27,100,55,64,64,9,64,36,36,82,91,27,100,100,36,55,55,82,27,100,45,55,36,14,82,27,27,9,36,23,64,100,91,45,64,18,27,55,100,18,Bundesliga
Freiburg,6k5zscdm9ufw0tguvzyjlp5hq,cp5t077hogyhom0scrziguyju,J. Makengo,Jordy Makengo,25,Defender,France,Defender,72.0,78.0,4.0,150.0,3.0,0.0,4.0,4.0,20.0,13.0,360.0,2.0,5.0,2.0,2.0,1.0,1.0,0.0,0.0,5.0,1.0,6.0,10.0,0.0,2.0,0.0,82.87,44.44,0.0,50.0,50.0,64.52,50.0,66.67,0.1343897813429979,0.4011435461822702,1.0,9.0,0.18642978,4.0,16.0,11.0,0.4562074099999999,67.0,18.0,19.5,1.0,37.5,0.75,0.0,1.0,1.0,5.0,3.25,0.5,1.25,0.5,0.5,0.25,0.25,0.0,0.0,1.25,0.25,1.5,2.5,0.0,0.5,0.0,82.87,44.44,0.0,50.0,50.0,64.52,50.0,66.67,0.0335974453357494,0.1002858865455675,0.25,2.25,0.046607445,1.0,4.0,2.75,0.1140518524999999,16.75,LB/LCB,60,72,50,60,62,50,62,60,57,72,72,70,90,28,40,52,22,40,60,62,55,98,15,18,52,55,60,15,78,78,75,45,57,30,75,60,70,70,72,75,55,50,50,55,57,42,50,55,50,50,45,45,68,70,52,85,25,32,38,22,40,55,50,55,98,15,10,52,55,60,15,78,78,75,45,57,30,75,50,70,70,65,68,52,50,50,Bundesliga
