Team,contestantId,playerId,Short Name,Player Name,Age,Position_x,Nationality,Position_y,total accurate back zone pass_Total,total accurate fwd zone pass_Total,total accurate pass_Total,total att assist_Total,total mins played,total accurate long balls_Total,total aerial won_Total,total attempt_Total,total attempts ibox_Total,total contest_Total,total dribbles attempted_Total,total duels won_Total,total effective clearance_Total,total interception_Total,total touches in opposition box_Total,total won contest_Total,total won tackle_Total,total accurate cross_Total,total attempts obox_Total,total blocked scoring att_Total,total goals_Total,total ontarget attempt_Total,total was fouled_Total,total assists_Total,total big chances saved_Total,total direct setpiece goals_Total,total direct corner goals_Total,pass_success_pct_Total,long_balls_success_pct_Total,cross_success_pct_Total,dribble_success_pct_Total,attempt_success_pct_Total,duel_success_pct_Total,aerial_success_pct_Total,tackle_success_pct_Total,xG_Total,xA_Total,CreatedOwnShot_Total,Total Carries_Total,Total Carry xT_Total,Total Final Third Carries_Total,passes_into_final_third_Total,progressive_passes_Total,xT_pass_Total,forward_passes_Total,total accurate back zone pass_p90,total accurate fwd zone pass_p90,total accurate pass_p90,total att assist_p90,total accurate long balls_p90,total aerial won_p90,total attempt_p90,total attempts ibox_p90,total contest_p90,total dribbles attempted_p90,total duels won_p90,total effective clearance_p90,total interception_p90,total touches in opposition box_p90,total won contest_p90,total won tackle_p90,total accurate cross_p90,total attempts obox_p90,total blocked scoring att_p90,total goals_p90,total ontarget attempt_p90,total was fouled_p90,total assists_p90,total big chances saved_p90,total direct setpiece goals_p90,total direct corner goals_p90,pass_success_pct_p90,long_balls_success_pct_p90,cross_success_pct_p90,dribble_success_pct_p90,attempt_success_pct_p90,duel_success_pct_p90,aerial_success_pct_p90,tackle_success_pct_p90,xG_p90,xA_p90,CreatedOwnShot_p90,Total Carries_p90,Total Carry xT_p90,Total Final Third Carries_p90,passes_into_final_third_p90,progressive_passes_p90,xT_pass_p90,forward_passes_p90,Pos.,total accurate back zone pass_TotalPR,total accurate fwd zone pass_TotalPR,total accurate pass_TotalPR,total att assist_TotalPR,total accurate long balls_TotalPR,total aerial won_TotalPR,total attempt_TotalPR,total attempts ibox_TotalPR,total contest_TotalPR,total dribbles attempted_TotalPR,total duels won_TotalPR,total effective clearance_TotalPR,total interception_TotalPR,total touches in opposition box_TotalPR,total won contest_TotalPR,total won tackle_TotalPR,total accurate cross_TotalPR,total attempts obox_TotalPR,total blocked scoring att_TotalPR,total goals_TotalPR,total ontarget attempt_TotalPR,total was fouled_TotalPR,total assists_TotalPR,total big chances saved_TotalPR,total direct setpiece goals_TotalPR,total direct corner goals_TotalPR,pass_success_pct_TotalPR,long_balls_success_pct_TotalPR,cross_success_pct_TotalPR,dribble_success_pct_TotalPR,attempt_success_pct_TotalPR,duel_success_pct_TotalPR,aerial_success_pct_TotalPR,tackle_success_pct_TotalPR,xG_TotalPR,xA_TotalPR,CreatedOwnShot_TotalPR,Total Carries_TotalPR,Total Carry xT_TotalPR,Total Final Third Carries_TotalPR,passes_into_final_third_TotalPR,progressive_passes_TotalPR,xT_pass_TotalPR,forward_passes_TotalPR,total accurate back zone pass_p90PR,total accurate fwd zone pass_p90PR,total accurate pass_p90PR,total att assist_p90PR,total accurate long balls_p90PR,total aerial won_p90PR,total attempt_p90PR,total attempts ibox_p90PR,total contest_p90PR,total dribbles attempted_p90PR,total duels won_p90PR,total effective clearance_p90PR,total interception_p90PR,total touches in opposition box_p90PR,total won contest_p90PR,total won tackle_p90PR,total accurate cross_p90PR,total attempts obox_p90PR,total blocked scoring att_p90PR,total goals_p90PR,total ontarget attempt_p90PR,total was fouled_p90PR,total assists_p90PR,total big chances saved_p90PR,total direct setpiece goals_p90PR,total direct corner goals_p90PR,pass_success_pct_p90PR,long_balls_success_pct_p90PR,cross_success_pct_p90PR,dribble_success_pct_p90PR,attempt_success_pct_p90PR,duel_success_pct_p90PR,aerial_success_pct_p90PR,tackle_success_pct_p90PR,xG_p90PR,xA_p90PR,CreatedOwnShot_p90PR,Total Carries_p90PR,Total Carry xT_p90PR,Total Final Third Carries_p90PR,passes_into_final_third_p90PR,progressive_passes_p90PR,xT_pass_p90PR,forward_passes_p90PR,League
Kasımpaşa,4idg23egrrvtrbgrg7p5x7bwf,930lzmqz2ha2bjtfyb8f677ys,Elson Mendes,Elson Mendes da Silva,21,Midfielder,Cabo Verde,Midfielder,58.0,55.0,112.0,8.0,387.0,10.0,2.0,3.0,2.0,5.0,6.0,21.0,2.0,6.0,7.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,15.0,1.0,0.0,0.0,0.0,79.43,58.82,33.33,20.0,33.33,52.5,50.0,0.0,0.2425702384337466,0.6255851120978303,2.0,7.0,0.15846569,1.0,11.0,16.0,0.6192131099999999,60.0,13.488372093023257,12.790697674418606,26.046511627906977,1.8604651162790693,2.3255813953488373,0.4651162790697674,0.6976744186046512,0.4651162790697674,1.162790697674419,1.3953488372093024,4.883720930232558,0.4651162790697674,1.3953488372093024,1.627906976744186,0.2325581395348837,0.0,0.2325581395348837,0.2325581395348837,0.0,0.0,0.2325581395348837,3.488372093023256,0.2325581395348837,0.0,0.0,0.0,79.43,58.82,33.33,20.0,33.33,52.5,50.0,0.0,0.0564116833566852,0.1454849097901931,0.4651162790697674,1.627906976744186,0.0368524860465116,0.2325581395348837,2.558139534883721,3.72093023255814,0.1440030488372093,13.953488372093023,DM/CM,17,24,17,89,33,41,47,71,76,81,63,10,71,84,30,4,73,41,23,41,59,97,89,51,51,51,11,54,80,16,67,46,60,4,49,89,71,67,66,27,27,51,86,23,11,14,9,94,43,40,46,77,77,89,71,11,80,91,34,4,74,49,23,41,63,94,91,51,51,51,11,54,80,16,67,46,60,4,46,89,71,71,74,20,20,54,94,20,Süper Lig
Kasımpaşa,4idg23egrrvtrbgrg7p5x7bwf,eswbvm29gvpwf7yjkoqbky5wq,M. Ilie,Matei Ilie,23,Defender,Romania,Defender,190.0,31.0,221.0,1.0,539.0,11.0,11.0,0.0,0.0,0.0,0.0,22.0,26.0,5.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,83.71,27.5,0.0,0.0,0.0,53.66,50.0,77.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.72541743970316,5.176252319109462,36.901669758812616,0.1669758812615955,1.836734693877551,1.836734693877551,0.0,0.0,0.0,0.0,3.673469387755102,4.341372912801484,0.8348794063079777,0.3339517625231911,0.0,1.1688311688311688,0.0,0.0,0.0,0.0,0.0,0.3339517625231911,0.0,0.0,0.0,0.0,83.71,27.5,0.0,0.0,0.0,53.66,50.0,77.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CB,69,19,57,40,50,69,8,10,21,21,61,68,51,33,25,96,42,31,33,40,25,40,42,47,51,51,11,3,42,25,25,44,31,72,8,21,32,18,18,24,6,4,4,4,44,8,28,33,31,58,8,10,21,21,46,53,31,28,25,86,42,31,33,40,25,28,42,47,51,51,11,3,42,25,25,44,31,72,8,21,32,18,18,24,6,4,4,4,Süper Lig
Kocaelispor,b703zecenioz21dnj3p63v3f7,1abvuy5ueuj0kkapnxqpnfx7t,D. Agyei,Dan Agyei,29,Attacker,Ghana,Striker,15.0,34.0,48.0,2.0,379.0,1.0,9.0,8.0,5.0,11.0,13.0,22.0,1.0,0.0,15.0,5.0,3.0,1.0,3.0,2.0,1.0,5.0,4.0,0.0,0.0,0.0,0.0,73.85,100.0,12.5,45.45,62.5,39.29,40.91,75.0,0.6808574047116022,0.2315427779462269,5.0,7.0,0.2344517199999999,3.0,3.0,1.0,0.27282461,16.0,3.5620052770448547,8.073878627968337,11.398416886543536,0.4749340369393139,0.2374670184696569,2.1372031662269126,1.899736147757256,1.1873350923482848,2.6121372031662267,3.0870712401055407,5.224274406332453,0.2374670184696569,0.0,3.5620052770448547,1.1873350923482848,0.7124010554089709,0.2374670184696569,0.7124010554089709,0.4749340369393139,0.2374670184696569,1.1873350923482848,0.949868073878628,0.0,0.0,0.0,0.0,73.85,100.0,12.5,45.45,62.5,39.29,40.91,75.0,0.1616811778998527,0.0549837731270723,1.1873350923482848,1.6622691292875988,0.0556745509234828,0.7124010554089709,0.7124010554089709,0.2374670184696569,0.0647868467018469,3.799472295514512,ST,38,54,46,18,25,64,34,23,73,82,55,23,18,36,70,79,62,64,48,43,64,43,34,52,52,52,39,93,57,66,93,46,43,64,21,50,82,79,79,70,43,12,57,41,29,39,36,18,21,61,29,21,82,86,61,21,18,39,82,79,61,61,46,39,64,43,34,52,52,52,39,93,57,66,93,46,43,64,18,43,86,75,75,75,43,14,64,36,Süper Lig
Kocaelispor,b703zecenioz21dnj3p63v3f7,46m4igreax3tpbx65yqs7fvv8,M. Maglica,Matej Maglica,27,Defender,Croatia,Defender,79.0,43.0,122.0,2.0,290.0,11.0,7.0,4.0,2.0,0.0,0.0,13.0,21.0,4.0,4.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,85.92,42.31,0.0,0.0,25.0,52.0,70.0,100.0,0.377207977464178,0.0489339783178512,2.0,2.0,0.04087117,1.0,8.0,6.0,0.20734471,69.0,24.517241379310345,13.344827586206897,37.86206896551724,0.6206896551724138,3.413793103448276,2.1724137931034484,1.2413793103448276,0.6206896551724138,0.0,0.0,4.0344827586206895,6.517241379310344,1.2413793103448276,1.2413793103448276,0.0,0.6206896551724138,0.0,0.6206896551724138,0.0,0.3103448275862069,0.3103448275862069,1.2413793103448276,0.0,0.0,0.0,0.0,85.92,42.31,0.0,0.0,25.0,52.0,70.0,100.0,0.1170645447302621,0.0151864070641607,0.6206896551724138,0.6206896551724138,0.0126841562068965,0.3103448275862069,2.4827586206896552,1.862068965517241,0.064348358275862,21.41379310344828,CB,19,32,25,68,50,43,69,58,21,21,24,51,40,58,25,25,42,90,33,90,64,72,42,47,51,51,28,25,42,25,58,33,67,92,64,50,92,46,42,58,39,25,31,24,22,39,39,83,72,75,89,67,21,21,56,86,64,78,25,39,42,97,33,100,72,83,42,47,51,51,28,25,42,25,58,33,67,92,81,53,97,61,58,61,42,33,31,36,Süper Lig
Kocaelispor,b703zecenioz21dnj3p63v3f7,4xwls9clzvb4qdgf57w006ru2,U. Yıldız,Ugur Kaan Yildiz,24,Defender,Türkiye,Defender,36.0,65.0,95.0,5.0,304.0,5.0,2.0,3.0,1.0,3.0,3.0,11.0,9.0,6.0,4.0,1.0,4.0,6.0,2.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,74.22,35.71,35.29,33.33,33.33,44.0,33.33,66.67,0.1773571617379564,0.547102918717006,1.0,3.0,0.08139962,2.0,8.0,9.0,0.7088481399999998,49.0,10.657894736842104,19.24342105263158,28.125,1.480263157894737,1.480263157894737,0.5921052631578947,0.8881578947368421,0.2960526315789473,0.8881578947368421,0.8881578947368421,3.256578947368421,2.664473684210526,1.7763157894736843,1.1842105263157894,0.2960526315789473,1.1842105263157894,1.7763157894736843,0.5921052631578947,0.0,0.0,0.2960526315789473,0.5921052631578947,0.2960526315789473,0.0,0.0,0.0,74.22,35.71,35.29,33.33,33.33,44.0,33.33,66.67,0.0525070544618949,0.1619712588306925,0.2960526315789473,0.8881578947368421,0.0240985717105263,0.5921052631578947,2.3684210526315788,2.664473684210526,0.209856357236842,14.50657894736842,CB,3,54,6,96,11,8,60,33,82,81,14,14,65,58,61,65,100,90,33,40,64,40,92,47,51,51,3,11,92,50,67,11,8,64,39,97,74,62,69,81,39,42,92,11,3,72,11,97,11,8,78,36,89,86,33,14,89,75,69,89,100,94,33,40,67,61,100,47,51,51,3,11,92,50,67,11,8,64,44,97,78,75,86,86,39,50,97,17,Süper Lig
Kocaelispor,b703zecenioz21dnj3p63v3f7,57685unjy0xtg7zz1jdsv2nyt,F. Ayé,Florian Ayé,29,Attacker,France,Striker,21.0,25.0,46.0,4.0,264.0,0.0,15.0,5.0,5.0,4.0,5.0,23.0,7.0,0.0,13.0,3.0,3.0,0.0,0.0,3.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,75.41,0.0,0.0,75.0,40.0,51.11,53.57,100.0,0.6982201495858408,0.2142512520783406,1.0,2.0,0.03297409,0.0,2.0,4.0,0.0699763299999999,12.0,7.159090909090909,8.522727272727273,15.681818181818183,1.3636363636363638,0.0,5.113636363636364,1.7045454545454546,1.7045454545454546,1.3636363636363638,1.7045454545454546,7.840909090909092,2.3863636363636367,0.0,4.431818181818183,1.0227272727272727,1.0227272727272727,0.0,0.0,1.0227272727272727,0.3409090909090909,0.6818181818181819,0.6818181818181819,0.0,0.0,0.0,0.0,75.41,0.0,0.0,75.0,40.0,51.11,53.57,100.0,0.2380295964497184,0.0730401995721615,0.3409090909090909,0.6818181818181819,0.0112411670454545,0.0,0.6818181818181819,1.3636363636363638,0.0238555670454545,4.090909090909091,ST,50,29,41,66,9,86,5,23,27,38,62,86,18,27,59,79,27,4,73,43,25,16,34,52,52,52,52,9,27,96,55,89,86,88,25,43,20,27,21,11,25,46,18,23,82,54,71,75,9,93,20,54,46,54,89,96,18,57,70,86,27,4,88,48,36,29,34,52,52,52,52,9,27,96,55,89,86,88,36,61,25,32,29,11,39,57,21,41,Süper Lig
Kocaelispor,b703zecenioz21dnj3p63v3f7,5i4g5n26blzm43qfhyu39un84,Gonçalo Sousa,Gonçalo Santos Sousa,20,Attacker,Portugal,Striker,61.0,86.0,146.0,7.0,425.0,5.0,3.0,5.0,3.0,15.0,17.0,24.0,3.0,3.0,10.0,6.0,4.0,1.0,2.0,1.0,0.0,1.0,6.0,2.0,0.0,0.0,0.0,80.22,50.0,9.09,40.0,20.0,50.0,37.5,44.44,0.5105304704200742,0.4963444423465709,1.0,15.0,0.35760978,8.0,13.0,15.0,0.52654308,52.0,12.91764705882353,18.211764705882352,30.91764705882353,1.4823529411764709,1.0588235294117647,0.6352941176470588,1.0588235294117647,0.6352941176470588,3.176470588235294,3.6,5.08235294117647,0.6352941176470588,0.6352941176470588,2.117647058823529,1.2705882352941176,0.8470588235294118,0.2117647058823529,0.4235294117647059,0.2117647058823529,0.0,0.2117647058823529,1.2705882352941176,0.4235294117647059,0.0,0.0,0.0,80.22,50.0,9.09,40.0,20.0,50.0,37.5,44.44,0.1081123349124862,0.105108234849862,0.2117647058823529,3.176470588235294,0.0757291298823529,1.6941176470588235,2.752941176470588,3.176470588235294,0.1115032404705882,11.011764705882351,RW,73,67,60,53,43,67,13,27,73,77,57,57,70,20,47,73,27,27,30,20,17,50,87,53,53,53,53,47,27,20,23,53,67,47,13,40,13,60,60,80,67,57,53,60,87,53,60,47,40,73,13,27,73,73,73,53,73,33,40,80,27,27,33,20,27,47,100,53,53,53,53,47,27,20,23,53,67,47,13,27,20,47,47,73,60,53,47,47,Süper Lig
Kocaelispor,b703zecenioz21dnj3p63v3f7,8sh2vnwv6f0spby6f13exvnc9,M. Baku,Makana Baku,28,Midfielder,Germany,Midfielder,27.0,56.0,83.0,2.0,333.0,1.0,6.0,6.0,4.0,11.0,11.0,25.0,10.0,5.0,12.0,6.0,4.0,0.0,2.0,2.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,79.05,100.0,0.0,54.55,50.0,55.56,54.55,57.14,0.4572717102356862,0.1266761232564833,4.0,13.0,0.3106230400000001,5.0,9.0,10.0,0.43680449,31.0,7.297297297297297,15.135135135135137,22.43243243243243,0.5405405405405405,0.2702702702702702,1.6216216216216215,1.6216216216216215,1.081081081081081,2.972972972972973,2.972972972972973,6.756756756756756,2.702702702702702,1.351351351351351,3.243243243243243,1.6216216216216215,1.081081081081081,0.0,0.5405405405405405,0.5405405405405405,0.0,0.8108108108108107,1.6216216216216215,0.0,0.0,0.0,0.0,79.05,100.0,0.0,54.55,50.0,55.56,54.55,57.14,0.1235869487123476,0.0342367900693198,1.081081081081081,3.513513513513513,0.0839521729729729,1.351351351351351,2.4324324324324325,2.702702702702702,0.1180552675675675,8.378378378378377,LM/LCM,27,36,27,32,9,91,50,68,64,59,82,100,95,59,91,77,14,36,59,41,77,36,32,55,55,55,18,91,14,82,100,64,82,55,55,27,86,59,64,64,59,45,45,27,18,55,36,27,9,100,73,73,73,73,91,100,91,73,82,73,14,55,73,41,82,45,32,55,55,55,18,91,14,82,100,64,82,55,64,27,91,82,64,73,64,55,64,36,Süper Lig
Kocaelispor,b703zecenioz21dnj3p63v3f7,ajzkerdcpeug1dxnr1dko9fxl,A. Dijksteel,Anfernee Dijksteel,29,Defender,Suriname,Defender,189.0,79.0,267.0,6.0,540.0,8.0,3.0,2.0,1.0,6.0,6.0,30.0,22.0,6.0,1.0,3.0,5.0,1.0,1.0,0.0,0.0,1.0,14.0,1.0,0.0,0.0,0.0,88.12,34.78,50.0,50.0,50.0,60.0,25.0,50.0,0.1842619074929782,0.2784658428459498,1.0,5.0,0.10988017,5.0,21.0,16.0,0.3741282799999998,147.0,31.5,13.166666666666666,44.5,1.0,1.3333333333333333,0.5,0.3333333333333333,0.1666666666666666,1.0,1.0,5.0,3.6666666666666665,1.0,0.1666666666666666,0.5,0.8333333333333334,0.1666666666666666,0.1666666666666666,0.0,0.0,0.1666666666666666,2.333333333333333,0.1666666666666666,0.0,0.0,0.0,88.12,34.78,50.0,50.0,50.0,60.0,25.0,50.0,0.0307103179154963,0.0464109738076582,0.1666666666666666,0.8333333333333334,0.0183133616666666,0.8333333333333334,3.5,2.6666666666666665,0.0623547133333333,24.5,RB/RCB,90,48,90,68,25,30,45,35,72,72,85,68,60,12,62,62,52,62,35,42,60,98,85,48,52,52,70,15,98,48,82,75,20,38,40,50,68,62,45,88,75,50,35,85,85,35,85,60,20,25,32,28,65,65,80,57,42,10,60,55,45,55,35,42,48,95,80,48,52,52,70,15,98,48,82,75,20,38,35,50,62,55,45,85,65,45,25,80,Süper Lig
Kocaelispor,b703zecenioz21dnj3p63v3f7,av18ek8zmx40sazfwerdp8wa2,B. Kutlu,Berkan Kutlu,28,Midfielder,Türkiye,Midfielder,74.0,106.0,173.0,12.0,477.0,11.0,1.0,11.0,1.0,3.0,3.0,14.0,8.0,7.0,6.0,1.0,4.0,7.0,10.0,4.0,2.0,5.0,4.0,1.0,0.0,0.0,0.0,77.93,42.31,29.17,33.33,45.45,38.89,20.0,50.0,0.5536257317557903,0.9604541044331112,9.0,9.0,0.33253566,5.0,26.0,21.0,0.5933995799999998,92.0,13.962264150943398,20.0,32.64150943396226,2.2641509433962264,2.0754716981132075,0.1886792452830188,2.0754716981132075,0.1886792452830188,0.5660377358490566,0.5660377358490566,2.6415094339622645,1.509433962264151,1.3207547169811322,1.1320754716981132,0.1886792452830188,0.7547169811320755,1.3207547169811322,1.8867924528301887,0.7547169811320755,0.3773584905660377,0.9433962264150944,0.7547169811320755,0.1886792452830188,0.0,0.0,0.0,77.93,42.31,29.17,33.33,45.45,38.89,20.0,50.0,0.1044576852369415,0.1812177555534172,1.69811320754717,1.69811320754717,0.0627425773584905,0.9433962264150944,4.90566037735849,3.962264150943396,0.1119621849056603,17.358490566037737,DM/CM,34,71,49,100,43,19,99,44,40,36,24,71,81,74,30,43,100,97,97,99,100,36,89,51,51,51,6,11,71,29,86,17,17,31,86,97,99,77,89,76,74,74,83,49,17,60,31,100,34,20,94,43,31,26,11,71,74,69,23,37,100,94,94,100,94,34,89,51,51,51,6,11,71,29,86,17,17,31,86,100,97,77,91,74,69,69,86,34,Süper Lig
Kocaelispor,b703zecenioz21dnj3p63v3f7,c74zok3dqa0ynbt1s544jhxck,Mahamadou Susoho,Mahamadou Susoho,21,Midfielder,Spain,Midfielder,52.0,50.0,102.0,3.0,323.0,3.0,2.0,6.0,4.0,4.0,4.0,21.0,5.0,4.0,8.0,2.0,4.0,0.0,2.0,5.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,85.71,60.0,0.0,50.0,0.0,58.33,50.0,100.0,0.4557406283060097,0.248379730624161,1.0,3.0,0.0829799599999999,1.0,5.0,6.0,0.20801402,37.0,14.489164086687309,13.93188854489164,28.421052631578945,0.8359133126934984,0.8359133126934984,0.5572755417956656,1.671826625386997,1.1145510835913313,1.1145510835913313,1.1145510835913313,5.851393188854489,1.393188854489164,1.1145510835913313,2.2291021671826625,0.5572755417956656,1.1145510835913313,0.0,0.5572755417956656,1.393188854489164,0.0,0.0,3.622291021671826,0.0,0.0,0.0,0.0,85.71,60.0,0.0,50.0,0.0,58.33,50.0,100.0,0.1269865527787643,0.0692079744773204,0.2786377708978328,0.8359133126934984,0.0231213510835913,0.2786377708978328,1.393188854489164,1.671826625386997,0.0579605628482972,10.309597523219814,DM/CM,13,20,14,49,6,41,79,97,60,57,63,44,44,94,59,43,33,64,100,41,20,91,40,51,51,51,49,57,33,40,20,74,60,99,71,57,49,24,40,27,10,14,20,11,26,23,14,60,6,57,86,100,74,74,83,57,51,100,69,54,33,69,100,41,20,97,40,51,51,51,49,57,33,40,20,74,60,99,91,60,57,31,40,23,9,17,23,9,Süper Lig
Kocaelispor,b703zecenioz21dnj3p63v3f7,ckcjk3zjpix288d6zihltlst0,T. Zoukrou,Tanguy Zoukrou,23,Defender,France,Defender,181.0,38.0,219.0,0.0,416.0,14.0,5.0,1.0,1.0,3.0,3.0,15.0,22.0,4.0,1.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,89.02,43.75,0.0,100.0,0.0,53.57,50.0,50.0,0.1462352924068251,0.0,0.0,0.0,0.0,0.0,6.0,7.0,0.2314956299999999,125.0,39.15865384615385,8.221153846153847,47.37980769230769,0.0,3.028846153846154,1.0817307692307694,0.2163461538461538,0.2163461538461538,0.6490384615384616,0.6490384615384616,3.245192307692308,4.759615384615385,0.8653846153846154,0.2163461538461538,0.6490384615384616,0.6490384615384616,0.0,0.0,0.2163461538461538,0.0,0.0,0.2163461538461538,0.0,0.0,0.0,0.0,89.02,43.75,0.0,100.0,0.0,53.57,50.0,50.0,0.0316374430687842,0.0,0.0,0.0,0.0,0.0,1.2980769230769231,1.514423076923077,0.0500831891826922,27.04326923076924,CB,58,22,53,12,62,26,22,33,82,81,43,56,40,17,90,47,42,31,79,40,25,21,42,47,51,51,42,31,42,88,25,40,31,33,31,21,32,18,18,24,26,31,33,53,72,25,53,12,64,22,25,31,78,78,31,64,33,17,89,42,42,31,78,40,25,17,42,47,51,51,42,31,42,88,25,40,31,33,33,21,32,18,18,24,28,25,25,47,Süper Lig
Kocaelispor,b703zecenioz21dnj3p63v3f7,dudttzqf0mfehgvnqerqgytbd,Show,Manuel Luís da Silva Cafumana,27,Midfielder,Angola,Midfielder,144.0,122.0,266.0,5.0,540.0,18.0,3.0,6.0,2.0,5.0,5.0,19.0,4.0,9.0,3.0,4.0,5.0,0.0,4.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,85.81,47.37,0.0,80.0,0.0,38.78,30.0,62.5,0.4731136077793708,0.2610639029799065,3.0,3.0,0.06333723,3.0,28.0,25.0,0.6488623300000002,158.0,24.0,20.33333333333333,44.333333333333336,0.8333333333333334,3.0,0.5,1.0,0.3333333333333333,0.8333333333333334,0.8333333333333334,3.1666666666666665,0.6666666666666666,1.5,0.5,0.6666666666666666,0.8333333333333334,0.0,0.6666666666666666,0.1666666666666666,0.0,0.0,0.6666666666666666,0.1666666666666666,0.0,0.0,0.0,85.81,47.37,0.0,80.0,0.0,38.78,30.0,62.5,0.0788522679632284,0.043510650496651,0.5,0.5,0.0105562049999999,0.5,4.666666666666667,4.166666666666667,0.1081437216666666,26.33333333333333,DM/CM,89,83,83,74,73,63,79,71,76,71,50,30,90,49,83,57,33,80,60,41,20,36,89,51,51,51,51,23,33,76,20,14,31,69,74,66,83,24,29,59,80,86,89,91,66,63,60,57,51,47,71,51,57,51,21,17,86,37,74,40,33,74,46,41,20,21,80,51,51,51,51,23,33,76,20,14,31,69,66,49,77,14,14,46,63,71,80,71,Süper Lig
Kocaelispor,b703zecenioz21dnj3p63v3f7,qt2jl9zxkj4lxqzeydbb6hg5,M. Haïdara,Massadio Haïdara,33,Defender,Mali,Defender,85.0,78.0,163.0,3.0,474.0,6.0,6.0,5.0,3.0,4.0,4.0,36.0,17.0,1.0,10.0,4.0,10.0,0.0,2.0,0.0,1.0,2.0,13.0,0.0,0.0,0.0,0.0,86.24,66.67,0.0,100.0,40.0,73.47,75.0,76.92,0.5029102685386201,0.3500267482874529,2.0,11.0,0.28487349,6.0,10.0,10.0,0.5795598899999999,78.0,16.139240506329113,14.810126582278482,30.949367088607595,0.569620253164557,1.139240506329114,1.139240506329114,0.949367088607595,0.569620253164557,0.759493670886076,0.759493670886076,6.835443037974684,3.2278481012658227,0.189873417721519,1.89873417721519,0.759493670886076,1.89873417721519,0.0,0.379746835443038,0.0,0.189873417721519,0.379746835443038,2.4683544303797467,0.0,0.0,0.0,0.0,86.24,66.67,0.0,100.0,40.0,73.47,75.0,76.92,0.0954892914946747,0.0664607749912885,0.379746835443038,2.088607594936709,0.0540899031645569,1.139240506329114,1.89873417721519,1.89873417721519,0.1100430170886075,14.810126582278482,LB/LCB,70,73,73,48,25,82,73,75,52,48,100,91,14,80,77,93,16,73,27,91,89,100,39,50,52,52,77,95,16,95,82,95,89,68,82,64,68,84,91,80,48,39,59,55,59,55,50,41,9,73,64,64,45,45,95,73,9,73,73,91,16,68,27,91,86,95,39,50,52,52,77,95,16,95,82,95,89,68,82,55,64,82,91,73,41,36,50,32,Süper Lig
Konyaspor,cw4lbdzlqqdvbkdkz00c9ye49,2sxmpaw4khmgyym320oiwu3u,M. İbrahimoğlu,Melih Ibrahimoglu,26,Midfielder,Türkiye,Midfielder,103.0,115.0,218.0,3.0,529.0,22.0,1.0,6.0,2.0,4.0,5.0,19.0,6.0,2.0,5.0,2.0,7.0,0.0,4.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,90.83,84.62,0.0,50.0,0.0,48.72,0.0,70.0,0.4467201374156432,0.1961690123339367,3.0,15.0,0.3761164999999999,6.0,16.0,22.0,0.50892786,112.0,17.523629489603024,19.565217391304348,37.08884688090737,0.5103969754253308,3.742911153119093,0.1701323251417769,1.0207939508506616,0.3402646502835538,0.6805293005671077,0.8506616257088846,3.2325141776937616,1.0207939508506616,0.3402646502835538,0.8506616257088846,0.3402646502835538,1.1909262759924384,0.0,0.6805293005671077,0.1701323251417769,0.0,0.0,1.0207939508506616,0.0,0.0,0.0,0.0,90.83,84.62,0.0,50.0,0.0,48.72,0.0,70.0,0.0760015356661774,0.0333746901891385,0.5103969754253308,2.551984877126654,0.0639895746691871,1.0207939508506616,2.722117202268431,3.742911153119093,0.0865850801512287,19.05482041587901,DM/CM,60,77,69,49,93,19,79,71,60,71,50,56,11,64,59,77,33,80,60,41,20,63,40,51,51,51,74,97,33,40,20,29,7,83,66,51,83,93,94,86,50,81,66,69,40,54,49,37,69,14,74,54,43,54,26,40,6,54,49,57,33,77,49,41,20,49,40,51,51,51,74,97,33,40,20,29,7,83,63,46,80,91,94,83,26,57,46,49,Süper Lig
