Team,contestantId,playerId,Short Name,Player Name,Age,Position_x,Nationality,Position_y,total accurate back zone pass_Total,total accurate fwd zone pass_Total,total accurate pass_Total,total duels won_Total,total mins played,total touches in opposition box_Total,total accurate long balls_Total,total aerial won_Total,total assists_Total,total att assist_Total,total attempt_Total,total attempts ibox_Total,total attempts obox_Total,total blocked scoring att_Total,total contest_Total,total dribbles attempted_Total,total effective clearance_Total,total goals_Total,total ontarget attempt_Total,total was fouled_Total,total won contest_Total,total interception_Total,total won tackle_Total,total big chances saved_Total,total accurate cross_Total,pass_success_pct_Total,long_balls_success_pct_Total,cross_success_pct_Total,dribble_success_pct_Total,attempt_success_pct_Total,duel_success_pct_Total,aerial_success_pct_Total,tackle_success_pct_Total,xG_Total,xA_Total,CreatedOwnShot_Total,Total Carries_Total,Total Carry xT_Total,Total Final Third Carries_Total,passes_into_final_third_Total,progressive_passes_Total,xT_pass_Total,forward_passes_Total,total accurate back zone pass_p90,total accurate fwd zone pass_p90,total accurate pass_p90,total duels won_p90,total touches in opposition box_p90,total accurate long balls_p90,total aerial won_p90,total assists_p90,total att assist_p90,total attempt_p90,total attempts ibox_p90,total attempts obox_p90,total blocked scoring att_p90,total contest_p90,total dribbles attempted_p90,total effective clearance_p90,total goals_p90,total ontarget attempt_p90,total was fouled_p90,total won contest_p90,total interception_p90,total won tackle_p90,total big chances saved_p90,total accurate cross_p90,pass_success_pct_p90,long_balls_success_pct_p90,cross_success_pct_p90,dribble_success_pct_p90,attempt_success_pct_p90,duel_success_pct_p90,aerial_success_pct_p90,tackle_success_pct_p90,xG_p90,xA_p90,CreatedOwnShot_p90,Total Carries_p90,Total Carry xT_p90,Total Final Third Carries_p90,passes_into_final_third_p90,progressive_passes_p90,xT_pass_p90,forward_passes_p90,Pos.,total accurate back zone pass_TotalPR,total accurate fwd zone pass_TotalPR,total accurate pass_TotalPR,total duels won_TotalPR,total touches in opposition box_TotalPR,total accurate long balls_TotalPR,total aerial won_TotalPR,total assists_TotalPR,total att assist_TotalPR,total attempt_TotalPR,total attempts ibox_TotalPR,total attempts obox_TotalPR,total blocked scoring att_TotalPR,total contest_TotalPR,total dribbles attempted_TotalPR,total effective clearance_TotalPR,total goals_TotalPR,total ontarget attempt_TotalPR,total was fouled_TotalPR,total won contest_TotalPR,total interception_TotalPR,total won tackle_TotalPR,total big chances saved_TotalPR,total accurate cross_TotalPR,pass_success_pct_TotalPR,long_balls_success_pct_TotalPR,cross_success_pct_TotalPR,dribble_success_pct_TotalPR,attempt_success_pct_TotalPR,duel_success_pct_TotalPR,aerial_success_pct_TotalPR,tackle_success_pct_TotalPR,xG_TotalPR,xA_TotalPR,CreatedOwnShot_TotalPR,Total Carries_TotalPR,Total Carry xT_TotalPR,Total Final Third Carries_TotalPR,passes_into_final_third_TotalPR,progressive_passes_TotalPR,xT_pass_TotalPR,forward_passes_TotalPR,total accurate back zone pass_p90PR,total accurate fwd zone pass_p90PR,total accurate pass_p90PR,total duels won_p90PR,total touches in opposition box_p90PR,total accurate long balls_p90PR,total aerial won_p90PR,total assists_p90PR,total att assist_p90PR,total attempt_p90PR,total attempts ibox_p90PR,total attempts obox_p90PR,total blocked scoring att_p90PR,total contest_p90PR,total dribbles attempted_p90PR,total effective clearance_p90PR,total goals_p90PR,total ontarget attempt_p90PR,total was fouled_p90PR,total won contest_p90PR,total interception_p90PR,total won tackle_p90PR,total big chances saved_p90PR,total accurate cross_p90PR,pass_success_pct_p90PR,long_balls_success_pct_p90PR,cross_success_pct_p90PR,dribble_success_pct_p90PR,attempt_success_pct_p90PR,duel_success_pct_p90PR,aerial_success_pct_p90PR,tackle_success_pct_p90PR,xG_p90PR,xA_p90PR,CreatedOwnShot_p90PR,Total Carries_p90PR,Total Carry xT_p90PR,Total Final Third Carries_p90PR,passes_into_final_third_p90PR,progressive_passes_p90PR,xT_pass_p90PR,forward_passes_p90PR,League
Sporting Braga,26t6lvlpql4w5wu1ih73qpy36,4dhwhmlxv8j4ye08lpvfggqhg,Diogo Travassos,Diogo Martins Travassos,22.0,Defender,Portugal,Defender,30.0,64.0,94.0,15.0,205.0,7.0,2.0,2.0,0.0,1.0,6.0,3.0,3.0,2.0,9.0,10.0,2.0,0.0,2.0,3.0,5.0,2.0,3.0,0.0,0.0,87.85,66.67,0.0,55.56,33.33,65.22,66.67,60.0,0.3839365718330998,0.0844362285695668,4.0,6.0,0.17953843,1.0,4.0,2.0,0.1607291799999999,17.0,13.170731707317074,28.09756097560976,41.268292682926834,6.585365853658537,3.073170731707317,0.8780487804878049,0.8780487804878049,0.0,0.4390243902439024,2.6341463414634148,1.3170731707317074,1.3170731707317074,0.8780487804878049,3.951219512195122,4.390243902439025,0.8780487804878049,0.0,0.8780487804878049,1.3170731707317074,2.1951219512195124,0.8780487804878049,1.3170731707317074,0.0,0.0,87.85,66.67,0.0,55.56,33.33,65.22,66.67,60.0,0.1685575193413609,0.0370695637622488,1.7560975609756098,2.6341463414634148,0.0788217497560975,0.4390243902439024,1.7560975609756098,0.8780487804878049,0.0705640302439024,7.463414634146342,LB/LCB,8,54,33,42,92,12,15,44,38,90,94,77,83,73,79,4,44,92,46,94,19,31,50,17,92,94,17,88,90,88,71,46,88,33,96,77,88,35,21,21,25,21,33,92,79,96,100,12,42,44,50,100,100,100,100,100,100,8,44,100,88,100,46,62,50,17,92,94,17,88,90,88,71,46,100,38,100,96,100,50,42,21,29,25,Liga Portugal
Sporting Braga,26t6lvlpql4w5wu1ih73qpy36,5p4q1zolt4e4h07jzknksyzv8,J. Gorby,Jean-Baptiste Gorby,24.0,Midfielder,France,Midfielder,42.0,90.0,132.0,10.0,206.0,3.0,4.0,5.0,1.0,2.0,4.0,1.0,3.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,83.54,33.33,0.0,0.0,0.0,62.5,62.5,40.0,0.3056313221319785,0.1715553190854933,2.0,8.0,0.1891085,5.0,17.0,10.0,0.4667190999999999,81.0,18.3495145631068,39.320388349514566,57.66990291262136,4.368932038834951,1.3106796116504855,1.7475728155339807,2.184466019417476,0.4368932038834952,0.8737864077669903,1.7475728155339807,0.4368932038834952,1.3106796116504855,0.8737864077669903,0.0,0.0,0.8737864077669903,0.0,0.0,0.0,0.0,0.4368932038834952,0.8737864077669903,0.0,0.0,83.54,33.33,0.0,0.0,0.0,62.5,62.5,40.0,0.1335282475333886,0.0749513529985164,0.8737864077669903,3.4951456310679614,0.0826202184466019,2.184466019417476,7.427184466019418,4.368932038834951,0.2039064029126213,35.38834951456311,DM/CM,7,58,38,8,57,13,57,85,37,69,56,77,88,5,5,18,43,24,2,11,13,18,50,33,29,11,33,11,24,83,70,14,67,43,67,73,71,86,55,26,64,50,40,93,81,33,76,40,95,95,62,98,79,95,100,5,5,43,43,24,2,11,14,38,50,33,29,11,33,11,24,83,70,14,90,67,90,98,98,100,88,69,98,86,Liga Portugal
Sporting Braga,26t6lvlpql4w5wu1ih73qpy36,8g23yqn52zuls4vk273t55ht6,A. Bajrami,Adrian Bajrami,24.0,Defender,Switzerland,Defender,79.0,75.0,154.0,15.0,232.0,2.0,5.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,10.0,0.0,0.0,2.0,0.0,4.0,4.0,0.0,0.0,88.51,45.45,0.0,0.0,0.0,51.72,36.36,44.44,0.1384585922882679,0.0,0.0,3.0,0.07767033,1.0,13.0,12.0,0.3889532399999997,94.0,30.64655172413793,29.094827586206893,59.741379310344826,5.818965517241379,0.7758620689655172,1.939655172413793,1.5517241379310345,0.0,0.0,0.3879310344827586,0.3879310344827586,0.0,0.0,0.3879310344827586,0.3879310344827586,3.879310344827586,0.0,0.0,0.7758620689655172,0.0,1.5517241379310345,1.5517241379310345,0.0,0.0,88.51,45.45,0.0,0.0,0.0,51.72,36.36,44.44,0.0537123849394142,0.0,0.0,1.1637931034482758,0.0301307314655172,0.3879310344827586,5.043103448275862,4.655172413793103,0.1508870327586205,36.46551724137931,LB/LCB,50,62,58,42,29,31,50,44,17,31,62,19,29,12,10,48,44,33,31,12,46,50,50,17,100,56,17,12,33,46,33,21,58,17,19,44,46,35,67,56,54,71,96,96,100,88,54,71,75,44,17,46,75,19,29,21,17,75,44,33,50,12,83,79,50,17,100,56,17,12,33,46,33,21,75,17,19,71,71,42,88,88,83,100,Liga Portugal
Sporting Braga,26t6lvlpql4w5wu1ih73qpy36,94e7xh7d38gbt8zw2u4clb4ve,G. Lagerbielke,Gustaf Lagerbielke,26.0,Defender,Sweden,Defender,153.0,130.0,283.0,27.0,441.0,6.0,18.0,16.0,0.0,1.0,4.0,4.0,0.0,0.0,2.0,2.0,16.0,0.0,2.0,4.0,1.0,3.0,5.0,0.0,0.0,88.16,54.55,0.0,50.0,50.0,67.5,84.21,83.33,0.5906388824310569,0.0424301641672685,0.0,4.0,0.08349987,6.0,34.0,21.0,0.54006275,164.0,31.22448979591837,26.53061224489796,57.755102040816325,5.5102040816326525,1.2244897959183672,3.6734693877551017,3.265306122448979,0.0,0.2040816326530612,0.8163265306122448,0.8163265306122448,0.0,0.0,0.4081632653061224,0.4081632653061224,3.265306122448979,0.0,0.4081632653061224,0.8163265306122448,0.2040816326530612,0.6122448979591836,1.020408163265306,0.0,0.0,88.16,54.55,0.0,50.0,50.0,67.5,84.21,83.33,0.1205385474349095,0.0086592171769935,0.0,0.8163265306122448,0.0170407897959183,1.2244897959183672,6.938775510204081,4.285714285714286,0.110216887755102,33.46938775510204,RB/RCB,84,77,91,75,45,91,100,39,18,68,86,34,27,16,16,48,39,86,57,14,18,57,43,9,82,91,9,52,80,95,100,93,86,14,32,18,18,66,100,68,45,95,86,91,100,86,55,95,95,39,18,68,82,34,27,14,14,55,39,91,68,14,23,55,43,9,82,91,9,52,80,95,100,93,91,14,32,18,18,73,100,73,50,100,Liga Portugal
Sporting Braga,26t6lvlpql4w5wu1ih73qpy36,9f0jk3wgmlnnmnqrdkh4gnpt6,Pau Víctor,Pau Víctor,24.0,Attacker,Spain,Striker,38.0,117.0,155.0,20.0,444.0,25.0,3.0,2.0,1.0,6.0,9.0,8.0,1.0,2.0,15.0,15.0,3.0,3.0,5.0,9.0,7.0,3.0,2.0,0.0,0.0,78.28,37.5,0.0,46.67,55.56,34.48,22.22,100.0,1.0358210388018945,0.5104938931493086,2.0,10.0,0.3028159,8.0,15.0,12.0,0.45506086,62.0,7.702702702702703,23.71621621621621,31.41891891891892,4.0540540540540535,5.067567567567568,0.6081081081081081,0.4054054054054054,0.2027027027027027,1.2162162162162162,1.8243243243243243,1.6216216216216215,0.2027027027027027,0.4054054054054054,3.0405405405405403,3.0405405405405403,0.6081081081081081,0.6081081081081081,1.0135135135135134,1.8243243243243243,1.4189189189189189,0.6081081081081081,0.4054054054054054,0.0,0.0,78.28,37.5,0.0,46.67,55.56,34.48,22.22,100.0,0.209963724081465,0.1034784918545895,0.4054054054054054,2.0270270270270268,0.0613816013513513,1.6216216216216215,3.0405405405405403,2.4324324324324325,0.0922420662162162,12.567567567567568,ST,80,100,100,53,78,57,17,73,73,33,40,23,43,90,90,42,72,55,72,90,87,38,52,35,63,27,35,60,77,30,23,87,43,77,38,92,83,95,100,93,73,100,90,100,100,43,80,60,10,77,77,37,47,20,40,87,87,37,70,60,83,83,83,37,52,35,63,27,35,60,77,30,23,87,40,83,37,87,87,100,100,90,77,100,Liga Portugal
Sporting Braga,26t6lvlpql4w5wu1ih73qpy36,9l7ph5603tbb7xwyxpvjg22fp,João Moutinho,João Filipe Iria Santos Moutinho,40.0,Midfielder,Portugal,Midfielder,149.0,228.0,373.0,21.0,426.0,0.0,13.0,5.0,0.0,7.0,2.0,0.0,2.0,1.0,5.0,5.0,4.0,0.0,1.0,4.0,3.0,7.0,6.0,0.0,4.0,90.53,54.17,44.44,60.0,50.0,48.84,50.0,66.67,0.0901569511517366,0.6976558904018864,1.0,16.0,0.35143673,8.0,43.0,29.0,0.5274363599999998,196.0,31.47887323943662,48.16901408450704,78.80281690140845,4.436619718309859,0.0,2.7464788732394365,1.056338028169014,0.0,1.4788732394366195,0.4225352112676056,0.0,0.4225352112676056,0.2112676056338028,1.056338028169014,1.056338028169014,0.8450704225352113,0.0,0.2112676056338028,0.8450704225352113,0.6338028169014085,1.4788732394366195,1.267605633802817,0.0,0.8450704225352113,90.53,54.17,44.44,60.0,50.0,48.84,50.0,66.67,0.0190472432010711,0.1473920895215252,0.2112676056338028,3.380281690140845,0.0742471964788732,1.6901408450704225,9.08450704225352,6.126760563380282,0.1114302169014084,41.40845070422535,DM/CM,90,98,98,55,11,76,57,37,87,36,20,56,64,62,61,49,43,62,39,71,64,61,50,95,86,45,83,74,86,33,49,68,21,95,39,95,93,96,100,95,69,93,90,100,100,40,11,74,55,37,90,32,20,51,64,52,50,40,43,64,30,69,67,57,50,93,86,45,83,74,86,33,49,68,17,93,33,95,95,95,98,88,67,98,Liga Portugal
Sporting Braga,26t6lvlpql4w5wu1ih73qpy36,bl8z8ya3mk6nym7m1ii0wktii,Sergio Barcia,Sergio Barcia,25.0,Defender,Spain,Defender,74.0,52.0,126.0,8.0,250.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9.0,0.0,0.0,3.0,0.0,5.0,2.0,0.0,0.0,88.11,52.94,0.0,0.0,0.0,36.36,27.27,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.64,18.72,45.36,2.88,0.0,3.24,1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.36,3.24,0.0,0.0,1.08,0.0,1.8,0.72,0.0,0.0,88.11,52.94,0.0,0.0,0.0,36.36,27.27,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LB/LCB,42,33,42,4,10,67,29,44,17,12,25,19,29,12,10,40,44,33,46,12,62,17,50,17,96,75,17,12,33,8,17,98,12,17,19,15,15,15,10,10,10,10,88,75,83,17,10,92,54,44,17,12,25,19,29,12,12,62,44,33,79,12,96,38,50,17,96,75,17,12,33,8,17,98,12,17,19,15,15,15,10,10,10,10,Liga Portugal
Sporting Braga,26t6lvlpql4w5wu1ih73qpy36,c01muomxuk015zrf9n21ztq7d,Vítor Carvalho,Vítor Carvalho Vieira,29.0,Midfielder,Brazil,Midfielder,203.0,117.0,320.0,36.0,482.0,3.0,23.0,30.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,3.0,0.0,11.0,4.0,0.0,0.0,84.66,41.07,0.0,0.0,0.0,72.0,73.17,100.0,0.1177484620016198,0.1192052950862175,0.0,7.0,0.14425699,2.0,33.0,26.0,0.6085620199999999,240.0,37.9045643153527,21.846473029045644,59.75103734439834,6.721991701244813,0.5601659751037344,4.294605809128631,5.601659751037345,0.1867219917012448,0.3734439834024896,0.1867219917012448,0.1867219917012448,0.0,0.0,0.0,0.0,8.402489626556017,0.0,0.0,0.5601659751037344,0.0,2.053941908713693,0.7468879668049793,0.0,0.0,84.66,41.07,0.0,0.0,0.0,72.0,73.17,100.0,0.0219862273447007,0.0222582501198331,0.0,1.3070539419087135,0.0269359524896265,0.3734439834024896,6.161825726141079,4.854771784232366,0.1136319124481327,44.81327800829876,DM/CM,95,81,93,89,57,96,100,85,37,17,56,12,24,5,5,100,43,24,25,11,94,40,50,33,36,21,33,11,24,100,86,98,26,31,13,63,60,48,90,90,83,98,98,67,86,83,55,90,100,81,33,10,48,12,24,5,5,100,43,24,19,11,86,26,50,33,36,21,33,11,24,100,86,98,24,29,13,60,50,36,76,74,69,100,Liga Portugal
Sporting Braga,26t6lvlpql4w5wu1ih73qpy36,cbhq02wsov8h2byu6uov22bro,Gabri Martínez,Gabri Martínez,23.0,Attacker,Spain,Striker,28.0,82.0,110.0,9.0,251.0,13.0,0.0,1.0,0.0,4.0,7.0,3.0,4.0,2.0,14.0,14.0,2.0,1.0,3.0,5.0,3.0,4.0,0.0,0.0,0.0,81.48,0.0,0.0,21.43,42.86,31.03,33.33,0.0,0.5418717393424471,0.3280726117658546,4.0,11.0,0.32586521,2.0,5.0,11.0,0.46174587,43.0,10.0398406374502,29.40239043824701,39.442231075697215,3.227091633466136,4.661354581673307,0.0,0.3585657370517928,0.0,1.4342629482071714,2.50996015936255,1.0756972111553786,1.4342629482071714,0.7171314741035857,5.0199203187251,5.0199203187251,0.7171314741035857,0.3585657370517928,1.0756972111553786,1.7928286852589643,1.0756972111553786,1.4342629482071714,0.0,0.0,0.0,81.48,0.0,0.0,21.43,42.86,31.03,33.33,0.0,0.1942966396048615,0.1176355978443303,1.4342629482071714,3.944223107569721,0.1168440992031872,0.7171314741035857,1.7928286852589643,3.944223107569721,0.1655662482071713,15.418326693227092,LW,65,71,71,6,47,9,32,29,41,38,35,74,56,76,74,44,74,68,26,35,76,6,53,18,82,9,18,29,71,12,50,6,35,41,56,62,59,41,53,71,47,65,88,88,94,18,76,9,47,29,59,76,47,94,76,88,88,47,76,76,59,41,82,6,53,18,82,9,18,29,71,12,50,6,71,47,76,88,88,53,59,88,76,88,Liga Portugal
Sporting Braga,26t6lvlpql4w5wu1ih73qpy36,e7208jmwhf0b4rxlqr7mvthqs,E. Tıknaz,Demir Ege Tiknaz,22.0,Midfielder,Türkiye,Midfielder,119.0,197.0,316.0,27.0,409.0,6.0,10.0,8.0,2.0,5.0,3.0,2.0,1.0,0.0,11.0,11.0,4.0,0.0,2.0,3.0,6.0,7.0,7.0,0.0,0.0,91.59,83.33,0.0,54.55,66.67,57.45,72.73,70.0,0.218314724151546,0.3366141055285242,1.0,11.0,0.28378072,8.0,35.0,24.0,0.5715536899999997,184.0,26.18581907090465,43.349633251833744,69.5354523227384,5.941320293398533,1.3202933985330074,2.2004889975550124,1.76039119804401,0.4400977995110025,1.1002444987775062,0.6601466992665037,0.4400977995110025,0.2200488997555012,0.0,2.4205378973105134,2.4205378973105134,0.880195599022005,0.0,0.4400977995110025,0.6601466992665037,1.3202933985330074,1.5403422982885089,1.5403422982885089,0.0,0.0,91.59,83.33,0.0,54.55,66.67,57.45,72.73,70.0,0.0480399148499734,0.0740715635637339,0.2200488997555012,2.4205378973105134,0.0624456352078239,1.76039119804401,7.701711491442543,5.28117359413203,0.1257697606356967,40.48899755501223,DM/CM,83,95,90,71,87,68,80,98,80,55,81,31,24,98,96,49,43,87,25,89,64,71,50,33,90,95,33,67,96,67,82,76,62,67,39,92,90,96,93,86,76,90,86,95,93,74,79,64,83,98,71,52,81,31,24,98,98,45,43,90,24,98,69,71,50,33,90,95,33,67,96,67,82,76,50,64,36,86,88,98,90,81,79,95,Liga Portugal
Sporting CP,7catg5lpivcmpf4xhggh6d8rk,1t1uhpv8wc9gyalnbdrsn4tn8,I. Doumbia,Issa Doumbia,22.0,Midfielder,Italy,Midfielder,118.0,140.0,258.0,26.0,578.0,13.0,10.0,4.0,1.0,9.0,7.0,3.0,4.0,1.0,14.0,15.0,4.0,0.0,0.0,1.0,7.0,3.0,6.0,0.0,0.0,89.27,76.92,0.0,50.0,0.0,46.43,44.44,42.86,0.5984595008484606,0.5950047849720517,4.0,8.0,0.2179289799999999,5.0,30.0,18.0,0.6107768499999999,119.0,18.37370242214533,21.799307958477502,40.173010380622834,4.048442906574394,2.024221453287197,1.5570934256055362,0.6228373702422145,0.1557093425605536,1.4013840830449826,1.0899653979238757,0.4671280276816609,0.6228373702422145,0.1557093425605536,2.179930795847751,2.3356401384083045,0.6228373702422145,0.0,0.0,0.1557093425605536,1.0899653979238757,0.4671280276816609,0.9342560553633218,0.0,0.0,89.27,76.92,0.0,50.0,0.0,46.43,44.44,42.86,0.0931857354262308,0.0926478038883817,0.6228373702422145,1.245674740484429,0.033933578200692,0.7785467128027681,4.671280276816609,2.8027681660899653,0.0951036617647058,18.52941176470588,DM/CM,81,90,86,67,100,68,46,85,95,89,90,87,64,100,100,49,43,24,7,95,25,61,50,33,83,87,33,56,24,24,35,19,93,88,93,73,81,86,83,61,86,81,43,64,57,26,95,33,29,74,86,74,83,71,50,95,95,21,43,24,5,86,17,40,50,33,83,87,33,56,24,24,35,19,86,76,81,55,55,69,67,36,48,52,Liga Portugal
Sporting CP,7catg5lpivcmpf4xhggh6d8rk,1wzbok5h048nfbmusztsc3joq,M. Araújo,Maxi Araújo,26.0,Midfielder,Uruguay,Midfielder,126.0,105.0,228.0,31.0,528.0,23.0,8.0,4.0,2.0,9.0,5.0,2.0,3.0,0.0,16.0,16.0,7.0,1.0,3.0,13.0,8.0,4.0,5.0,0.0,3.0,89.76,57.14,17.65,50.0,60.0,47.69,50.0,83.33,0.9098719094040753,0.7846481283334006,3.0,7.0,0.26370378,3.0,12.0,15.0,0.60246185,91.0,21.47727272727273,17.897727272727273,38.86363636363637,5.284090909090909,3.920454545454546,1.3636363636363638,0.6818181818181819,0.3409090909090909,1.5340909090909092,0.8522727272727273,0.3409090909090909,0.5113636363636364,0.0,2.7272727272727275,2.7272727272727275,1.1931818181818183,0.1704545454545454,0.5113636363636364,2.215909090909092,1.3636363636363638,0.6818181818181819,0.8522727272727273,0.0,0.5113636363636364,89.76,57.14,17.65,50.0,60.0,47.69,50.0,83.33,0.155091802739331,0.1337468400568296,0.5113636363636364,1.1931818181818183,0.0449495079545454,0.5113636363636364,2.0454545454545454,2.556818181818182,0.1026923607954545,15.511363636363637,LM/LCM,80,80,80,80,100,80,80,90,100,60,30,80,30,90,80,70,90,90,100,100,80,50,50,90,100,80,80,80,100,60,80,100,80,100,90,60,80,60,80,80,100,80,80,100,100,60,100,80,80,60,100,40,20,80,30,80,80,40,80,80,80,100,80,20,50,80,100,80,80,80,100,60,80,100,80,100,60,40,60,60,60,80,100,80,Liga Portugal
Sporting CP,7catg5lpivcmpf4xhggh6d8rk,5neiwdz7rtkhzj0cneic4xcoa,Eduardo Quaresma,Eduardo Filipe Quaresma Vieira Coimbra Simões,24.0,Defender,Portugal,Defender,119.0,43.0,162.0,16.0,228.0,2.0,2.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,4.0,19.0,0.0,0.0,3.0,2.0,1.0,3.0,0.0,0.0,92.57,28.57,0.0,66.67,0.0,57.14,61.54,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.97368421052632,16.973684210526315,63.94736842105264,6.315789473684211,0.7894736842105263,0.7894736842105263,3.1578947368421053,0.0,0.3947368421052631,0.0,0.0,0.0,0.0,1.1842105263157896,1.5789473684210529,7.5,0.0,0.0,1.1842105263157896,0.7894736842105263,0.3947368421052631,1.1842105263157896,0.0,0.0,92.57,28.57,0.0,66.67,0.0,57.14,61.54,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CB,15,18,15,28,22,3,35,47,46,13,13,34,38,79,85,19,40,28,62,81,6,37,46,44,85,9,44,57,28,41,60,62,10,22,37,16,16,28,7,7,7,7,82,62,74,100,59,3,88,47,74,13,13,34,38,97,97,85,40,28,97,94,9,91,46,44,85,9,44,57,28,41,60,62,10,22,37,16,16,28,7,7,7,7,Liga Portugal
Sporting CP,7catg5lpivcmpf4xhggh6d8rk,5o07mnpidavbe0hqoqzwgom50,Sergi Altimira,Sergi Altimira,25.0,Midfielder,Spain,Midfielder,259.0,261.0,520.0,55.0,627.0,1.0,34.0,11.0,0.0,1.0,2.0,0.0,2.0,0.0,9.0,9.0,9.0,1.0,1.0,8.0,8.0,15.0,18.0,0.0,0.0,93.69,85.0,0.0,88.89,50.0,65.48,73.33,64.29,0.0742853772339023,0.094722517319645,2.0,22.0,0.44618489,10.0,42.0,37.0,0.6494976199999998,241.0,37.17703349282296,37.46411483253589,74.64114832535886,7.894736842105263,0.1435406698564593,4.880382775119617,1.5789473684210529,0.0,0.1435406698564593,0.2870813397129186,0.0,0.2870813397129186,0.0,1.291866028708134,1.291866028708134,1.291866028708134,0.1435406698564593,0.1435406698564593,1.1483253588516746,1.1483253588516746,2.15311004784689,2.583732057416268,0.0,0.0,93.69,85.0,0.0,88.89,50.0,65.48,73.33,64.29,0.0106629728086941,0.0135965335865519,0.2870813397129186,3.1578947368421053,0.0640456779904306,1.4354066985645932,6.028708133971292,5.311004784688995,0.093229323444976,34.5933014354067,DM/CM,100,100,100,100,30,100,93,37,20,36,20,56,24,90,88,70,93,62,89,100,98,98,50,33,100,100,33,88,86,98,88,64,17,26,67,100,100,100,98,100,88,100,95,90,98,93,21,98,74,37,12,19,20,38,24,64,62,60,86,48,55,93,88,98,50,33,100,100,33,88,86,98,88,64,12,24,45,93,93,88,74,83,45,81,Liga Portugal
Sporting CP,7catg5lpivcmpf4xhggh6d8rk,5xk3t1pi394ojwyrhm00com7e,F. Ioannidis,Fotis Ioannidis,26.0,Attacker,Greece,Striker,10.0,15.0,25.0,12.0,214.0,25.0,0.0,3.0,2.0,5.0,15.0,13.0,2.0,3.0,6.0,6.0,1.0,2.0,5.0,3.0,4.0,1.0,2.0,0.0,0.0,80.65,0.0,0.0,66.67,33.33,48.0,50.0,100.0,0.7931356863727277,0.1860387284279174,2.0,1.0,0.02385149,0.0,0.0,0.0,0.00928819,5.0,4.205607476635514,6.308411214953271,10.514018691588785,5.046728971962617,10.514018691588785,0.0,1.2616822429906542,0.8411214953271028,2.102803738317757,6.308411214953271,5.4672897196261685,0.8411214953271028,1.2616822429906542,2.5233644859813085,2.5233644859813085,0.4205607476635514,0.8411214953271028,2.102803738317757,1.2616822429906542,1.6822429906542056,0.4205607476635514,0.8411214953271028,0.0,0.0,80.65,0.0,0.0,66.67,33.33,48.0,50.0,100.0,0.3335617372595584,0.0782405867220213,0.8411214953271028,0.4205607476635514,0.0100310004672897,0.0,0.0,0.0,0.0039062481308411,2.102803738317757,ST,15,3,3,20,78,8,30,97,58,68,77,45,58,40,38,10,57,55,12,62,52,38,52,35,78,8,35,90,37,73,78,87,30,37,38,15,12,15,8,5,3,3,37,23,30,63,97,8,53,100,97,100,100,77,97,80,80,20,90,100,40,87,77,70,52,35,78,8,35,90,37,73,78,87,70,63,80,30,27,15,8,5,3,10,Liga Portugal
Sporting CP,7catg5lpivcmpf4xhggh6d8rk,88nmn961vtb3bnt9v9rye1h0q,Z. Debast,Zeno Debast,22.0,Defender,Belgium,Defender,280.0,128.0,406.0,15.0,399.0,1.0,31.0,9.0,0.0,2.0,1.0,1.0,0.0,0.0,4.0,4.0,19.0,0.0,1.0,2.0,3.0,2.0,0.0,0.0,2.0,92.69,65.96,66.67,75.0,100.0,68.18,81.82,0.0,0.1167610629256393,0.1834360120464936,0.0,1.0,0.01870347,0.0,33.0,29.0,0.8434038600000002,270.0,63.1578947368421,28.87218045112781,91.57894736842104,3.3834586466165413,0.225563909774436,6.992481203007518,2.0300751879699246,0.0,0.4511278195488721,0.225563909774436,0.225563909774436,0.0,0.0,0.9022556390977444,0.9022556390977444,4.285714285714286,0.0,0.225563909774436,0.4511278195488721,0.6766917293233082,0.4511278195488721,0.0,0.0,0.4511278195488721,92.69,65.96,66.67,75.0,100.0,68.18,81.82,0.0,0.0263370818629261,0.0413765440706376,0.0,0.225563909774436,0.0042188278195488,0.0,7.443609022556391,6.541353383458646,0.1902414721804511,60.90225563909774,CB,82,74,76,22,9,84,49,47,69,31,38,34,38,88,85,19,40,75,38,93,15,4,46,100,88,88,97,66,99,94,96,4,26,85,37,34,32,28,76,78,85,79,100,91,100,38,9,97,62,47,85,35,47,34,38,91,91,32,40,91,50,91,15,4,46,100,88,88,97,66,99,94,96,4,38,91,37,35,35,28,91,91,97,100,Liga Portugal
