Team,contestantId,playerId,Short Name,Player Name,Age,Position_x,Nationality,Position_y,total accurate back zone pass_Total,total accurate fwd zone pass_Total,total accurate long balls_Total,total accurate pass_Total,total aerial won_Total,total assists_Total,total att assist_Total,total attempt_Total,total attempts ibox_Total,total attempts obox_Total,total duels won_Total,total effective clearance_Total,total goals_Total,total mins played,total ontarget attempt_Total,total touches in opposition box_Total,total was fouled_Total,total won tackle_Total,total accurate cross_Total,total blocked scoring att_Total,total contest_Total,total dribbles attempted_Total,total won contest_Total,total interception_Total,total big chances saved_Total,total direct setpiece goals_Total,pass_success_pct_Total,long_balls_success_pct_Total,cross_success_pct_Total,dribble_success_pct_Total,attempt_success_pct_Total,duel_success_pct_Total,aerial_success_pct_Total,tackle_success_pct_Total,xG_Total,xA_Total,CreatedOwnShot_Total,Total Carries_Total,Total Carry xT_Total,Total Final Third Carries_Total,passes_into_final_third_Total,progressive_passes_Total,xT_pass_Total,forward_passes_Total,total accurate back zone pass_p90,total accurate fwd zone pass_p90,total accurate long balls_p90,total accurate pass_p90,total aerial won_p90,total assists_p90,total att assist_p90,total attempt_p90,total attempts ibox_p90,total attempts obox_p90,total duels won_p90,total effective clearance_p90,total goals_p90,total ontarget attempt_p90,total touches in opposition box_p90,total was fouled_p90,total won tackle_p90,total accurate cross_p90,total blocked scoring att_p90,total contest_p90,total dribbles attempted_p90,total won contest_p90,total interception_p90,total big chances saved_p90,total direct setpiece goals_p90,pass_success_pct_p90,long_balls_success_pct_p90,cross_success_pct_p90,dribble_success_pct_p90,attempt_success_pct_p90,duel_success_pct_p90,aerial_success_pct_p90,tackle_success_pct_p90,xG_p90,xA_p90,CreatedOwnShot_p90,Total Carries_p90,Total Carry xT_p90,Total Final Third Carries_p90,passes_into_final_third_p90,progressive_passes_p90,xT_pass_p90,forward_passes_p90,Pos.,total accurate back zone pass_TotalPR,total accurate fwd zone pass_TotalPR,total accurate long balls_TotalPR,total accurate pass_TotalPR,total aerial won_TotalPR,total assists_TotalPR,total att assist_TotalPR,total attempt_TotalPR,total attempts ibox_TotalPR,total attempts obox_TotalPR,total duels won_TotalPR,total effective clearance_TotalPR,total goals_TotalPR,total ontarget attempt_TotalPR,total touches in opposition box_TotalPR,total was fouled_TotalPR,total won tackle_TotalPR,total accurate cross_TotalPR,total blocked scoring att_TotalPR,total contest_TotalPR,total dribbles attempted_TotalPR,total won contest_TotalPR,total interception_TotalPR,total big chances saved_TotalPR,total direct setpiece goals_TotalPR,pass_success_pct_TotalPR,long_balls_success_pct_TotalPR,cross_success_pct_TotalPR,dribble_success_pct_TotalPR,attempt_success_pct_TotalPR,duel_success_pct_TotalPR,aerial_success_pct_TotalPR,tackle_success_pct_TotalPR,xG_TotalPR,xA_TotalPR,CreatedOwnShot_TotalPR,Total Carries_TotalPR,Total Carry xT_TotalPR,Total Final Third Carries_TotalPR,passes_into_final_third_TotalPR,progressive_passes_TotalPR,xT_pass_TotalPR,forward_passes_TotalPR,total accurate back zone pass_p90PR,total accurate fwd zone pass_p90PR,total accurate long balls_p90PR,total accurate pass_p90PR,total aerial won_p90PR,total assists_p90PR,total att assist_p90PR,total attempt_p90PR,total attempts ibox_p90PR,total attempts obox_p90PR,total duels won_p90PR,total effective clearance_p90PR,total goals_p90PR,total ontarget attempt_p90PR,total touches in opposition box_p90PR,total was fouled_p90PR,total won tackle_p90PR,total accurate cross_p90PR,total blocked scoring att_p90PR,total contest_p90PR,total dribbles attempted_p90PR,total won contest_p90PR,total interception_p90PR,total big chances saved_p90PR,total direct setpiece goals_p90PR,pass_success_pct_p90PR,long_balls_success_pct_p90PR,cross_success_pct_p90PR,dribble_success_pct_p90PR,attempt_success_pct_p90PR,duel_success_pct_p90PR,aerial_success_pct_p90PR,tackle_success_pct_p90PR,xG_p90PR,xA_p90PR,CreatedOwnShot_p90PR,Total Carries_p90PR,Total Carry xT_p90PR,Total Final Third Carries_p90PR,passes_into_final_third_p90PR,progressive_passes_p90PR,xT_pass_p90PR,forward_passes_p90PR,League
Radnički Kragujevac,3z0tiyynmxdyozfrpasdbpm0p,iax337lluzn7aprfcrzm9b3e,I. Babić,Ilija Babic,24.0,Attacker,Serbia,Striker,66.0,95.0,9.0,156.0,7.0,3.0,11.0,5.0,2.0,3.0,37.0,29.0,0.0,650.0,1.0,16.0,14.0,8.0,5.0,0.0,13.0,14.0,4.0,5.0,0.0,0.0,76.47,40.91,26.32,30.77,20.0,43.53,41.18,66.67,0.3082855866692678,1.1563963111972664,2.0,14.0,0.35567384,5.0,16.0,16.0,1.3441981000000005,67.0,9.138461538461538,13.153846153846152,1.2461538461538462,21.6,0.9692307692307692,0.4153846153846153,1.523076923076923,0.6923076923076923,0.2769230769230769,0.4153846153846153,5.123076923076923,4.015384615384615,0.0,0.1384615384615384,2.2153846153846155,1.9384615384615385,1.1076923076923078,0.6923076923076923,0.0,1.8,1.9384615384615385,0.5538461538461539,0.6923076923076923,0.0,0.0,76.47,40.91,26.32,30.77,20.0,43.53,41.18,66.67,0.0426856966157447,0.1601164123196215,0.2769230769230769,1.9384615384615385,0.049247147076923,0.6923076923076923,2.2153846153846155,2.2153846153846155,0.1861197369230769,9.276923076923076,LW,100,70,65,100,75,95,60,20,10,30,60,100,15,10,15,60,75,45,20,35,35,20,80,55,55,70,40,50,20,20,20,60,65,10,60,20,40,40,30,90,80,80,75,100,50,70,90,60,90,40,10,10,20,20,100,15,10,20,60,50,40,20,10,20,10,80,55,55,70,40,50,20,20,20,60,65,10,50,20,40,20,30,90,70,70,70,Serbian SuperLeague
Radnički Kragujevac,3z0tiyynmxdyozfrpasdbpm0p,jwccqs25f4zoquejjyq7m904,N. Marjanović,Nikola Marjanovic,28.0,Defender,Serbia,Defender,235.0,116.0,15.0,351.0,31.0,0.0,4.0,6.0,6.0,0.0,53.0,44.0,1.0,700.0,2.0,11.0,11.0,5.0,0.0,1.0,3.0,3.0,3.0,18.0,1.0,0.0,82.01,33.33,0.0,100.0,33.33,58.24,62.0,62.5,0.6867974100129468,0.1996497184443061,1.0,18.0,0.34941799,7.0,30.0,34.0,0.6133649599999996,191.0,30.214285714285715,14.914285714285716,1.9285714285714288,45.12857142857143,3.9857142857142858,0.0,0.5142857142857143,0.7714285714285715,0.7714285714285715,0.0,6.814285714285714,5.6571428571428575,0.1285714285714286,0.2571428571428572,1.4142857142857144,1.4142857142857144,0.6428571428571429,0.0,0.1285714285714286,0.3857142857142857,0.3857142857142857,0.3857142857142857,2.3142857142857145,0.1285714285714286,0.0,82.01,33.33,0.0,100.0,33.33,58.24,62.0,62.5,0.0883025241445217,0.0256692495142679,0.1285714285714286,2.3142857142857145,0.0449251701428571,0.9,3.857142857142857,4.371428571428572,0.0788612091428571,24.557142857142857,CB,74,71,39,74,100,45,89,84,92,29,97,71,84,83,95,87,58,42,71,67,67,86,100,96,51,37,20,42,91,47,61,45,50,89,82,68,97,97,96,82,71,61,58,76,66,24,71,97,45,79,79,87,29,97,76,74,76,79,87,39,42,66,61,61,71,100,95,51,37,20,42,91,47,61,45,50,79,68,58,95,95,95,68,68,55,55,Serbian SuperLeague
Radnički Niš,7p4uh0u9hdw8yf80y786lh1sa,24t5tc4udc408spgvown23wno,L. Izderić,Luka Izderic,20.0,Midfielder,Austria,Midfielder,37.0,113.0,8.0,150.0,7.0,0.0,6.0,9.0,7.0,2.0,39.0,4.0,2.0,693.0,5.0,28.0,13.0,7.0,0.0,2.0,13.0,14.0,4.0,4.0,0.0,0.0,79.37,53.33,0.0,30.77,55.56,45.35,33.33,46.67,0.9650365586998856,0.3862675993369556,4.0,20.0,0.6511629999999999,7.0,11.0,15.0,0.35505035,64.0,4.805194805194805,14.675324675324674,1.0389610389610389,19.48051948051948,0.9090909090909092,0.0,0.7792207792207793,1.1688311688311688,0.9090909090909092,0.2597402597402597,5.064935064935065,0.5194805194805194,0.2597402597402597,0.6493506493506493,3.636363636363636,1.6883116883116882,0.9090909090909092,0.0,0.2597402597402597,1.6883116883116882,1.818181818181818,0.5194805194805194,0.5194805194805194,0.0,0.0,79.37,53.33,0.0,30.77,55.56,45.35,33.33,46.67,0.1253294232077773,0.0501646232905137,0.5194805194805194,2.5974025974025974,0.0845666233766233,0.9090909090909092,1.4285714285714286,1.948051948051948,0.046110435064935,8.311688311688311,CM/AM,42,71,56,67,81,23,27,42,67,12,79,65,77,69,92,75,75,15,44,88,88,67,71,52,48,50,42,15,42,92,46,42,17,50,25,56,83,96,81,40,46,33,58,21,42,25,29,67,23,12,10,58,4,67,50,62,58,83,67,38,15,21,62,67,50,50,52,48,50,42,15,42,92,46,42,17,29,12,33,75,92,42,21,21,12,21,Serbian SuperLeague
Radnički Niš,7p4uh0u9hdw8yf80y786lh1sa,24xqocnxjawcekxp2k5030ovd,S. Veličković,Stefan Velickovic,27.0,Defender,Serbia,Defender,33.0,46.0,6.0,73.0,4.0,0.0,3.0,3.0,2.0,1.0,16.0,8.0,0.0,381.0,2.0,9.0,6.0,4.0,6.0,0.0,5.0,5.0,1.0,6.0,0.0,0.0,70.87,33.33,28.57,20.0,66.67,48.48,50.0,80.0,0.2965794433606376,0.3898705614964125,2.0,2.0,0.05912847,0.0,9.0,11.0,0.9158801799999998,46.0,7.795275590551181,10.866141732283465,1.4173228346456692,17.244094488188978,0.9448818897637796,0.0,0.7086614173228346,0.7086614173228346,0.4724409448818897,0.2362204724409448,3.779527559055118,1.889763779527559,0.0,0.4724409448818897,2.125984251968504,1.4173228346456692,0.9448818897637796,1.4173228346456692,0.0,1.1811023622047243,1.1811023622047243,0.2362204724409448,1.4173228346456692,0.0,0.0,70.87,33.33,28.57,20.0,66.67,48.48,50.0,80.0,0.0700581362269222,0.092095408227499,0.4724409448818897,0.4724409448818897,0.0139673551181102,0.0,2.125984251968504,2.598425196850393,0.2163496488188976,10.866141732283465,RB/RCB,18,18,18,12,29,38,32,62,76,53,32,32,47,79,79,53,41,91,29,47,47,35,47,47,53,24,24,76,29,94,41,38,82,65,53,68,21,24,6,15,21,71,29,12,35,35,18,35,38,53,71,94,65,35,35,47,100,88,71,59,100,29,59,53,35,76,47,53,24,24,76,29,94,41,38,82,82,71,82,24,24,6,29,29,76,24,Serbian SuperLeague
Radnički Niš,7p4uh0u9hdw8yf80y786lh1sa,2bccxvhi5i4j9z98ku0rrccq2,D. Krajišnik,Damjan Krajišnik,29.0,Midfielder,Bosnia and Herzegovina,Midfielder,43.0,90.0,16.0,122.0,5.0,1.0,9.0,7.0,2.0,5.0,27.0,6.0,0.0,395.0,2.0,5.0,14.0,6.0,11.0,4.0,4.0,4.0,0.0,6.0,0.0,0.0,72.19,45.71,40.74,0.0,28.57,50.0,41.67,75.0,0.5104046477799693,1.088765358404288,3.0,13.0,0.34339829,5.0,14.0,25.0,0.67127092,66.0,9.79746835443038,20.50632911392405,3.645569620253165,27.79746835443038,1.1392405063291138,0.2278481012658227,2.050632911392405,1.5949367088607591,0.4556962025316455,1.1392405063291138,6.151898734177214,1.3670886075949369,0.0,0.4556962025316455,1.1392405063291138,3.1898734177215187,1.3670886075949369,2.5063291139240502,0.9113924050632912,0.9113924050632912,0.9113924050632912,0.0,1.3670886075949369,0.0,0.0,72.19,45.71,40.74,0.0,28.57,50.0,41.67,75.0,0.116294729873917,0.24807311963642,0.6835443037974683,2.962025316455696,0.0782426483544303,1.1392405063291138,3.1898734177215187,5.696202531645569,0.152947804556962,15.037974683544302,CM/AM,54,54,79,50,73,58,46,31,29,54,71,81,15,31,23,83,67,81,71,29,27,10,83,52,48,21,33,75,10,38,75,54,62,25,62,40,58,67,44,52,62,58,62,54,67,88,58,79,62,58,33,29,58,92,92,15,38,21,96,83,100,75,25,25,10,96,52,48,21,33,75,10,38,75,54,62,21,83,42,83,83,62,50,79,67,67,Serbian SuperLeague
Radnički Niš,7p4uh0u9hdw8yf80y786lh1sa,2hb3pg41kkgklmwy461s3el90,Đ. Petrović,Đorđe Petrović,20.0,Defender,Serbia,Defender,27.0,24.0,5.0,51.0,2.0,1.0,2.0,0.0,0.0,0.0,9.0,6.0,0.0,257.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,70.83,41.67,0.0,0.0,0.0,39.13,40.0,33.33,0.0,0.163389994296244,0.0,5.0,0.12475737,1.0,4.0,4.0,0.1635771499999999,22.0,9.455252918287938,8.40466926070039,1.7509727626459144,17.859922178988327,0.7003891050583657,0.3501945525291828,0.7003891050583657,0.0,0.0,0.0,3.151750972762646,2.1011673151750974,0.0,0.0,1.050583657587549,0.3501945525291828,0.7003891050583657,0.0,0.0,0.0,0.0,0.0,0.7003891050583657,0.0,0.0,70.83,41.67,0.0,0.0,0.0,39.13,40.0,33.33,0.0,0.0572182859403189,0.0,1.7509727626459144,0.0436893513618677,0.3501945525291828,1.4007782101167314,1.4007782101167314,0.0572838268482489,7.704280155642023,CB,5,8,13,3,5,95,61,5,5,29,7,9,36,16,29,16,21,42,30,14,14,20,14,46,51,11,46,42,20,16,8,14,18,5,71,26,54,53,41,14,11,11,8,5,21,18,5,8,100,87,5,5,29,11,8,36,16,76,21,50,42,30,14,14,20,26,46,51,11,46,42,20,16,8,14,18,5,92,26,92,92,66,24,18,26,11,Serbian SuperLeague
Radnički Niš,7p4uh0u9hdw8yf80y786lh1sa,37zmr7fi9ri66vro3b3dslhx,I. Ivanović,Igor Ivanovic,29.0,Attacker,Serbia,Striker,28.0,54.0,8.0,78.0,4.0,0.0,6.0,5.0,2.0,3.0,20.0,1.0,0.0,304.0,3.0,11.0,8.0,0.0,4.0,1.0,13.0,14.0,8.0,0.0,0.0,0.0,80.41,72.73,36.36,61.54,60.0,47.62,40.0,0.0,0.4010093963462354,0.4922898380560112,3.0,12.0,0.33722686,5.0,9.0,15.0,0.80083779,31.0,8.289473684210526,15.986842105263158,2.3684210526315788,23.09210526315789,1.1842105263157894,0.0,1.7763157894736843,1.480263157894737,0.5921052631578947,0.8881578947368421,5.921052631578948,0.2960526315789473,0.0,0.8881578947368421,3.256578947368421,2.3684210526315788,0.0,1.1842105263157894,0.2960526315789473,3.848684210526316,4.144736842105263,2.3684210526315788,0.0,0.0,0.0,80.41,72.73,36.36,61.54,60.0,47.62,40.0,0.0,0.1187198870761881,0.1457437020560559,0.8881578947368421,3.5526315789473686,0.0998368993421052,1.480263157894737,2.664473684210526,4.440789473684211,0.2370901351973684,9.177631578947368,RW,71,32,89,39,75,25,36,21,18,39,29,29,21,50,21,64,7,68,43,50,50,43,11,54,54,64,96,93,71,100,50,89,7,21,36,29,50,43,46,79,86,57,39,86,79,100,79,100,25,64,21,21,57,57,36,21,64,43,86,7,93,50,57,57,75,11,54,54,64,96,93,71,100,50,89,7,21,43,43,71,50,93,93,100,86,79,Serbian SuperLeague
Radnički Niš,7p4uh0u9hdw8yf80y786lh1sa,3js0c8h0w4wdwhfpz6ch0jpx,U. Vitas,Uros Vitas,34.0,Defender,Serbia,Defender,176.0,108.0,25.0,284.0,22.0,0.0,1.0,6.0,4.0,2.0,30.0,37.0,0.0,598.0,0.0,6.0,4.0,1.0,0.0,1.0,2.0,2.0,0.0,8.0,0.0,0.0,82.56,45.45,0.0,0.0,0.0,55.56,61.11,25.0,0.6836762826856044,0.0812458243385116,3.0,8.0,0.17077857,6.0,18.0,21.0,0.4869500199999997,177.0,26.48829431438127,16.254180602006688,3.762541806020067,42.74247491638796,3.311036789297659,0.0,0.1505016722408026,0.903010033444816,0.6020066889632106,0.3010033444816053,4.51505016722408,5.568561872909699,0.0,0.0,0.903010033444816,0.6020066889632106,0.1505016722408026,0.0,0.1505016722408026,0.3010033444816053,0.3010033444816053,0.0,1.2040133779264213,0.0,0.0,82.56,45.45,0.0,0.0,0.0,55.56,61.11,25.0,0.1028944238155591,0.0122276324255285,0.451505016722408,1.2040133779264213,0.0257024603678929,0.903010033444816,2.709030100334448,3.160535117056856,0.0732867923076922,26.63879598662207,CB,47,67,66,53,79,45,38,84,75,89,47,62,36,16,61,50,11,42,71,55,54,20,57,46,51,53,67,42,20,16,42,39,9,87,47,97,74,79,92,47,51,53,53,50,74,76,63,95,45,39,84,76,92,45,74,36,16,68,47,8,42,74,47,47,20,58,46,51,53,67,42,20,16,42,39,9,84,53,97,79,79,97,47,45,45,63,Serbian SuperLeague
Radnički Niš,7p4uh0u9hdw8yf80y786lh1sa,47z2phkn1i9z8p32zqlu53j6x,I. Abass,Issah Abass,27.0,Attacker,Ghana,Striker,39.0,111.0,14.0,145.0,3.0,0.0,13.0,13.0,6.0,7.0,36.0,4.0,1.0,550.0,7.0,36.0,17.0,7.0,5.0,0.0,19.0,21.0,7.0,7.0,0.0,0.0,72.14,48.28,20.83,36.84,53.85,46.15,50.0,77.78,1.3439357452134724,1.2340468764297587,4.0,23.0,0.7217332999999999,7.0,18.0,31.0,1.6599231700000008,71.0,6.381818181818182,18.163636363636364,2.290909090909091,23.72727272727273,0.4909090909090909,0.0,2.1272727272727274,2.1272727272727274,0.981818181818182,1.1454545454545455,5.890909090909092,0.6545454545454545,0.1636363636363636,1.1454545454545455,5.890909090909092,2.781818181818182,1.1454545454545455,0.8181818181818182,0.0,3.1090909090909093,3.4363636363636365,1.1454545454545455,1.1454545454545455,0.0,0.0,72.14,48.28,20.83,36.84,53.85,46.15,50.0,77.78,0.2199167583076591,0.2019349434157787,0.6545454545454545,3.763636363636364,0.1181018127272727,1.1454545454545455,2.9454545454545458,5.072727272727273,0.2716237914545456,11.61818181818182,LW,60,80,90,90,35,25,80,60,45,70,50,40,50,90,100,85,55,45,20,60,60,45,95,55,55,30,60,20,30,90,50,85,95,70,80,35,75,80,70,100,100,90,90,70,100,100,100,30,25,70,50,30,70,50,30,50,90,80,90,60,60,20,60,60,60,100,55,55,30,60,20,30,90,50,85,95,70,80,30,70,70,60,100,100,90,100,Serbian SuperLeague
Radnički Niš,7p4uh0u9hdw8yf80y786lh1sa,5sobeblelb6fl7aafw833iwwk,N. Zečević,Nikola Zecevic,22.0,Defender,Serbia,Defender,104.0,56.0,15.0,160.0,10.0,0.0,1.0,1.0,1.0,0.0,21.0,20.0,0.0,360.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,83.33,45.45,0.0,0.0,0.0,53.85,55.56,30.0,0.1081329907659476,0.0417606697438996,0.0,1.0,0.01935132,2.0,14.0,16.0,0.3342954499999999,98.0,26.0,14.0,3.75,40.0,2.5,0.0,0.25,0.25,0.25,0.0,5.25,5.0,0.0,0.0,0.5,0.25,0.75,0.0,0.0,0.0,0.0,0.0,1.75,0.0,0.0,83.33,45.45,0.0,0.0,0.0,53.85,55.56,30.0,0.0270332476914869,0.0104401674359749,0.0,0.25,0.00483783,0.5,3.5,4.0,0.0835738624999999,24.5,CB,29,37,39,26,30,45,38,16,20,29,34,34,36,16,17,16,30,42,30,14,14,20,49,46,51,58,67,42,20,16,39,34,13,13,37,26,17,18,61,36,34,26,32,41,63,74,53,55,45,55,24,32,29,79,51,36,16,32,18,55,42,30,14,14,20,89,46,51,58,67,42,20,16,39,34,13,24,47,26,21,21,79,66,63,63,53,Serbian SuperLeague
Radnički Niš,7p4uh0u9hdw8yf80y786lh1sa,5t6orbh2x1qgn87z8oygao79x,M. Mijailović,Marko Mijailovic,29.0,Defender,Serbia,Defender,23.0,58.0,6.0,78.0,8.0,0.0,3.0,3.0,0.0,3.0,16.0,5.0,0.0,265.0,0.0,5.0,3.0,1.0,3.0,1.0,6.0,6.0,2.0,4.0,1.0,0.0,78.79,40.0,15.79,33.33,0.0,55.17,66.67,33.33,0.182623536225887,0.2668359594790158,2.0,8.0,0.22296833,5.0,9.0,13.0,0.60956365,36.0,7.811320754716981,19.69811320754717,2.037735849056604,26.49056603773585,2.7169811320754715,0.0,1.018867924528302,1.018867924528302,0.0,1.018867924528302,5.433962264150943,1.6981132075471697,0.0,0.0,1.6981132075471697,1.018867924528302,0.3396226415094339,1.018867924528302,0.3396226415094339,2.037735849056604,2.037735849056604,0.6792452830188679,1.3584905660377358,0.3396226415094339,0.0,78.79,40.0,15.79,33.33,0.0,55.17,66.67,33.33,0.0620230877748295,0.0906235334079676,0.6792452830188679,2.7169811320754715,0.0757250932075471,1.6981132075471697,3.056603773584905,4.415094339622641,0.207021616981132,12.226415094339622,RB/RCB,6,35,18,18,74,38,32,62,15,82,32,12,47,29,59,18,9,50,76,56,56,53,24,97,53,59,41,29,47,29,71,88,6,47,35,68,76,82,91,15,32,29,6,18,82,65,65,100,38,65,88,15,94,82,29,47,29,82,59,12,76,88,88,88,71,59,100,53,59,41,29,47,29,71,88,6,71,59,88,100,100,100,59,82,71,47,Serbian SuperLeague
Radnički Niš,7p4uh0u9hdw8yf80y786lh1sa,6n4sbeie9b383fyfd66je9gq,A. Shestyuk,Aleksandr Shestyuk,24.0,Attacker,Belarus,Striker,21.0,19.0,0.0,40.0,9.0,0.0,3.0,12.0,9.0,3.0,13.0,1.0,2.0,294.0,4.0,17.0,4.0,0.0,0.0,3.0,2.0,2.0,0.0,2.0,0.0,0.0,64.52,0.0,0.0,0.0,33.33,52.0,60.0,0.0,1.4548280203315118,0.3776410700426994,3.0,2.0,0.07488208,0.0,3.0,3.0,0.05212116,11.0,6.428571428571429,5.816326530612245,0.0,12.244897959183673,2.7551020408163267,0.0,0.9183673469387756,3.673469387755102,2.7551020408163267,0.9183673469387756,3.979591836734694,0.3061224489795918,0.6122448979591837,1.2244897959183674,5.204081632653061,1.2244897959183674,0.0,0.0,0.9183673469387756,0.6122448979591837,0.6122448979591837,0.0,0.6122448979591837,0.0,0.0,64.52,0.0,0.0,0.0,33.33,52.0,60.0,0.0,0.4453555164280138,0.1156044091967447,0.9183673469387756,0.6122448979591837,0.0229230857142857,0.0,0.9183673469387756,0.9183673469387756,0.0159554571428571,3.36734693877551,ST,50,13,9,34,50,33,26,59,64,56,17,20,77,59,46,20,11,31,63,10,10,13,63,50,51,17,9,31,13,56,86,91,11,63,43,57,23,31,11,34,37,17,17,83,17,9,49,69,33,29,91,86,74,26,26,89,86,80,23,11,31,83,6,6,13,69,50,51,17,9,31,13,56,86,91,11,91,71,80,20,31,11,49,43,23,23,Serbian SuperLeague
Radnički Niš,7p4uh0u9hdw8yf80y786lh1sa,9ydh38nidc9xud39g65y3mlpm,R. Jokić,Ranko Jokic,27.0,Defender,Serbia,Defender,200.0,122.0,27.0,320.0,20.0,0.0,1.0,5.0,5.0,0.0,33.0,35.0,0.0,661.0,2.0,6.0,3.0,6.0,2.0,2.0,0.0,0.0,0.0,11.0,0.0,0.0,80.81,33.75,66.67,0.0,40.0,57.89,71.43,60.0,0.5545554934516466,0.0,0.0,9.0,0.16698373,5.0,34.0,44.0,0.8519928899999999,210.0,27.23146747352496,16.61119515885023,3.6762481089258703,43.57034795763994,2.723146747352496,0.0,0.1361573373676248,0.680786686838124,0.680786686838124,0.0,4.493192133131619,4.765506807866869,0.0,0.2723146747352496,0.8169440242057489,0.4084720121028744,0.8169440242057489,0.2723146747352496,0.2723146747352496,0.0,0.0,0.0,1.497730711043873,0.0,0.0,80.81,33.75,66.67,0.0,40.0,57.89,71.43,60.0,0.0755067994109655,0.0,0.0,1.2254160363086233,0.0227360600605143,0.680786686838124,4.629349470499244,5.990922844175492,0.1160050833585476,28.593040847201213,CB,61,74,78,63,70,45,38,72,86,29,50,58,36,83,61,38,68,97,89,14,14,20,76,46,51,29,24,97,20,61,58,84,46,74,17,26,83,74,88,88,88,79,68,55,76,68,66,66,45,34,71,79,29,42,47,36,79,53,37,61,97,87,14,14,20,82,46,51,29,24,97,20,61,58,84,46,74,17,26,82,71,84,87,89,84,74,Serbian SuperLeague
Radnički Niš,7p4uh0u9hdw8yf80y786lh1sa,e39ptybywas170812d3g1fz6x,B. Kovačević,Bojan Kovacevic,30.0,Defender,Serbia,Defender,83.0,99.0,19.0,175.0,5.0,0.0,5.0,3.0,2.0,1.0,35.0,20.0,0.0,527.0,0.0,8.0,8.0,11.0,7.0,1.0,7.0,8.0,5.0,8.0,0.0,0.0,81.78,52.78,35.0,71.43,0.0,67.31,62.5,64.71,0.2215729603430988,0.5991751692021928,1.0,10.0,0.2377966899999999,5.0,26.0,24.0,1.4919187800000009,100.0,14.174573055028464,16.907020872865278,3.2447817836812147,29.886148007590133,0.8538899430740039,0.0,0.8538899430740039,0.5123339658444023,0.3415559772296015,0.1707779886148007,5.977229601518027,3.415559772296016,0.0,0.0,1.366223908918406,1.366223908918406,1.8785578747628084,1.1954459203036054,0.1707779886148007,1.1954459203036054,1.366223908918406,0.8538899430740039,1.366223908918406,0.0,0.0,81.78,52.78,35.0,71.43,0.0,67.31,62.5,64.71,0.0378397844988214,0.1023259302242834,0.1707779886148007,1.7077798861480078,0.0406104404174572,0.8538899430740039,4.44022770398482,4.098671726755218,0.2547868884250476,17.077798861480076,LB/LCB,55,75,75,65,48,40,62,48,55,48,72,72,45,22,68,70,88,85,60,57,62,82,70,52,52,75,85,80,80,22,90,70,50,45,70,45,68,65,78,88,68,95,70,50,80,80,70,45,40,65,40,50,45,95,70,45,22,65,55,95,85,65,65,70,80,80,52,52,75,85,80,80,22,90,70,50,35,75,40,70,70,75,90,65,90,65,Serbian SuperLeague
Radnički Niš,7p4uh0u9hdw8yf80y786lh1sa,estgv50nlkreqwjhfftmmml4a,I. Mustapha,Ibrahim Mustapha,26.0,Attacker,Ghana,Striker,16.0,52.0,1.0,66.0,5.0,0.0,8.0,4.0,4.0,0.0,22.0,3.0,1.0,336.0,2.0,16.0,8.0,1.0,2.0,1.0,12.0,14.0,6.0,2.0,0.0,0.0,84.62,33.33,66.67,50.0,50.0,55.0,41.67,33.33,0.4803533076788919,0.553461732378901,0.0,7.0,0.22128205,6.0,4.0,7.0,0.3901503199999999,26.0,4.285714285714286,13.928571428571429,0.2678571428571428,17.678571428571427,1.3392857142857142,0.0,2.142857142857143,1.0714285714285714,1.0714285714285714,0.0,5.892857142857142,0.8035714285714286,0.2678571428571428,0.5357142857142857,4.285714285714286,2.142857142857143,0.2678571428571428,0.5357142857142857,0.2678571428571428,3.2142857142857144,3.75,1.6071428571428572,0.5357142857142857,0.0,0.0,84.62,33.33,66.67,50.0,50.0,55.0,41.67,33.33,0.128666064556846,0.148248678315777,0.0,1.875,0.0592719776785714,1.6071428571428572,1.0714285714285714,1.875,0.1045045499999999,6.964285714285714,LW,20,30,10,30,50,25,30,10,20,10,30,30,50,25,15,30,10,20,40,20,35,30,35,55,55,90,20,100,75,80,90,70,10,20,20,10,20,10,45,35,30,20,30,30,60,10,50,100,25,80,20,50,10,60,50,80,50,70,70,10,30,40,70,70,90,60,55,55,90,20,100,75,80,90,70,10,30,40,10,30,40,80,40,50,20,40,Serbian SuperLeague
