Team,contestantId,playerId,Short Name,Player Name,Age,Position_x,Nationality,Position_y,total accurate back zone pass_Total,total accurate fwd zone pass_Total,total accurate long balls_Total,total accurate pass_Total,total aerial won_Total,total big chances saved_Total,total duels won_Total,total effective clearance_Total,total mins played,total was fouled_Total,total accurate cross_Total,total assists_Total,total att assist_Total,total attempt_Total,total attempts ibox_Total,total attempts obox_Total,total blocked scoring att_Total,total contest_Total,total dribbles attempted_Total,total goals_Total,total interception_Total,total ontarget attempt_Total,total touches in opposition box_Total,total won contest_Total,total won tackle_Total,total direct setpiece goals_Total,pass_success_pct_Total,long_balls_success_pct_Total,cross_success_pct_Total,dribble_success_pct_Total,attempt_success_pct_Total,duel_success_pct_Total,aerial_success_pct_Total,tackle_success_pct_Total,xG_Total,xA_Total,CreatedOwnShot_Total,Total Carries_Total,Total Carry xT_Total,Total Final Third Carries_Total,passes_into_final_third_Total,progressive_passes_Total,xT_pass_Total,forward_passes_Total,total accurate back zone pass_p90,total accurate fwd zone pass_p90,total accurate long balls_p90,total accurate pass_p90,total aerial won_p90,total big chances saved_p90,total duels won_p90,total effective clearance_p90,total was fouled_p90,total accurate cross_p90,total assists_p90,total att assist_p90,total attempt_p90,total attempts ibox_p90,total attempts obox_p90,total blocked scoring att_p90,total contest_p90,total dribbles attempted_p90,total goals_p90,total interception_p90,total ontarget attempt_p90,total touches in opposition box_p90,total won contest_p90,total won tackle_p90,total direct setpiece goals_p90,pass_success_pct_p90,long_balls_success_pct_p90,cross_success_pct_p90,dribble_success_pct_p90,attempt_success_pct_p90,duel_success_pct_p90,aerial_success_pct_p90,tackle_success_pct_p90,xG_p90,xA_p90,CreatedOwnShot_p90,Total Carries_p90,Total Carry xT_p90,Total Final Third Carries_p90,passes_into_final_third_p90,progressive_passes_p90,xT_pass_p90,forward_passes_p90,Pos.,total accurate back zone pass_TotalPR,total accurate fwd zone pass_TotalPR,total accurate long balls_TotalPR,total accurate pass_TotalPR,total aerial won_TotalPR,total big chances saved_TotalPR,total duels won_TotalPR,total effective clearance_TotalPR,total was fouled_TotalPR,total accurate cross_TotalPR,total assists_TotalPR,total att assist_TotalPR,total attempt_TotalPR,total attempts ibox_TotalPR,total attempts obox_TotalPR,total blocked scoring att_TotalPR,total contest_TotalPR,total dribbles attempted_TotalPR,total goals_TotalPR,total interception_TotalPR,total ontarget attempt_TotalPR,total touches in opposition box_TotalPR,total won contest_TotalPR,total won tackle_TotalPR,total direct setpiece goals_TotalPR,pass_success_pct_TotalPR,long_balls_success_pct_TotalPR,cross_success_pct_TotalPR,dribble_success_pct_TotalPR,attempt_success_pct_TotalPR,duel_success_pct_TotalPR,aerial_success_pct_TotalPR,tackle_success_pct_TotalPR,xG_TotalPR,xA_TotalPR,CreatedOwnShot_TotalPR,Total Carries_TotalPR,Total Carry xT_TotalPR,Total Final Third Carries_TotalPR,passes_into_final_third_TotalPR,progressive_passes_TotalPR,xT_pass_TotalPR,forward_passes_TotalPR,total accurate back zone pass_p90PR,total accurate fwd zone pass_p90PR,total accurate long balls_p90PR,total accurate pass_p90PR,total aerial won_p90PR,total big chances saved_p90PR,total duels won_p90PR,total effective clearance_p90PR,total was fouled_p90PR,total accurate cross_p90PR,total assists_p90PR,total att assist_p90PR,total attempt_p90PR,total attempts ibox_p90PR,total attempts obox_p90PR,total blocked scoring att_p90PR,total contest_p90PR,total dribbles attempted_p90PR,total goals_p90PR,total interception_p90PR,total ontarget attempt_p90PR,total touches in opposition box_p90PR,total won contest_p90PR,total won tackle_p90PR,total direct setpiece goals_p90PR,pass_success_pct_p90PR,long_balls_success_pct_p90PR,cross_success_pct_p90PR,dribble_success_pct_p90PR,attempt_success_pct_p90PR,duel_success_pct_p90PR,aerial_success_pct_p90PR,tackle_success_pct_p90PR,xG_p90PR,xA_p90PR,CreatedOwnShot_p90PR,Total Carries_p90PR,Total Carry xT_p90PR,Total Final Third Carries_p90PR,passes_into_final_third_p90PR,progressive_passes_p90PR,xT_pass_p90PR,forward_passes_p90PR,League
Górnik Zabrze,awc8tinkh5u7cy58a00ohg6al,8vwuy6oete4o3tiqrekafz3ai,S. Liseth,Sondre Liseth,28,Attacker,Norway,Striker,6.0,35.0,2.0,41.0,2.0,0.0,27.0,1.0,267.0,18.0,0.0,1.0,5.0,6.0,6.0,0.0,2.0,5.0,5.0,0.0,1.0,2.0,19.0,4.0,2.0,0.0,73.21,40.0,0.0,80.0,33.33,55.1,25.0,66.67,0.7329261931025047,0.3934254200963575,1.0,3.0,0.09578255,0.0,4.0,2.0,0.17934054,10.0,2.02247191011236,11.797752808988765,0.6741573033707865,13.820224719101123,0.6741573033707865,0.0,9.101123595505618,0.3370786516853932,6.067415730337078,0.0,0.3370786516853932,1.6853932584269662,2.02247191011236,2.02247191011236,0.0,0.6741573033707865,1.6853932584269662,1.6853932584269662,0.0,0.3370786516853932,0.6741573033707865,6.404494382022472,1.348314606741573,0.6741573033707865,0.0,73.21,40.0,0.0,80.0,33.33,55.1,25.0,66.67,0.2470537729559004,0.1326153101448396,0.3370786516853932,1.0112359550561798,0.0322862528089887,0.0,1.348314606741573,0.6741573033707865,0.0604518674157303,3.3707865168539324,ST,7,57,60,37,5,50,60,5,100,33,85,58,5,12,13,23,47,45,13,58,15,30,68,68,52,63,42,33,90,38,97,18,62,7,60,27,35,30,12,57,23,37,23,7,87,83,73,7,50,100,7,100,33,100,100,10,23,13,50,67,67,13,77,20,73,87,90,52,63,42,33,90,38,97,18,62,17,90,43,67,63,12,87,30,60,43,Ekstraklasa
Górnik Zabrze,awc8tinkh5u7cy58a00ohg6al,9jh6n6ztbudt5aluf0ibzls6h,E. Prekop,Erik Prekop,28,Attacker,Slovakia,Striker,4.0,21.0,1.0,25.0,9.0,0.0,18.0,6.0,313.0,8.0,0.0,0.0,1.0,8.0,8.0,0.0,3.0,4.0,4.0,2.0,0.0,3.0,18.0,2.0,0.0,0.0,71.43,100.0,0.0,50.0,37.5,36.0,37.5,0.0,1.1312853493333686,0.1459975119949759,0.0,3.0,0.10288527,2.0,0.0,3.0,0.06915228,11.0,1.1501597444089458,6.038338658146965,0.2875399361022364,7.18849840255591,2.587859424920128,0.0,5.175718849840256,1.7252396166134183,2.3003194888178915,0.0,0.0,0.2875399361022364,2.3003194888178915,2.3003194888178915,0.0,0.8626198083067093,1.1501597444089458,1.1501597444089458,0.5750798722044729,0.0,0.8626198083067093,5.175718849840256,0.5750798722044729,0.0,0.0,71.43,100.0,0.0,50.0,37.5,36.0,37.5,0.0,0.3252897170607129,0.0419801152701208,0.0,0.8626198083067093,0.0295836239616613,0.5750798722044729,0.0,0.8626198083067093,0.0198840421725239,3.1629392971246006,ST,3,22,40,7,40,50,30,52,63,33,35,5,17,22,13,50,43,38,62,25,25,23,43,10,52,57,87,33,62,52,23,37,10,27,20,5,35,47,62,10,32,20,27,3,37,43,10,63,50,53,80,83,33,35,7,17,50,13,82,57,55,80,25,33,38,58,10,52,57,87,33,62,52,23,37,10,53,23,5,60,57,77,10,53,20,33,Ekstraklasa
Górnik Zabrze,awc8tinkh5u7cy58a00ohg6al,9l522d50o2l6kcd5p6sc162tx,J. Kubicki,Jaroslaw Kubicki,31,Midfielder,Poland,Midfielder,61.0,102.0,5.0,163.0,2.0,0.0,14.0,12.0,435.0,6.0,0.0,1.0,5.0,3.0,3.0,0.0,1.0,3.0,3.0,0.0,4.0,0.0,11.0,2.0,3.0,0.0,88.11,50.0,0.0,66.67,0.0,33.33,15.38,75.0,0.3681812284299301,0.2756013803678233,0.0,3.0,0.06010404,4.0,27.0,11.0,0.3611220199999999,101.0,12.620689655172416,21.10344827586207,1.0344827586206895,33.724137931034484,0.4137931034482759,0.0,2.896551724137931,2.4827586206896552,1.2413793103448276,0.0,0.2068965517241379,1.0344827586206895,0.6206896551724138,0.6206896551724138,0.0,0.2068965517241379,0.6206896551724138,0.6206896551724138,0.0,0.8275862068965518,0.0,2.2758620689655173,0.4137931034482759,0.6206896551724138,0.0,88.11,50.0,0.0,66.67,0.0,33.33,15.38,75.0,0.0761754265717096,0.0570209752485151,0.0,0.6206896551724138,0.0124353186206896,0.8275862068965518,5.586206896551724,2.2758620689655173,0.0747149006896551,20.89655172413793,CM/AM,58,47,34,51,28,50,19,83,46,11,68,38,10,42,3,21,20,17,32,52,11,44,26,33,51,89,39,11,83,11,4,11,80,27,16,4,8,7,36,90,17,13,60,62,49,36,62,27,50,18,91,40,11,76,42,7,40,3,20,16,11,32,60,11,47,27,38,51,89,39,11,83,11,4,11,80,24,18,4,9,7,29,91,18,16,82,Ekstraklasa
Górnik Zabrze,awc8tinkh5u7cy58a00ohg6al,aw07l5d6hk6ucyazu1damahp0,Y. Ikia Dimi,Yvan Ikia Dimi,21,Midfielder,France,Midfielder,16.0,61.0,4.0,75.0,2.0,0.0,25.0,2.0,278.0,6.0,2.0,0.0,9.0,6.0,3.0,3.0,2.0,17.0,19.0,1.0,1.0,1.0,18.0,8.0,4.0,0.0,87.21,50.0,25.0,47.06,16.67,44.64,28.57,44.44,0.4098315894048835,0.6944715913399094,3.0,26.0,0.7580496599999997,5.0,6.0,5.0,0.46764734,31.0,5.179856115107913,19.74820143884892,1.2949640287769784,24.280575539568343,0.6474820143884892,0.0,8.093525179856115,0.6474820143884892,1.9424460431654675,0.6474820143884892,0.0,2.913669064748201,1.9424460431654675,0.9712230215827338,0.9712230215827338,0.6474820143884892,5.503597122302158,6.151079136690647,0.3237410071942446,0.3237410071942446,0.3237410071942446,5.827338129496403,2.5899280575539567,1.2949640287769784,0.0,87.21,50.0,25.0,47.06,16.67,44.64,28.57,44.44,0.132679291533955,0.2248289324481721,0.9712230215827338,8.417266187050359,0.2454117604316545,1.618705035971223,1.9424460431654675,1.618705035971223,0.1513966208633093,10.035971223021582,RM/RCM,9,30,54,26,37,52,61,22,39,33,33,72,33,30,41,46,83,83,65,24,22,57,78,54,52,87,67,57,65,17,48,48,33,35,61,37,91,96,59,30,22,30,24,26,78,78,61,57,52,96,39,74,48,33,96,61,43,70,52,96,100,83,26,35,87,96,83,52,87,67,57,65,17,48,48,33,52,83,65,100,100,87,52,26,48,48,Ekstraklasa
Górnik Zabrze,awc8tinkh5u7cy58a00ohg6al,efow9aip64uaszfwxh1j0l6y2,K. Urbański,Kacper Urbanski,22,Midfielder,Poland,Midfielder,104.0,235.0,14.0,334.0,12.0,0.0,44.0,15.0,776.0,11.0,5.0,1.0,9.0,17.0,8.0,9.0,6.0,23.0,23.0,3.0,16.0,7.0,18.0,15.0,4.0,0.0,86.75,56.0,17.86,65.22,41.18,50.57,54.55,66.67,1.05177776073445,1.070252136929886,7.0,27.0,0.6460475399999999,12.0,19.0,25.0,1.3412828,176.0,12.061855670103093,27.25515463917526,1.6237113402061856,38.73711340206186,1.3917525773195878,0.0,5.103092783505155,1.7396907216494846,1.2757731958762888,0.5798969072164949,0.1159793814432989,1.0438144329896908,1.9716494845360824,0.9278350515463918,1.0438144329896908,0.6958762886597939,2.6675257731958766,2.6675257731958766,0.3479381443298969,1.855670103092784,0.8118556701030928,2.0876288659793816,1.7396907216494846,0.4639175257731959,0.0,86.75,56.0,17.86,65.22,41.18,50.57,54.55,66.67,0.1219845341057996,0.1241271808294971,0.8118556701030928,3.131443298969072,0.0749281940721649,1.3917525773195878,2.203608247422681,2.8994845360824746,0.1555611494845361,20.41237113402062,CM/AM,91,100,90,100,93,50,83,96,68,66,68,62,91,76,93,96,91,91,89,100,83,69,96,49,51,82,57,33,78,82,62,79,62,71,71,87,90,84,88,58,64,91,100,56,82,67,82,87,50,58,76,42,53,53,44,67,60,73,73,82,80,82,98,73,44,87,20,51,82,57,33,78,82,62,79,62,49,56,73,71,69,71,27,22,62,80,Ekstraklasa
Górnik Zabrze,awc8tinkh5u7cy58a00ohg6al,ehcqaw2t427um4y3kxhtb9i0a,M. Khlan,Maksym Khlan,23,Midfielder,Ukraine,Midfielder,42.0,131.0,6.0,172.0,2.0,0.0,29.0,10.0,754.0,9.0,1.0,0.0,9.0,35.0,16.0,19.0,8.0,21.0,23.0,1.0,5.0,12.0,41.0,10.0,6.0,1.0,75.77,46.15,7.69,47.62,34.29,39.19,25.0,75.0,2.7910443861114267,0.7826032759974366,20.0,28.0,0.8335197399999998,10.0,13.0,25.0,0.8446344700000001,74.0,5.013262599469496,15.636604774535808,0.7161803713527851,20.53050397877984,0.2387267904509283,0.0,3.461538461538461,1.1936339522546418,1.0742705570291775,0.1193633952254641,0.0,1.0742705570291775,4.177718832891246,1.909814323607427,2.26790450928382,0.9549071618037136,2.506631299734748,2.745358090185676,0.1193633952254641,0.5968169761273209,1.4323607427055702,4.893899204244032,1.1936339522546418,0.7161803713527851,0.1193633952254641,75.77,46.15,7.69,47.62,34.29,39.19,25.0,75.0,0.3331485341512313,0.093414184137625,2.3872679045092835,3.342175066312997,0.0994917461538461,1.1936339522546418,1.5517241379310345,2.9840848806366047,0.1008184380636604,8.83289124668435,LM/LCM,67,78,67,72,28,47,61,78,72,17,33,72,100,94,100,89,89,89,64,92,100,100,89,75,100,22,50,11,72,78,17,19,94,100,61,100,83,83,78,75,89,50,72,39,44,50,50,17,47,28,44,28,11,33,44,100,94,100,83,44,50,44,67,100,83,72,67,100,22,50,11,72,78,17,19,94,94,44,100,61,61,67,61,67,33,50,Ekstraklasa
Górnik Zabrze,awc8tinkh5u7cy58a00ohg6al,ejrke7z9ve17jhj7x4glh206i,P. González,Peter González,24,Midfielder,Dominican Republic,Midfielder,35.0,99.0,5.0,132.0,3.0,0.0,28.0,5.0,510.0,16.0,2.0,0.0,6.0,16.0,8.0,8.0,5.0,15.0,15.0,4.0,8.0,5.0,19.0,2.0,3.0,0.0,79.52,62.5,11.76,13.33,31.25,40.58,21.43,42.86,1.1804511242511848,0.5820697819295113,9.0,21.0,0.6746896900000001,8.0,7.0,17.0,0.49022431,50.0,6.1764705882352935,17.470588235294116,0.8823529411764706,23.294117647058822,0.5294117647058824,0.0,4.941176470588235,0.8823529411764706,2.8235294117647056,0.3529411764705882,0.0,1.0588235294117647,2.8235294117647056,1.4117647058823528,1.4117647058823528,0.8823529411764706,2.647058823529412,2.647058823529412,0.7058823529411764,1.4117647058823528,0.8823529411764706,3.352941176470588,0.3529411764705882,0.5294117647058824,0.0,79.52,62.5,11.76,13.33,31.25,40.58,21.43,42.86,0.2083149042796208,0.1027181968110902,1.588235294117647,3.705882352941176,0.1190628864705882,1.4117647058823528,1.2352941176470589,3.0,0.0865101723529411,8.823529411764705,RM/RCM,63,74,65,78,54,52,65,67,91,33,33,46,78,74,93,76,76,67,100,78,78,67,28,35,52,57,89,20,9,65,35,30,26,74,57,96,87,87,85,41,65,35,52,43,61,57,57,48,52,57,52,96,26,33,35,78,65,91,65,59,48,100,83,74,52,22,26,52,57,89,20,9,65,35,30,26,74,48,91,87,91,74,26,57,22,30,Ekstraklasa
Górnik Zabrze,awc8tinkh5u7cy58a00ohg6al,elnhkklafq2cwl0hit66b5vmy,J. Antiste,Janis Antiste,24,Attacker,Martinique,Striker,24.0,18.0,0.0,42.0,8.0,0.0,20.0,2.0,306.0,6.0,0.0,0.0,3.0,4.0,4.0,0.0,0.0,4.0,4.0,1.0,3.0,2.0,7.0,2.0,2.0,0.0,66.67,0.0,0.0,50.0,50.0,44.44,33.33,50.0,0.7152924811812233,0.1593858341507848,0.0,1.0,0.01689528,1.0,2.0,2.0,0.0762118799999999,14.0,7.0588235294117645,5.294117647058823,0.0,12.352941176470589,2.3529411764705883,0.0,5.882352941176471,0.5882352941176471,1.7647058823529411,0.0,0.0,0.8823529411764706,1.1764705882352942,1.1764705882352942,0.0,0.0,1.1764705882352942,1.1764705882352942,0.2941176470588235,0.8823529411764706,0.5882352941176471,2.058823529411765,0.5882352941176471,0.5882352941176471,0.0,66.67,0.0,0.0,50.0,50.0,44.44,33.33,50.0,0.2103801415238892,0.0468781865149367,0.0,0.2941176470588235,0.0049692,0.2941176470588235,0.5882352941176471,0.5882352941176471,0.0224152588235293,4.11764705882353,LW,71,14,14,14,71,57,14,43,79,21,50,21,14,14,21,14,14,14,57,71,43,14,14,36,57,29,14,21,64,86,43,36,43,43,29,14,14,14,29,29,29,14,14,86,14,14,29,100,57,71,43,71,21,50,43,14,43,21,14,14,14,57,86,43,14,14,71,57,29,14,21,64,86,43,36,43,57,29,14,14,14,29,43,29,14,14,Ekstraklasa
Górnik Zabrze,awc8tinkh5u7cy58a00ohg6al,ey0bk9dlqjwsc1aserql73aei,Paulo Bernardo,Paulo Guilherme Gonçalves Bernardo,24,Midfielder,Portugal,Midfielder,44.0,95.0,4.0,136.0,10.0,0.0,31.0,8.0,513.0,2.0,3.0,0.0,6.0,6.0,3.0,3.0,4.0,14.0,14.0,0.0,2.0,1.0,19.0,6.0,12.0,0.0,83.44,66.67,18.75,42.86,16.67,46.97,52.63,92.31,0.4306803869742353,0.6162056398320063,1.0,9.0,0.19165915,4.0,10.0,11.0,0.5559242099999999,56.0,7.719298245614035,16.666666666666668,0.7017543859649122,23.859649122807017,1.7543859649122806,0.0,5.43859649122807,1.4035087719298245,0.3508771929824561,0.5263157894736842,0.0,1.0526315789473684,1.0526315789473684,0.5263157894736842,0.5263157894736842,0.7017543859649122,2.456140350877193,2.456140350877193,0.0,0.3508771929824561,0.175438596491228,3.333333333333333,1.0526315789473684,2.1052631578947367,0.0,83.44,66.67,18.75,42.86,16.67,46.97,52.63,92.31,0.0755579626270588,0.1081062526021063,0.175438596491228,1.5789473684210529,0.0336244122807017,0.7017543859649122,1.7543859649122806,1.9298245614035088,0.0975305631578947,9.824561403508772,CM/AM,28,40,23,36,91,50,64,60,12,51,27,48,41,42,34,77,81,78,32,28,36,74,63,98,51,62,76,36,22,29,42,76,89,33,49,14,31,22,36,19,17,29,28,27,20,18,20,93,50,67,62,9,47,27,47,24,36,31,76,80,78,32,27,31,71,62,98,51,62,76,36,22,29,42,76,89,22,47,13,18,18,24,11,11,27,18,Ekstraklasa
Raków Częstochowa,1sxaf8l7fknmucd72fdretogm,1gr11akl4bnu1hiyftyj3eoyd,V. Kochergin,Vladyslav Kochergin,30,Midfielder,Ukraine,Midfielder,56.0,123.0,8.0,175.0,2.0,0.0,11.0,6.0,403.0,2.0,4.0,2.0,8.0,5.0,2.0,3.0,1.0,5.0,5.0,0.0,3.0,0.0,5.0,3.0,2.0,0.0,78.83,44.44,33.33,60.0,0.0,44.0,50.0,50.0,0.3827086604471546,0.7186093642011571,5.0,27.0,0.6316191899999998,11.0,17.0,25.0,0.76659169,96.0,12.506203473945408,27.46898263027295,1.7866004962779156,39.0818858560794,0.4466501240694789,0.0,2.456575682382134,1.3399503722084367,0.4466501240694789,0.8933002481389578,0.4466501240694789,1.7866004962779156,1.1166253101736971,0.4466501240694789,0.6699751861042184,0.2233250620347394,1.1166253101736971,1.1166253101736971,0.0,0.6699751861042184,0.0,1.1166253101736971,0.6699751861042184,0.4466501240694789,0.0,78.83,44.44,33.33,60.0,0.0,44.0,50.0,50.0,0.0854684353355928,0.160483480838968,1.1166253101736971,6.029776674937965,0.1410563947890818,2.456575682382134,3.796526054590571,5.583126550868486,0.1711991367245657,21.439205955334987,CM/AM,53,63,57,56,28,50,12,48,12,61,88,56,29,32,34,21,31,30,32,41,11,16,36,18,51,33,22,72,69,11,33,63,28,29,56,68,90,82,81,47,64,49,56,60,84,73,84,33,50,9,60,13,62,91,64,31,31,47,27,36,33,32,47,11,16,38,13,51,33,22,72,69,11,33,63,28,29,64,84,98,98,100,71,89,69,89,Ekstraklasa
Raków Częstochowa,1sxaf8l7fknmucd72fdretogm,1twwa4su6kcwwisd1fzlbq3th,Jean Carlos,Jean Carlos Silva Rocha,30,Midfielder,Spain,Midfielder,116.0,146.0,6.0,257.0,7.0,0.0,46.0,17.0,724.0,15.0,5.0,1.0,10.0,10.0,7.0,3.0,2.0,14.0,16.0,0.0,11.0,3.0,20.0,11.0,7.0,0.0,82.9,37.5,22.73,78.57,30.0,69.7,63.64,53.85,0.8368525867373611,1.128893278915063,4.0,29.0,0.7119484999999999,5.0,20.0,22.0,1.7332921200000009,97.0,14.419889502762432,18.14917127071823,0.7458563535911602,31.947513812154696,0.8701657458563536,0.0,5.718232044198895,2.113259668508287,1.8646408839779005,0.6215469613259669,0.1243093922651933,1.2430939226519335,1.2430939226519335,0.8701657458563536,0.3729281767955801,0.2486187845303867,1.7403314917127073,1.988950276243094,0.0,1.3674033149171272,0.3729281767955801,2.4861878453038675,1.3674033149171272,0.8701657458563536,0.0,82.9,37.5,22.73,78.57,30.0,69.7,63.64,53.85,0.1040286364728763,0.1403320374341929,0.4972375690607735,3.604972375690608,0.088501885359116,0.6215469613259669,2.4861878453038675,2.7348066298342544,0.2154644900552487,12.058011049723756,RM/RCM,91,87,74,89,98,52,96,89,87,76,72,83,61,70,41,46,65,78,24,91,63,74,96,83,52,70,43,52,100,59,100,96,48,70,83,59,96,91,59,91,74,96,83,87,70,52,87,74,52,70,87,70,43,65,57,22,35,22,30,39,39,24,74,39,26,78,52,52,70,43,52,100,59,100,96,48,48,65,30,78,65,17,78,48,87,70,Ekstraklasa
Raków Częstochowa,1sxaf8l7fknmucd72fdretogm,2gdzp0ijdj23owec5rprnn696,B. Racovițan,Bogdan Racovitan,26,Defender,Romania,Defender,342.0,175.0,15.0,517.0,9.0,0.0,28.0,44.0,810.0,11.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,9.0,0.0,4.0,2.0,5.0,0.0,92.49,45.45,0.0,100.0,0.0,51.85,37.5,83.33,0.1712541816595041,0.1266567632407813,0.0,11.0,0.20764709,2.0,29.0,24.0,0.6455350099999994,343.0,38.0,19.444444444444443,1.6666666666666667,57.44444444444444,1.0,0.0,3.111111111111111,4.888888888888889,1.2222222222222223,0.0,0.0,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.0,0.0,0.2222222222222222,0.2222222222222222,0.0,1.0,0.0,0.4444444444444444,0.2222222222222222,0.5555555555555556,0.0,92.49,45.45,0.0,100.0,0.0,51.85,37.5,83.33,0.0190282424066115,0.0140729736934201,0.0,1.2222222222222223,0.0230718988888888,0.2222222222222222,3.2222222222222223,2.6666666666666665,0.0717261122222221,38.11111111111112,CB,100,95,55,100,40,44,56,63,95,40,40,60,36,40,35,27,69,69,32,82,23,33,82,72,51,90,59,40,88,23,28,18,81,28,62,32,77,69,54,83,73,64,100,86,79,27,85,10,44,33,26,92,40,40,37,24,29,35,27,53,47,32,55,23,15,71,51,51,90,59,40,88,23,28,18,81,21,49,32,62,56,46,60,46,49,87,Ekstraklasa
Raków Częstochowa,1sxaf8l7fknmucd72fdretogm,3q41jqz0k88hrebr5id0k7zai,P. Makuch,Patryk Makuch,27,Attacker,Poland,Striker,41.0,114.0,4.0,151.0,31.0,0.0,53.0,11.0,747.0,16.0,4.0,0.0,10.0,27.0,24.0,3.0,3.0,8.0,8.0,5.0,3.0,12.0,41.0,3.0,2.0,0.0,75.5,57.14,40.0,37.5,44.44,56.38,60.78,66.67,2.7451856692909464,0.9412429347909635,3.0,16.0,0.4121898099999999,7.0,10.0,12.0,0.53396087,69.0,4.939759036144578,13.734939759036145,0.4819277108433734,18.19277108433735,3.734939759036144,0.0,6.385542168674698,1.325301204819277,1.9277108433734933,0.4819277108433734,0.0,1.2048192771084336,3.2530120481927707,2.8915662650602405,0.36144578313253,0.36144578313253,0.9638554216867468,0.9638554216867468,0.6024096385542168,0.36144578313253,1.4457831325301205,4.939759036144578,0.36144578313253,0.2409638554216867,0.0,75.5,57.14,40.0,37.5,44.44,56.38,60.78,66.67,0.330745261360355,0.1134027632278269,0.36144578313253,1.9277108433734933,0.0496614228915662,0.8433734939759036,1.2048192771084336,1.4457831325301205,0.064332634939759,8.313253012048191,ST,97,97,83,97,93,50,93,88,95,98,35,92,90,97,70,50,63,62,88,93,97,90,55,68,52,70,57,87,33,73,100,97,62,87,97,70,97,97,98,92,90,77,97,77,97,63,97,87,50,77,57,67,97,35,70,73,80,60,23,47,40,83,90,93,33,43,43,52,70,57,87,33,73,100,97,62,57,83,57,93,87,90,77,83,67,93,Ekstraklasa
Raków Częstochowa,1sxaf8l7fknmucd72fdretogm,6b0o88v7qb1zv05cs2kewi1nt,O. Repka,Oskar Repka,27,Midfielder,Poland,Midfielder,120.0,171.0,15.0,290.0,17.0,0.0,33.0,16.0,675.0,6.0,1.0,1.0,6.0,11.0,6.0,5.0,2.0,4.0,4.0,0.0,8.0,1.0,9.0,2.0,4.0,0.0,82.15,42.86,100.0,50.0,9.09,51.56,65.38,50.0,1.1027615214081687,0.2107866836544546,2.0,20.0,0.4173324,8.0,27.0,22.0,0.6675862300000001,180.0,16.0,22.8,2.0,38.66666666666666,2.2666666666666666,0.0,4.4,2.1333333333333333,0.8,0.1333333333333333,0.1333333333333333,0.8,1.4666666666666666,0.8,0.6666666666666666,0.2666666666666666,0.5333333333333333,0.5333333333333333,0.0,1.0666666666666669,0.1333333333333333,1.2,0.2666666666666666,0.5333333333333333,0.0,82.15,42.86,100.0,50.0,9.09,51.56,65.38,50.0,0.1470348695210891,0.0281048911539272,0.2666666666666666,2.6666666666666665,0.05564432,1.0666666666666669,3.6,2.933333333333333,0.0890114973333333,24.0,DM/CM,68,72,66,72,100,50,72,76,58,40,88,60,88,96,64,72,52,52,44,70,38,84,48,32,52,20,16,98,48,28,40,80,42,100,20,48,80,80,84,62,56,56,88,36,40,52,36,84,50,48,52,40,36,84,48,72,88,44,56,44,44,44,48,36,72,36,16,52,20,16,98,48,28,40,80,42,92,20,32,60,56,56,32,24,24,56,Ekstraklasa
Raków Częstochowa,1sxaf8l7fknmucd72fdretogm,6qi3kjcejoa3qotg9hxjacr8,T. Pieńko,Tomasz Pienko,22,Midfielder,Poland,Midfielder,67.0,144.0,7.0,208.0,5.0,0.0,28.0,6.0,608.0,9.0,3.0,0.0,8.0,6.0,4.0,2.0,3.0,18.0,19.0,0.0,1.0,2.0,18.0,7.0,4.0,0.0,80.93,63.64,50.0,38.89,33.33,47.46,45.45,57.14,0.5416026275043977,0.7629171816202596,4.0,32.0,0.7713141799999996,17.0,17.0,24.0,1.268401480000001,98.0,9.917763157894736,21.31578947368421,1.0361842105263157,30.789473684210527,0.7401315789473685,0.0,4.144736842105263,0.8881578947368421,1.332236842105263,0.4440789473684211,0.0,1.1842105263157894,0.8881578947368421,0.5921052631578947,0.2960526315789473,0.4440789473684211,2.664473684210526,2.8125,0.0,0.1480263157894736,0.2960526315789473,2.664473684210526,1.0361842105263157,0.5921052631578947,0.0,80.93,63.64,50.0,38.89,33.33,47.46,45.45,57.14,0.0801714415713746,0.1129318196477357,0.5921052631578947,4.7368421052631575,0.1141747963815788,2.5164473684210527,2.5164473684210527,3.5526315789473686,0.1877567980263159,14.50657894736842,LM/LCM,78,83,75,78,64,47,56,53,72,58,33,64,42,44,50,58,78,78,22,19,44,69,64,64,50,61,78,89,50,69,61,56,58,39,50,50,92,78,94,83,83,89,78,72,83,67,72,56,47,39,28,56,39,33,50,22,28,39,44,61,56,22,11,22,39,56,50,50,61,78,89,50,69,61,56,58,22,50,33,89,78,100,78,83,78,72,Ekstraklasa
