Team,contestantId,playerId,Short Name,Player Name,Age,Position_x,Nationality,Position_y,total accurate back zone pass_Total,total accurate fwd zone pass_Total,total accurate long balls_Total,total accurate pass_Total,total aerial won_Total,total big chances saved_Total,total duels won_Total,total effective clearance_Total,total mins played,total was fouled_Total,total accurate cross_Total,total att assist_Total,total attempt_Total,total attempts ibox_Total,total attempts obox_Total,total blocked scoring att_Total,total contest_Total,total dribbles attempted_Total,total ontarget attempt_Total,total touches in opposition box_Total,total won contest_Total,total won tackle_Total,total assists_Total,total interception_Total,total goals_Total,total direct setpiece goals_Total,pass_success_pct_Total,long_balls_success_pct_Total,cross_success_pct_Total,dribble_success_pct_Total,attempt_success_pct_Total,duel_success_pct_Total,aerial_success_pct_Total,tackle_success_pct_Total,xG_Total,xA_Total,CreatedOwnShot_Total,Total Carries_Total,Total Carry xT_Total,Total Final Third Carries_Total,passes_into_final_third_Total,progressive_passes_Total,xT_pass_Total,forward_passes_Total,total accurate back zone pass_p90,total accurate fwd zone pass_p90,total accurate long balls_p90,total accurate pass_p90,total aerial won_p90,total big chances saved_p90,total duels won_p90,total effective clearance_p90,total was fouled_p90,total accurate cross_p90,total att assist_p90,total attempt_p90,total attempts ibox_p90,total attempts obox_p90,total blocked scoring att_p90,total contest_p90,total dribbles attempted_p90,total ontarget attempt_p90,total touches in opposition box_p90,total won contest_p90,total won tackle_p90,total assists_p90,total interception_p90,total goals_p90,total direct setpiece goals_p90,pass_success_pct_p90,long_balls_success_pct_p90,cross_success_pct_p90,dribble_success_pct_p90,attempt_success_pct_p90,duel_success_pct_p90,aerial_success_pct_p90,tackle_success_pct_p90,xG_p90,xA_p90,CreatedOwnShot_p90,Total Carries_p90,Total Carry xT_p90,Total Final Third Carries_p90,passes_into_final_third_p90,progressive_passes_p90,xT_pass_p90,forward_passes_p90,Pos.,total accurate back zone pass_TotalPR,total accurate fwd zone pass_TotalPR,total accurate long balls_TotalPR,total accurate pass_TotalPR,total aerial won_TotalPR,total big chances saved_TotalPR,total duels won_TotalPR,total effective clearance_TotalPR,total was fouled_TotalPR,total accurate cross_TotalPR,total att assist_TotalPR,total attempt_TotalPR,total attempts ibox_TotalPR,total attempts obox_TotalPR,total blocked scoring att_TotalPR,total contest_TotalPR,total dribbles attempted_TotalPR,total ontarget attempt_TotalPR,total touches in opposition box_TotalPR,total won contest_TotalPR,total won tackle_TotalPR,total assists_TotalPR,total interception_TotalPR,total goals_TotalPR,total direct setpiece goals_TotalPR,pass_success_pct_TotalPR,long_balls_success_pct_TotalPR,cross_success_pct_TotalPR,dribble_success_pct_TotalPR,attempt_success_pct_TotalPR,duel_success_pct_TotalPR,aerial_success_pct_TotalPR,tackle_success_pct_TotalPR,xG_TotalPR,xA_TotalPR,CreatedOwnShot_TotalPR,Total Carries_TotalPR,Total Carry xT_TotalPR,Total Final Third Carries_TotalPR,passes_into_final_third_TotalPR,progressive_passes_TotalPR,xT_pass_TotalPR,forward_passes_TotalPR,total accurate back zone pass_p90PR,total accurate fwd zone pass_p90PR,total accurate long balls_p90PR,total accurate pass_p90PR,total aerial won_p90PR,total big chances saved_p90PR,total duels won_p90PR,total effective clearance_p90PR,total was fouled_p90PR,total accurate cross_p90PR,total att assist_p90PR,total attempt_p90PR,total attempts ibox_p90PR,total attempts obox_p90PR,total blocked scoring att_p90PR,total contest_p90PR,total dribbles attempted_p90PR,total ontarget attempt_p90PR,total touches in opposition box_p90PR,total won contest_p90PR,total won tackle_p90PR,total assists_p90PR,total interception_p90PR,total goals_p90PR,total direct setpiece goals_p90PR,pass_success_pct_p90PR,long_balls_success_pct_p90PR,cross_success_pct_p90PR,dribble_success_pct_p90PR,attempt_success_pct_p90PR,duel_success_pct_p90PR,aerial_success_pct_p90PR,tackle_success_pct_p90PR,xG_p90PR,xA_p90PR,CreatedOwnShot_p90PR,Total Carries_p90PR,Total Carry xT_p90PR,Total Final Third Carries_p90PR,passes_into_final_third_p90PR,progressive_passes_p90PR,xT_pass_p90PR,forward_passes_p90PR,League
Panaitolikos,dozhxtpww3paixmvttljtduge,bz77hr28a1yskifpuvzu8smsq,Y. Badji,Youssouph Badji,24,Attacker,Senegal,Striker,8.0,18.0,1.0,26.0,24.0,0.0,30.0,1.0,245.0,4.0,0.0,2.0,3.0,2.0,1.0,0.0,2.0,2.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,41.94,50.0,0.0,0.0,0.0,55.56,64.86,50.0,0.2840512440989031,0.2475089750309717,1.0,3.0,0.07175483,2.0,2.0,5.0,0.3720428600000001,15.0,2.9387755102040813,6.612244897959183,0.3673469387755101,9.551020408163264,8.816326530612244,0.0,11.020408163265303,0.3673469387755101,1.469387755102041,0.0,0.7346938775510203,1.1020408163265305,0.7346938775510203,0.3673469387755101,0.0,0.7346938775510203,0.7346938775510203,0.0,2.204081632653061,0.0,0.3673469387755101,0.0,0.0,0.0,0.0,41.94,50.0,0.0,0.0,0.0,55.56,64.86,50.0,0.1043453549751072,0.0909216642970916,0.3673469387755101,1.1020408163265305,0.0263589171428571,0.7346938775510203,0.7346938775510203,1.836734693877551,0.1366688057142857,5.5102040816326525,ST,18,30,45,10,100,52,95,32,30,38,48,12,5,45,10,30,25,10,12,15,48,42,30,25,52,5,57,38,15,10,95,95,45,5,55,52,57,50,68,32,55,75,57,20,40,60,15,100,52,100,30,35,38,50,15,5,50,10,40,30,10,15,15,50,42,30,25,52,5,57,38,15,10,95,95,45,10,70,55,75,65,80,40,82,90,70,Greek Super League
Panaitolikos,dozhxtpww3paixmvttljtduge,e382powtgetwn8npxf9nqeaga,M. Djenepo,Moussa Djenepo,28,Attacker,Mali,Striker,23.0,23.0,1.0,46.0,3.0,0.0,35.0,0.0,384.0,16.0,0.0,1.0,2.0,2.0,0.0,1.0,25.0,27.0,1.0,9.0,12.0,2.0,0.0,3.0,0.0,0.0,77.97,25.0,0.0,48.0,50.0,47.3,30.0,50.0,0.1148712671911132,0.0545957364303815,1.0,6.0,0.18686562,5.0,1.0,3.0,0.2220893599999999,19.0,5.390625,5.390625,0.234375,10.78125,0.703125,0.0,8.203125,0.0,3.75,0.0,0.234375,0.46875,0.46875,0.0,0.234375,5.859375,6.328125,0.234375,2.109375,2.8125,0.46875,0.0,0.703125,0.0,0.0,77.97,25.0,0.0,48.0,50.0,47.3,30.0,50.0,0.0269229532479171,0.0127958757258706,0.234375,1.40625,0.0437966296875,1.171875,0.234375,0.703125,0.0520521937499999,4.453125,LW,43,14,43,29,50,57,86,14,93,21,21,14,29,14,43,100,100,36,29,93,71,43,79,50,57,29,50,21,71,79,71,29,50,14,14,21,29,43,71,14,21,43,43,43,14,43,14,43,57,100,14,86,21,14,14,14,14,43,100,100,14,29,100,57,43,71,50,57,29,50,21,71,79,71,29,50,14,14,14,29,43,57,14,14,43,29,Greek Super League
Panaitolikos,dozhxtpww3paixmvttljtduge,lpnzmq08vt2qscunm9xagyui,L. Kojić,Lazar Kojic,26,Midfielder,Serbia,Midfielder,39.0,30.0,3.0,69.0,5.0,0.0,14.0,4.0,200.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,2.0,5.0,1.0,0.0,4.0,0.0,0.0,83.13,33.33,0.0,100.0,0.0,53.85,62.5,50.0,0.0,0.2210227774152098,0.0,3.0,0.12444719,0.0,4.0,7.0,0.38008495,35.0,17.55,13.5,1.35,31.05,2.25,0.0,6.3,1.7999999999999998,0.8999999999999999,0.0,0.8999999999999999,0.0,0.0,0.0,0.0,2.25,2.25,0.0,0.8999999999999999,2.25,0.4499999999999999,0.0,1.7999999999999998,0.0,0.0,83.13,33.33,0.0,100.0,0.0,53.85,62.5,50.0,0.0,0.0994602498368444,0.0,1.35,0.0560012354999999,0.0,1.7999999999999998,3.15,0.1710382274999999,15.75,DM/CM,33,19,24,19,76,52,38,36,10,21,38,14,29,17,29,81,79,24,45,98,14,36,69,38,50,33,14,21,88,24,52,67,38,14,52,19,36,57,14,21,43,57,29,52,33,33,33,86,52,64,55,24,21,71,14,29,17,29,100,100,24,57,100,29,36,90,38,50,33,14,21,88,24,52,67,38,14,86,19,52,81,14,29,43,86,38,Greek Super League
Panathinaikos,4ws3k9155net1ydbvr8c940dy,2d1s76x7u3ovp3zn947bi2hd6,K. Kangwa,Kings Kangwa,27,Midfielder,Zambia,Midfielder,63.0,137.0,10.0,197.0,2.0,0.0,21.0,0.0,306.0,3.0,3.0,6.0,8.0,5.0,3.0,3.0,10.0,10.0,3.0,15.0,8.0,5.0,1.0,3.0,1.0,0.0,92.06,83.33,33.33,80.0,37.5,47.73,40.0,62.5,0.7898080268212263,0.4726479705240515,1.0,17.0,0.3790656599999999,9.0,21.0,30.0,0.7772314500000003,106.0,18.529411764705884,40.294117647058826,2.9411764705882355,57.94117647058824,0.5882352941176471,0.0,6.176470588235294,0.0,0.8823529411764706,0.8823529411764706,1.7647058823529411,2.3529411764705883,1.4705882352941178,0.8823529411764706,0.8823529411764706,2.9411764705882355,2.9411764705882355,0.8823529411764706,4.411764705882353,2.3529411764705883,1.4705882352941178,0.2941176470588235,0.8823529411764706,0.2941176470588235,0.0,92.06,83.33,33.33,80.0,37.5,47.73,40.0,62.5,0.2322964784768312,0.1390141089776622,0.2941176470588235,5.0,0.1114898999999999,2.647058823529412,6.176470588235294,8.823529411764707,0.2285974852941177,31.176470588235293,CM/AM,83,100,76,96,46,52,78,13,22,52,57,78,87,54,83,80,80,74,83,96,89,89,72,76,52,100,78,70,96,70,48,52,63,87,52,28,91,87,96,89,93,91,100,87,100,83,100,57,52,78,13,22,52,61,78,87,57,91,78,78,78,87,96,91,91,74,74,52,100,78,70,96,70,48,52,63,91,61,26,91,91,91,96,96,91,100,Greek Super League
Panathinaikos,4ws3k9155net1ydbvr8c940dy,2s80bfibo84ucwkl36lkzqvpw,S. Andino,Santino Andino,20,Attacker,Argentina,Striker,27.0,130.0,0.0,154.0,3.0,0.0,23.0,3.0,406.0,4.0,3.0,9.0,7.0,3.0,4.0,1.0,22.0,25.0,5.0,22.0,12.0,0.0,2.0,3.0,0.0,0.0,85.56,0.0,42.86,54.55,71.43,37.1,33.33,0.0,0.5521710892924896,0.9049288268248036,4.0,28.0,0.8653860799999997,11.0,11.0,20.0,0.90022657,49.0,5.985221674876847,28.817733990147783,0.0,34.13793103448276,0.6650246305418719,0.0,5.098522167487685,0.6650246305418719,0.8866995073891626,0.6650246305418719,1.995073891625616,1.5517241379310345,0.6650246305418719,0.8866995073891626,0.2216748768472906,4.876847290640394,5.541871921182266,1.1083743842364533,4.876847290640394,2.6600985221674875,0.0,0.4433497536945813,0.6650246305418719,0.0,0.0,85.56,0.0,42.86,54.55,71.43,37.1,33.33,0.0,0.1224024582175469,0.2005999862419515,0.8866995073891626,6.206896551724138,0.1918343527093595,2.438423645320197,2.438423645320197,4.433497536945813,0.1995576140394088,10.862068965517242,LW,86,100,21,100,50,57,64,64,29,71,86,71,64,79,43,86,86,100,100,93,14,86,79,50,57,100,21,100,100,100,29,43,14,71,86,79,100,100,100,86,100,100,100,57,100,21,86,29,57,43,57,29,57,86,57,43,57,29,86,86,100,71,86,14,86,57,50,57,100,21,100,100,100,29,43,14,57,100,71,100,100,100,86,86,100,86,Greek Super League
Panathinaikos,4ws3k9155net1ydbvr8c940dy,83hpavqn7r5bzcgxvjbcso3px,G. Kyriakopoulos,Georgios Kyriakopoulos,30,Defender,Greece,Defender,88.0,167.0,6.0,249.0,3.0,0.0,13.0,6.0,449.0,2.0,6.0,6.0,6.0,0.0,6.0,3.0,4.0,4.0,2.0,4.0,2.0,4.0,1.0,6.0,0.0,0.0,88.3,31.58,23.08,50.0,33.33,59.09,50.0,66.67,0.3502639444718879,0.6650863543815098,5.0,17.0,0.46522725,8.0,22.0,30.0,1.2973139800000009,125.0,17.639198218262806,33.474387527839646,1.2026726057906458,49.910913140311806,0.6013363028953229,0.0,2.6057906458797326,1.2026726057906458,0.4008908685968819,1.2026726057906458,1.2026726057906458,1.2026726057906458,0.0,1.2026726057906458,0.6013363028953229,0.8017817371937639,0.8017817371937639,0.4008908685968819,0.8017817371937639,0.4008908685968819,0.8017817371937639,0.2004454342984409,1.2026726057906458,0.0,0.0,88.3,31.58,23.08,50.0,33.33,59.09,50.0,66.67,0.0702088084687525,0.1333135231499685,1.0022271714922049,3.4075723830734965,0.0932526781737193,1.6035634743875278,4.409799554565701,6.013363028953229,0.2600406641425391,25.05567928730512,LB/LCB,73,100,50,100,33,53,37,20,17,90,93,100,37,100,100,60,57,97,70,70,40,67,70,47,53,93,33,60,70,80,67,47,47,87,93,100,100,100,93,100,100,93,100,60,100,47,93,33,53,13,7,13,73,87,93,37,100,100,60,60,93,53,67,27,60,60,47,53,93,33,60,70,80,67,47,47,87,87,100,100,100,93,100,93,93,93,Greek Super League
Panathinaikos,4ws3k9155net1ydbvr8c940dy,ahhjd38eki0yws3iw1si0082x,R. van Drongelen,Rick van Drongelen,27,Defender,Netherlands,Defender,203.0,132.0,20.0,335.0,10.0,0.0,18.0,25.0,450.0,4.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,3.0,0.0,1.0,0.0,0.0,94.9,74.07,0.0,0.0,0.0,51.43,66.67,75.0,0.2599256522183146,0.0365236158754881,0.0,11.0,0.22642043,7.0,40.0,35.0,0.6972538299999997,225.0,40.6,26.4,4.0,67.0,2.0,0.0,3.6,5.0,0.8,0.0,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.6,0.0,0.2,0.0,0.0,94.9,74.07,0.0,0.0,0.0,51.43,66.67,75.0,0.0519851304436629,0.0073047231750976,0.0,2.2,0.045284086,1.4,8.0,7.0,0.1394507659999999,45.0,CB,96,100,83,96,70,41,56,57,67,46,91,52,61,41,37,28,28,39,96,33,52,50,13,50,52,96,100,46,33,39,26,80,76,63,56,41,100,100,100,100,100,100,100,89,96,76,93,54,41,41,37,48,46,81,43,52,41,37,28,28,39,85,33,43,50,11,50,52,96,100,46,33,39,26,80,76,37,56,41,100,100,100,100,98,100,100,Greek Super League
Panathinaikos,4ws3k9155net1ydbvr8c940dy,anqg5vu7a6s3lk0lchntswc0l,L. García,Levi García,28,Attacker,Trinidad and Tobago,Striker,22.0,77.0,3.0,97.0,5.0,0.0,23.0,1.0,415.0,7.0,2.0,4.0,15.0,14.0,1.0,3.0,16.0,17.0,7.0,35.0,8.0,3.0,0.0,1.0,0.0,0.0,80.83,75.0,25.0,50.0,46.67,45.1,45.45,100.0,1.580462390507311,0.2350035095713691,3.0,7.0,0.23311279,5.0,5.0,5.0,0.46824123,26.0,4.771084337349398,16.698795180722893,0.6506024096385543,21.03614457831325,1.0843373493975903,0.0,4.987951807228916,0.2168674698795181,1.5180722891566267,0.4337349397590362,0.8674698795180724,3.253012048192772,3.036144578313253,0.2168674698795181,0.6506024096385543,3.4698795180722897,3.6867469879518073,1.5180722891566267,7.590361445783133,1.7349397590361448,0.6506024096385543,0.0,0.2168674698795181,0.0,0.0,80.83,75.0,25.0,50.0,46.67,45.1,45.45,100.0,0.3427508798690554,0.0509646165335499,0.6506024096385543,1.5180722891566267,0.0505545809638554,1.0843373493975903,1.0843373493975903,1.0843373493975903,0.1015462908433735,5.638554216867471,RW,50,83,58,83,100,58,83,25,83,42,50,100,100,50,67,100,100,100,100,100,67,50,58,50,58,100,100,50,67,83,67,83,92,100,33,75,58,67,83,58,33,83,58,50,67,33,67,83,58,67,17,50,33,33,100,100,50,50,83,83,100,100,100,50,50,50,50,58,100,100,50,67,83,67,83,92,100,33,50,33,50,67,33,17,50,17,Greek Super League
Panathinaikos,4ws3k9155net1ydbvr8c940dy,b9ua02n7ndgcf1cxa2e9h1bmc,É. Camara,Étienne Camara,23,Midfielder,France,Midfielder,121.0,156.0,7.0,276.0,3.0,0.0,31.0,3.0,403.0,6.0,1.0,3.0,3.0,1.0,2.0,1.0,4.0,5.0,0.0,4.0,4.0,13.0,0.0,3.0,0.0,0.0,94.2,77.78,33.33,100.0,0.0,60.78,75.0,72.22,0.2320756731666665,0.2308465853966002,3.0,14.0,0.30588465,6.0,26.0,22.0,0.5330757900000003,133.0,27.022332506203472,34.83870967741935,1.563275434243176,61.63771712158809,0.6699751861042184,0.0,6.923076923076923,0.6699751861042184,1.3399503722084367,0.2233250620347394,0.6699751861042184,0.6699751861042184,0.2233250620347394,0.4466501240694789,0.2233250620347394,0.8933002481389578,1.1166253101736971,0.0,0.8933002481389578,0.8933002481389578,2.903225806451613,0.0,0.6699751861042184,0.0,0.0,94.2,77.78,33.33,100.0,0.0,60.78,75.0,72.22,0.0518283141066997,0.0515538280042035,0.6699751861042184,3.126550868486352,0.0683117084367245,1.3399503722084367,5.806451612903226,4.913151364764268,0.1190491838709678,29.702233250620345,DM/CM,95,100,55,100,38,52,90,21,67,64,67,64,69,60,69,52,79,24,76,79,100,36,50,38,50,95,93,62,88,24,86,86,90,62,62,88,98,95,90,83,76,71,95,86,100,43,100,29,52,81,14,38,57,43,52,57,52,76,48,67,24,52,81,100,36,48,38,50,95,93,62,88,24,86,86,90,57,48,76,100,100,86,86,62,52,95,Greek Super League
Panathinaikos,4ws3k9155net1ydbvr8c940dy,by2gxuixij1eciu56k8mb3cgl,S. de Vrij,Stefan de Vrij,34,Defender,Netherlands,Defender,171.0,125.0,16.0,295.0,8.0,0.0,22.0,18.0,450.0,5.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,4.0,1.0,7.0,0.0,10.0,0.0,0.0,91.61,57.14,100.0,100.0,50.0,61.11,57.14,87.5,0.238597386006547,0.1322198543268841,0.0,7.0,0.15955592,6.0,26.0,31.0,0.5919379199999998,197.0,34.2,25.0,3.2,59.0,1.6,0.0,4.4,3.6,1.0,0.2,0.2,0.4,0.4,0.0,0.2,0.2,0.2,0.2,0.8,0.2,1.4,0.0,2.0,0.0,0.0,91.61,57.14,100.0,100.0,50.0,61.11,57.14,87.5,0.0477194772013094,0.0264439708653768,0.0,1.4,0.0319111839999999,1.2,5.2,6.2,0.1183875839999999,39.4,CB,89,96,63,93,44,41,74,31,85,96,59,52,61,41,85,67,67,87,61,76,89,50,93,50,52,85,65,96,91,93,63,31,85,48,81,41,91,96,96,94,96,96,93,78,93,48,81,26,41,56,22,70,93,44,43,52,41,78,56,56,81,57,67,85,50,85,50,52,85,65,96,91,93,63,31,85,33,78,41,83,93,96,93,93,93,81,Greek Super League
Panathinaikos,4ws3k9155net1ydbvr8c940dy,cp6sk93jxnyy6rgc4xdt1u7f8,A. Tetteh,Andrews Tetteh,25,Attacker,Greece,Striker,5.0,31.0,1.0,36.0,5.0,0.0,25.0,1.0,303.0,12.0,0.0,5.0,13.0,12.0,1.0,3.0,19.0,19.0,5.0,29.0,7.0,0.0,0.0,0.0,3.0,0.0,63.16,100.0,0.0,36.84,38.46,52.08,62.5,0.0,1.280236442519047,0.4427884635804481,6.0,6.0,0.1435802099999999,5.0,5.0,8.0,0.4282856799999999,19.0,1.4851485148514851,9.207920792079207,0.297029702970297,10.693069306930694,1.4851485148514851,0.0,7.425742574257426,0.297029702970297,3.5643564356435644,0.0,1.4851485148514851,3.861386138613861,3.5643564356435644,0.297029702970297,0.8910891089108911,5.643564356435643,5.643564356435643,1.4851485148514851,8.613861386138614,2.07920792079208,0.0,0.0,0.0,0.8910891089108911,0.0,63.16,100.0,0.0,36.84,38.46,52.08,62.5,0.0,0.3802682502531822,0.1315213258159746,1.7821782178217822,1.7821782178217822,0.0426475871287128,1.4851485148514851,1.4851485148514851,2.376237623762376,0.1272135683168316,5.643564356435643,ST,5,55,45,50,45,52,85,32,95,38,72,90,92,45,78,100,100,75,98,100,20,42,30,88,52,30,90,38,60,50,90,90,20,80,80,95,90,85,100,78,90,90,68,5,65,40,40,40,52,85,25,95,38,75,85,85,45,80,100,100,75,100,100,20,42,30,85,52,30,90,38,60,50,90,90,20,90,75,100,90,80,100,80,90,80,85,Greek Super League
Panathinaikos,4ws3k9155net1ydbvr8c940dy,e2vtm1318mm61db2wtj4m5p79,D. Calabria,Davide Calabria,29,Defender,Italy,Defender,103.0,157.0,16.0,257.0,0.0,0.0,15.0,17.0,450.0,2.0,3.0,5.0,5.0,2.0,3.0,2.0,2.0,3.0,1.0,9.0,1.0,10.0,2.0,3.0,1.0,0.0,88.01,64.0,17.65,50.0,20.0,48.39,0.0,83.33,0.2036276471443687,0.6047516000270203,3.0,16.0,0.3982430399999999,11.0,22.0,35.0,1.4524087200000009,140.0,20.6,31.4,3.2,51.4,0.0,0.0,3.0,3.4,0.4,0.6,1.0,1.0,0.4,0.6,0.4,0.4,0.6,0.2,1.8,0.2,2.0,0.4,0.6,0.2,0.0,88.01,64.0,17.65,50.0,20.0,48.39,0.0,83.33,0.0407255294288737,0.120950320005404,0.6,3.2,0.0796486079999999,2.2,4.4,7.0,0.2904817440000001,28.0,RB/RCB,94,100,88,100,9,53,31,75,34,78,66,78,72,84,84,50,59,75,81,41,100,100,31,94,53,88,88,50,41,66,50,12,94,50,94,84,94,94,100,94,100,100,100,81,100,88,100,9,53,19,56,28,62,56,69,69,81,75,44,53,62,81,28,100,100,19,94,53,88,88,50,41,66,50,12,94,44,94,81,94,94,100,88,100,100,100,Greek Super League
Panathinaikos,4ws3k9155net1ydbvr8c940dy,ec6t650c8by3282z1m9syptzo,V. Taborda,Vicente Taborda,25,Attacker,Argentina,Striker,42.0,81.0,5.0,117.0,2.0,0.0,14.0,0.0,253.0,3.0,6.0,7.0,12.0,9.0,3.0,3.0,5.0,5.0,6.0,12.0,4.0,3.0,1.0,1.0,3.0,0.0,85.4,50.0,23.08,80.0,50.0,42.42,28.57,60.0,1.0420642941484943,0.7756386311252264,3.0,10.0,0.24667297,3.0,13.0,12.0,0.49146442,41.0,14.940711462450594,28.81422924901186,1.7786561264822136,41.6205533596838,0.7114624505928854,0.0,4.980237154150198,0.0,1.067193675889328,2.134387351778656,2.490118577075099,4.2687747035573125,3.2015810276679844,1.067193675889328,1.067193675889328,1.7786561264822136,1.7786561264822136,2.134387351778656,4.2687747035573125,1.4229249011857708,1.067193675889328,0.3557312252964427,0.3557312252964427,1.067193675889328,0.0,85.4,50.0,23.08,80.0,50.0,42.42,28.57,60.0,0.3706948081951166,0.2759188806374323,1.067193675889328,3.557312252964427,0.0877492778656126,1.067193675889328,4.624505928853755,4.2687747035573125,0.1748292403162055,14.584980237154152,ST,95,100,90,100,18,52,28,10,25,100,92,82,70,88,78,60,55,92,40,90,75,92,70,88,52,100,57,85,95,70,45,30,60,65,95,78,95,95,85,100,98,95,95,100,100,100,100,20,52,50,10,25,100,100,90,75,95,85,70,65,95,55,95,75,90,80,95,52,100,57,85,95,70,45,30,60,80,100,85,100,100,95,100,100,100,95,Greek Super League
Volos NFC,937i26v5naqzhwxcelwtgou3u,1u12u8adgqxh2aaobf9xdo91x,Joca,Jorge Samuel Figueiredo Fernandes,30,Midfielder,Portugal,Midfielder,28.0,55.0,3.0,78.0,2.0,0.0,13.0,2.0,327.0,7.0,5.0,6.0,10.0,4.0,6.0,1.0,7.0,7.0,4.0,12.0,3.0,0.0,1.0,4.0,0.0,0.0,79.59,42.86,29.41,42.86,40.0,52.0,50.0,0.0,0.6863132837895523,0.588287119342361,6.0,9.0,0.21208787,4.0,15.0,12.0,0.3320846999999999,39.0,7.706422018348624,15.137614678899082,0.8256880733944955,21.467889908256883,0.5504587155963303,0.0,3.5779816513761467,0.5504587155963303,1.926605504587156,1.3761467889908257,1.651376146788991,2.752293577981652,1.1009174311926606,1.651376146788991,0.2752293577981651,1.926605504587156,1.926605504587156,1.1009174311926606,3.302752293577982,0.8256880733944955,0.0,0.2752293577981651,1.1009174311926606,0.0,0.0,79.59,42.86,29.41,42.86,40.0,52.0,50.0,0.0,0.1888935643457483,0.1619138860575305,1.651376146788991,2.477064220183486,0.0583728082568807,1.1009174311926606,4.128440366972477,3.302752293577982,0.0913994587155963,10.73394495412844,CM/AM,33,39,30,22,46,52,24,59,61,78,57,87,80,100,37,63,61,85,67,63,7,89,83,33,52,61,13,61,50,74,65,67,7,83,65,100,59,52,67,72,43,48,26,35,22,24,22,48,52,26,52,65,74,52,91,83,91,30,61,57,83,70,61,7,87,87,33,52,61,13,61,50,74,65,67,7,83,65,100,57,57,65,70,39,48,22,Greek Super League
Volos NFC,937i26v5naqzhwxcelwtgou3u,2u2ftfxov0a0s1xmvi4kpbx90,Gustavo Furtado,Gustavo Martins Furtado dos Santos,25,Midfielder,Brazil,Midfielder,11.0,32.0,2.0,38.0,1.0,0.0,19.0,2.0,285.0,13.0,5.0,3.0,4.0,3.0,1.0,2.0,5.0,5.0,1.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,74.51,100.0,62.5,40.0,25.0,43.18,12.5,100.0,0.2924286679323398,0.2899673332717766,3.0,3.0,0.07872471,0.0,2.0,3.0,0.1920447599999999,18.0,3.473684210526316,10.105263157894738,0.6315789473684211,12.0,0.3157894736842105,0.0,6.0,0.6315789473684211,4.105263157894737,1.5789473684210529,0.9473684210526316,1.2631578947368425,0.9473684210526316,0.3157894736842105,0.6315789473684211,1.5789473684210529,1.5789473684210529,0.3157894736842105,0.9473684210526316,0.6315789473684211,0.9473684210526316,0.0,0.0,0.0,0.0,74.51,100.0,62.5,40.0,25.0,43.18,12.5,100.0,0.0923458951365283,0.0915686315595084,0.9473684210526316,0.9473684210526316,0.0248604347368421,0.0,0.6315789473684211,0.9473684210526316,0.0606457136842105,5.684210526315789,CM/AM,11,13,20,9,22,52,70,59,93,78,39,37,67,24,63,37,33,41,11,37,67,43,11,33,52,13,98,96,39,46,30,28,93,30,43,70,22,22,4,9,9,26,11,9,9,17,4,22,52,70,70,100,87,43,48,74,22,65,52,43,43,9,43,74,43,11,33,52,13,98,96,39,46,30,28,93,30,48,74,22,17,4,9,9,22,9,Greek Super League
Volos NFC,937i26v5naqzhwxcelwtgou3u,3eajdfbk4swfr5885rb38znkk,H. Essaoubi,Hatim Essaoubi,25,Defender,Morocco,Defender,72.0,34.0,3.0,106.0,15.0,0.0,31.0,21.0,319.0,5.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0,1.0,0.0,6.0,1.0,4.0,0.0,4.0,0.0,0.0,84.8,25.0,0.0,100.0,0.0,79.49,78.95,40.0,0.5340033873708708,0.0,0.0,1.0,0.01685596,2.0,5.0,7.0,0.14472286,74.0,20.313479623824453,9.592476489028211,0.8463949843260189,29.905956112852667,4.231974921630094,0.0,8.746081504702195,5.924764890282132,1.4106583072100314,0.0,0.0,1.1285266457680252,1.1285266457680252,0.0,0.0,0.2821316614420063,0.2821316614420063,0.0,1.6927899686520378,0.2821316614420063,1.1285266457680252,0.0,1.1285266457680252,0.0,0.0,84.8,25.0,0.0,100.0,0.0,79.49,78.95,40.0,0.150659262894603,0.0,0.0,0.2821316614420063,0.0047556,0.5642633228840126,1.4106583072100314,1.974921630094044,0.0408309009404388,20.877742946708462,RB/RCB,62,16,19,41,97,53,100,94,81,19,16,62,88,25,22,22,22,31,62,41,56,47,50,47,53,69,19,19,91,31,100,91,25,88,16,25,22,19,53,22,28,19,69,75,25,38,69,100,53,100,100,88,19,16,81,88,25,22,25,25,31,75,44,75,47,62,47,53,69,19,19,91,31,100,91,25,81,16,25,19,19,56,25,19,12,81,Greek Super League
